RANumb,Text,Label
ra6,"Last Updated and Effective as of: June 1, 2023*",Updated Privacy Policy
ra6,"When you subscribe to one of our ad-free, premium Services, we collect information about you (in accordance with applicable privacy laws) that may include (but not be limited to) your email address, first and name, title, IP address, device ID and shared favorites.  We may also collect a personal mailing address and phone number. You may edit ",Categories of Personal Information Collected
ra6,"For certain promotions and to access certain features available throughout our Services, including our free, ad-supported Services, we collect information voluntarily submitted by you to us to deliver the requested feature that may include (but not be limited to) your email address, first and last name, title, IP address and device ID. We may also collect a personal mailing address and phone number. ",Categories of Personal Information Collected
ra6,"Whenever you play our Quizzes, we collect data about your interactions with each Quiz. This information may be associated with your user name, IP address or device ID for the purpose of providing our Services and improving them.",Categories of Personal Information Collected
ra6,"If you log-in to our Services using a social media (such as Facebook or Twitter) log-in, you are granting permission to the social media service to share your user details with us. This may include your name, email address, date of birth and location, which will then be used to create a Britannica identity.",Categories of Personal Information Collected
ra6,"Typically, payment card information is provided directly by you via the Services, into the PCI/DSS-compliant payment processing service to which Britannica subscribes, and Britannica does not, itself, process or store your card information.",Categories of Personal Information Collected
ra6,"For legitimate business interests, we may share your personal information with service providers that perform certain services on our behalf, such as processing credit card payments, performing business and sales analysis, and supporting our Services’ functionality, including Autopilot and Salesforce.",Categories of Personal Information Shared / Disclosed
ra6,We also may disclose your information: In response to a subpoena or as otherwise required by law.,Categories of Personal Information Shared / Disclosed
ra6,"As explained above, Britannica processes your data to provide you with the products and services you have requested or purchased from us, including subscriptions, special features, newsletters and other content.  Sometimes we use third-party providers to facilitate the delivery of the services described above, and these third-party providers may be supplied with or have access to your personal information for the sole purpose of providing services to you on our behalf, such as our newsletters.",Categories of Personal Information Collected
ra6,"Sometimes we use third-party providers to facilitate the delivery of the services described above, and these third-party providers may be supplied with or have access to your personal information for the sole purpose of providing services to you on our behalf, such as our newsletters.",Categories of Personal Information Shared / Disclosed
ra6,We also use your data for legitimate business purposes that enable us to refine our products and services to better tailor them to your needs and communicate with you about other products and services offered by Britannica.,Categories of Personal Information Sold
ra6,"Like other commercial websites, Britannica and our authorized, third-party service providers use cookies (small files transferred from a website to its visitors’ hard drives or browsers for record-keeping purposes), including Strictly Necessary, Performance, Functional and Personalization cookies, and other similar information-gathering technologies throughout our Services to collect certain information automatically and store it in log files for a variety of legitimate business interests and purposes. This information may include (but is not limited to) internet protocol (IP) addresses, mobile device identifiers, the region or general location from where your computer or device is accessing the internet, browser type, operating system and other usage information about your use of our Services, including a history of the pages you view. ",Categories of Personal Information Collected
ra6,"As described below, on our free, ad-supported Services, we use these technologies for our legitimate business purposes of providing standard advertising controls, determining user response to advertisements and promotions, and delivering targeted advertisements that we or our authorized, third-party service providers believe will be of most interest to you.\n\nWe may also use your IP address to help diagnose problems with our servers and to administer our Services, analyze trends, track visitor movements, and gather broad demographic information that assists us in identifying visitor preferences.",Categories of Personal Information Collected
ra6,"We may also receive other data about your use of our Services from other sources.  This information may include (but is not limited to) information about your activities across unrelated websites and mobile applications, information about the possible relationships between different browsers and devices and information that we receive from our third-party service providers.",Categories of Personal Information Collected
ra6,"Specifically, when you use our ad-supported Services, we may share information that we may collect from you, including your email (in hashed form), IP address or information about your browser or operating system, with our third-party service providers, Index Exchange (IX) and LiveRamp Inc. and its group companies (‘LiveRamp’). IX and LiveRamp may use our first party cookie on your browser to match your shared information to their marketing databases in order to provide back a pseudonymous privacy-centric identifier for our use in real time bidding in digital advertising. These third parties may in turn link further demographic or interest-based information to your browser. ",Categories of Personal Information Shared / Disclosed
ra6,Anonymous aggregated data may be provided to other companies we do business with for statistical purposes. ,Categories of Personal Information Shared / Disclosed
ra6,"Britannica does not provide any personal information to third-party service providers, such as Raptive, advertisers or advertising networks about visitors to the Services",Categories of Personal Information Shared / Disclosed
ra6,D.    Commercial information.,Categories of Personal Information Collected
ra6,"J.     Non-public education information (per the Family Educational Rights and Privacy Act (20 U.S.C. Section 1232g, 34 C.F.R. Part 99)).",Categories of Personal Information Collected
ra6,Protected classification characteristics under California or federal law ,Categories of Personal Information Collected
ra6,D. Commercial information. ,Categories of Personal Information Collected
ra6,". Non-public education information (per the Family Educational Rights and Privacy Act (20 U.S.C. Section 1232g, 34 C.F.R. Part 99)). ",Categories of Personal Information Collected
ra6,"To fulfill or meet the reason you provided the information. For example, if you share your name and contact information to request a newsletter or ask a question about our products or services, we will use that personal information to respond to your inquiry. If you provide your personal information to purchase a product or service, we or our third-party service providers will use that information to process your payment and facilitate delivery. We may also save your information to facilitate new product or service orders and requests.\nTo provide, support, personalize, and develop our websites, apps, emails, and other products, services and platforms.\nTo create, maintain, customize, and secure your account with us.\nTo process your requests, purchases, transactions, and payments and prevent transactional fraud.\nTo provide you with support and to respond to your inquiries, including investigating and addressing your concerns and monitoring and improving our responses.\nTo personalize your website, apps, emails, or other product, service or platform experience and to deliver content and product and service offerings relevant to your interests, including targeted offers and ads through our websites, apps, emails, and other products, services and platforms.\nTo help maintain the safety, security, and integrity of our websites, apps, emails, and other products, services and platforms, databases and other technology assets, and business.\nFor testing, research, analysis, and product development, including to develop and improve our websites, apps, emails, and other products, services and platforms.\nTo respond to law enforcement requests and as required by applicable law, court order, or governmental regulations.\nAs described to you when collecting your personal information or as otherwise set forth in the CCPA.\nTo evaluate or conduct a merger, divestiture, restructuring, reorganization, dissolution, or other sale or transfer of some or all of the Company’s assets, whether as a going concern or as part of bankruptcy, liquidation, or similar proceeding, in which personal information held by the Company about our Website users is among the assets transferred.",Categories of Personal Information Collected
ra6,"In the preceding twelve (12) months, the Company has disclosed the following categories of personal information for a business purpose:\n\n[Category A: Identifiers.]\n[Category B: California Customer Records personal information categories.]\n[Category F: Internet or other similar network activity.]\n[Category G: Geolocation Data.]\n[Category K: Inferences drawn from other personal information.]",Categories of Personal Information Shared / Disclosed
ra6,"Except with respect to our Institutional Services, in the preceding twelve (12) months, the Company has sold the following categories of personal information collected through our ad-supported Services:\n\n[Category A: Identifiers.]\n[Category F: Internet or other similar network activity.]\n[Category G: Geolocation Data.]\n[Category K: Inferences drawn from other personal information.]",Categories of Personal Information Sold
ra6,"Access to Specific Information and Data Portability Rights\n\nYou have the right to request that the Company disclose certain information to you about our collection and use of your personal information over the past 12 months. Once we receive and confirm your verifiable consumer request, we will disclose to you:\n\nThe categories of personal information we collected about you.\nThe categories of sources for the personal information we collected about you.\nOur business or commercial purpose for collecting or selling that personal information.\nThe categories of third parties with whom we share that personal information.\nThe specific pieces of personal information we collected about you (also called a data portability request).\nIf we disclosed your personal information for a business purpose, we will identify the personal information categories that each category of recipient obtained.",Description of Right to Know PI Collected
ra6,Our business or commercial purpose for collecting or selling that personal information.\nThe categories of third parties with whom we share that personal information.,Description of Right to Know PI sold / shared
ra6,"If we disclosed your personal information for a business purpose, we will identify the personal information categories that each category of recipient obtained.",Description of Right to Know PI sold / shared
ra6,"Deletion Request Rights\n\nYou have the right to request that the Company delete any of your personal information that we collected from you and retained, subject to certain exceptions. Once we receive and confirm your verifiable consumer request, we will delete (and direct our service providers to delete) your personal information from our records, unless an exception applies.",Description of Right to Delete
ra6,"Exercising Access, Data Portability, and Deletion Rights\n\nTo exercise the access, data portability, and deletion rights described above, please submit a verifiable consumer request to us by either:\n\nCalling us at (800) 323-1229; Monday-Friday, 8:00 a.m. to 6:00 p.m. (U.S. Central Time)\nEmailing us at dpo@eb.com",Methods to exercise rights
