RANumb,Text,Label
ra5,"Identifiers - including IP address, cookie ID, and mobile advertising ID.\nInternet or other electronic network activity information - including browsing activity Drudge Report Properties, browser type. This also encompasses other information that gets collected automatically when you use the Drudge Report Properties.\nGeolocation data, inferred from your IP address, to determine your legal jurustiction for CCPA compliance, and for aggeregate analytics purposes to understand statistically where our users are.\nInferences drawn from any of the above personal information - about your preferences, predispositions and behavior to customize ads displayed to you.",Categories of Personal Information Collected
ra5,"We do not collect your email address, name, or telephone number(s) in order to use our web site. In fact, we don't collect any Personal Information as defined by California Civil Code section 1798.83.\nWe do not collect your email address, name, or telephone number(s) when you use our news tip feedback form, unless you choose to include that information in the free form text field. Only your IP address is collected in order to limit abuse of the web form.\nWe do not send marketing or sales emails to you.",Categories of Personal Information Collected
ra5,"RIGHT TO NON-DESCRIMINATION. Consistent with California law, if you choose to exercise your rights under the CCPA, we will not provide different quality of services unless those differences are related to your information.",Description of Right to Non-discrimination on exercising rights
ra5,"RIGHT TO DELETE. To exercise your right to delete information we have collected about you, email privacy@drudgereport.com with the subject ""CCPA RIGHT TO DELETE Request"", and explain your specific deletion request in the message body. Alternatively, you may submit a CCPA request by legally declaring your status as a California Resident using the button below, and following the instructions provided.",Methods to exercise rights
ra5,"To exercise your RIGHT TO KNOW or RIGHT TO DELETE, use the button below, fill in the form completely, and submit it.\nTo exercise your RIGHT TO OPT OUT OF SALE, visit our opt-out page.",Methods to exercise rights
ra1,"Categories of Information We Collect\nThis notice lists the categories of personal information we have collected through any of the Drudge Report Properties in the past 12 months. Because some Drudge Report Properties work differently than others, your use of them may differ from other users. For more information on how we obtain this information, please refer to our Privacy Policy.\n\nIdentifiers - including IP address, cookie ID, and mobile advertising ID.\nInternet or other electronic network activity information - including browsing activity Drudge Report Properties, browser type. This also encompasses other information that gets collected automatically when you use the Drudge Report Properties.\nGeolocation data, inferred from your IP address, to determine your legal jurustiction for CCPA compliance, and for aggeregate analytics purposes to understand statistically where our users are.\nInferences drawn from any of the above personal information - about your preferences, predispositions and behavior to customize ads displayed to you.\nCategories of Information We DO NOT Collect\nThis Section covers the specific things that we promise not do to that you might be concerned about. These are repeated from our Privacy Policy.\n\nWe do not collect your email address, name, or telephone number(s) in order to use our web site. In fact, we don't collect any Personal Information as defined by California Civil Code section 1798.83.\nWe do not collect your email address, name, or telephone number(s) when you use our news tip feedback form, unless you choose to include that information in the free form text field. Only your IP address is collected in order to limit abuse of the web form.\nWe do not send marketing or sales emails to you.",Categories of Personal Information Collected
ra1,The CCPA allows California residents to request that a business that collects California consumers' personal information give consumers additional transparency and access to the specific pieces of personal information that the business has collected about the consumer.,Description of Right to Know PI Collected
ra1,California residents also have the right to submit a request for deletion of information under certain circumstances.,Description of Right to Delete
ra1,"RIGHT TO NON-DESCRIMINATION. Consistent with California law, if you choose to exercise your rights under the CCPA, we will not provide different quality of services unless those differences are related to your information.",Description of Right to Non-discrimination on exercising rights
ra1,RIGHT TO KNOW,Description of Right to Know PI Collected
ra1,"To exercise your right under the CCPA to request a description of the information we have collected about you, you may email privacy@drudgereport.com with the subject ""CCPA RIGHT TO KNOW Request"", and explain your specific request in the message body. Alternatively, you may submit a CCPA request by legally declaring your status as a California Resident using the button below, and following the instructions provided.",Methods to exercise rights
ra1,RIGHT TO DELETE,Description of Right to Delete
ra1,"To exercise your right to delete information we have collected about you, email privacy@drudgereport.com with the subject ""CCPA RIGHT TO DELETE Request"", and explain your specific deletion request in the message body. Alternatively, you may submit a CCPA request by legally declaring your status as a California Resident using the button below, and following the instructions provided.",Methods to exercise rights
ra1,"To exercise your RIGHT TO KNOW or RIGHT TO DELETE, use the button below, fill in the form completely, and submit it.\nTo exercise your RIGHT TO OPT OUT OF SALE, visit our opt-out page.",Methods to exercise rights
