RANumb,Text,Label
ra2,"Effective Date: January 1, 2020\n\nUpdated: April 17, 2023",Updated Privacy Policy
ra2,"From registered and unregistered users of the Sites, we automatically receive and record information whenever you interact with the Sites. This includes IP address data from our server logs, cookie information, browser information, information about your activity while on the Sites (such as the pages you request, properties that you view or save, and property that you claim), and the URL of the site you came to the Sites from. We also may collect the mobile device ID (such as the ID for Advertising on iOS and Android ID on Android) from users of the Redfin Applications. If permitted by the settings on your device and/or with your consent, we will also collect your geo-location information. We use this to provide you with location-specific information, such as homes for sale near your current location as determined by your geolocation, and information about listing your home for sale based on your geolocation. We may also approximate your location based on your IP address, to customize your experience on our Sites.",Categories of Personal Information Collected
ra2,"We may also use the information listed above to help diagnose problems and performance with the Services, analyze trends, customize your experience, and administer the Services.",Categories of Personal Information Collected
ra2,We may provide IP addresses to third-parties to help us analyze website user survey data.,Categories of Personal Information Shared / Disclosed
ra2,"We may also use the information described in this section to better target information about Redfin's Sites and Services, for example, by displaying more accurate or relevant information on our Sites, matching you to a public record listing of a property, tailoring the advertising we display on third party websites and platforms, and sending better targeted and tailored messages, including via email and/or push notifications.",Categories of Personal Information Collected
ra2,"In addition, when you are signed into your Redfin account and using Redfin through Facebook, Twitter, or any other third-party authorization service, we may make use of the information that they provide us to further customize your Redfin experience.",Categories of Personal Information Collected
ra2,"We may share Personal Information with such third parties to deliver Redfin tailored content both on our Services and on third party sites (e.g., social media sites).",Categories of Personal Information Shared / Disclosed
ra2,We may record any telephone calls between you and our agents or other representatives for training and quality assurance purposes.,Categories of Personal Information Collected
ra2,"Redfin may contact you to participate in surveys. If you decide to participate, you may be asked to provide certain information, which may include Personal Information.",Categories of Personal Information Collected
ra2,"Redfin may offer interactive features such as chat services, forums, and social media pages. We may collect the information you submit or make available through these features. ",Categories of Personal Information Collected
ra2,"We may attend or participate in conferences and trade shows where we collect Personal Information from individuals who interact with or express an interest in Redfin and/or the Services. If you provide us with any information at one of these events, we will use it for the purposes for which it was collected.",Categories of Personal Information Collected
ra2,"We may obtain information about you from other sources, including through third-party services and organizations to supplement information provided by you. This supplemental information allows us to verify information that you have provided to us and to enhance our ability to provide you with the Services.",Categories of Personal Information Collected
ra2,"Please be aware that home sales and purchases may be a matter of public record, and your name and address, the price you paid, your property taxes, and other information may be available from public sites regardless of the brokerage(s), if any, who assist in the transaction.",Categories of Personal Information Shared / Disclosed
ra2,"We also post price offers and counteroffers on our Sites. We do not post your name on our Sites without your permission, but if the sale is closed, the price and the fact that you bought or sold your house at that price may be a matter of public record.",Categories of Personal Information Shared / Disclosed
ra2,"We may share your information with members of the Redfin family of entities for various purposes, including to: (i) provide the Services to you; (ii) help detect and prevent potentially illegal and fraudulent acts and other violations of our policies and agreements; (iii) help with marketing initiatives; and (iii) manage and improve Redfin products, Sites, Services and tools",Categories of Personal Information Shared / Disclosed
ra2,"Through the Services, you can make a request to tour a home, get in contact with a real estate agent, receive help selling or buying a home, or submit other requests. When you make such a request through Redfin, you authorize Redfin to share your Personal Information including your contact information, home search history, favorites and saved searches, with a real estate professional (a Redfin Agent or staff member, or a Partner Agent) for the purpose of responding to your request.",Categories of Personal Information Shared / Disclosed
ra2,We may share your Personal Information with third-party service providers that assist us in providing the Services. We use reasonable efforts to do so with the appropriate contractual protection in place to ensure that your Personal Information is protected and used only in accordance with this Privacy Policy.,Categories of Personal Information Shared / Disclosed
ra2,We may provide Personal Information to business partners to provide you with a product or service you have requested. We may also provide Personal Information to business partners with whom we jointly offer products or services in accordance with applicable law.,Categories of Personal Information Shared / Disclosed
ra2,"We may share the information that we collect about you with others (including advertising networks and service providers) to tailor and serve you ads on our Services, as well as other websites and social media networks.",Categories of Personal Information Shared / Disclosed
ra2,"We may use third-party APIs and software development kits (""SDKs"") as part of the functionality of our Services. APIs and SDKs may allow third parties, including advertising partners, to collect your Personal Information to provide our Service-related content that is more relevant to you. ",Categories of Personal Information Shared / Disclosed
ra2,"We cooperate with government and law enforcement officials or private parties to enforce and comply with the law. We may disclose any information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate: (i) to respond to claims or legal processes (including subpoenas); (ii) to protect our property, rights and safety and the property, rights and safety of a third party or the public in general; and (iii) to stop any activity that we consider illegal, unethical or legally actionable.",Categories of Personal Information Shared / Disclosed
ra2,Redfin may share your Personal Information for other purposes that are clearly disclosed to you at the time you provide Personal Information or with your consent.,Categories of Personal Information Shared / Disclosed
ra2,"We may monitor any and all use of our Services, and may capture and retain information and records reflecting your activity on our Services for our business purposes. This may include all of the “Information We Collect Automatically” described in Section 1.M. above, server logs, cookie information, browser information, your communications with Redfin or otherwise sent or submitted using our Service, and any other information about your activity or actions while on or using the Services (such as, without limitation, the pages you view, links you click or other actions you take with your mouse, videos you watch while on our sites, properties that you view or save, property that you claim, and the URL of the site you came to the Services from).",Categories of Personal Information Collected
ra2,"The Technologies used in connection with our Services (such as cookies, web-beacons, javascripts, software development kids, and others) described above in Section 2.H. (“Cookies and Similar Technologies”), may also collect the foregoing information reflecting your use of and activity on our Services, or may enable our third-party service providers or partners to collect such information. ",Categories of Personal Information Collected
ra2,"Similarly, we may disclose any of the information we capture by monitoring the activity on our Services to one or more third parties for our business purposes.",Categories of Personal Information Shared / Disclosed
ra2,"(v) seek correction or amendment of inaccurate, untrue, incomplete, or improperly processed Personal Information;",Description of Right to Correct Information
ra2,"and (vi) request erasure of Personal Information held about you by Redfin, subject to certain exceptions prescribed by law.",Description of Right to Delete
ra2,"Depending on how you use the Services, we collect the following categories of personal information through our Services:\n\nIdentifiers. Name, alias, postal address, unique personal identifier, online identifier, Internet Protocol address, email address, account name, driver’s license number, Social Security, or other similar identifiers.\nCommercial information. Name, alias, postal address, unique personal identifier, online identifier, Internet Protocol address, email address, account name, driver’s license number, Social Security, or other similar identifiers.\nInternet or other electronic network activity. Browsing history, search history, information on a consumer's interaction with an internet website, application, or advertisement.\nGeolocation data. Precise geolocation information derived from a device.\nAudio, electronic, visual, or similar information. Includes audio, electronic, visual, or similar information, photographs, and images (e.g., that you provide us), call recordings (e.g., of customer support calls), and other visual or similar information you provide via our Services.\nInferences. Such as inferences drawn from any of the information described in this section reflecting a consumer's preferences, characteristics, psychological trends, predispositions, behavior, attitudes, intelligence, abilities, and aptitudes.\nSensitive personal information. In limited circumstances, we may collect social security numbers, driver’s license, and precise geolocation.",Categories of Personal Information Collected
ra2,"Depending on how you interact with our Services, we generally collect the categories of Personal Information listed above from the following categories of sources:\n\ndirectly from the consumer;\nfrom our affiliates and business partners, including Partner Agents;\nfrom advertising networks;\nfrom operating systems and platforms;\nfrom data brokers;\nfrom third parties, and\nfrom publicly available sources, including government records.",Categories of Personal Information Collected
