RANumb,Text,Label
ra3," Disclosures\na.    We may have disclosed the following categories of personal information for a business purpose:\n\nIdentifiers\nIdentifiers (Online)\nOther Financial, Medical and Health Information\nInformation Related to Characteristics Protected Under California or Federal Law\nCommercial Information\nBiometrics\nInternet and Other Electronic Network Activity Information\nGeolocation Data\nSensory Information\nProfessional or Employment-Related Information\nEducation Information\nProfile Inferences",Categories of Personal Information Shared / Disclosed
ra3,"  We may have sold (as defined under California, Colorado and Connecticut laws) the following categories of personal information: \n\nIdentifiers (online) associated with a device used to interact with our digital properties or advertisements (such as a device identifier; cookies, beacons, pixel tags, mobile ad identifiers and similar technology)\nInternet and other electronic network activity information associated with a device used to interact with Digital Properties or advertisements\nProfile inferences (solely as sale is defined under California rules)",Categories of Personal Information Sold
ra3,"Sensitive Personal Information: We do not share sensitive personal information for cross-context behavioral advertising. We do not sell sensitive personal information.  \n\ng.    We may have disclosed personal information about you with the following categories of third parties: \n\nOur affiliates\nOur joint marketing partners\nOur business partners\nSocial media networks\nThird-party marketing partners\nGovernment entities, including law enforcement",Categories of Personal Information Shared / Disclosed
ra3,"Correction: You have the right to request that we correct certain personal information we have collected, taking into account the nature of the personal information and the purposes of the processing of the personal information. If you make a correction request, we may correct or instead delete information as allowed by law. Exceptions apply.",Description of Right to Correct Information
ra3,Deletion: You have the right to request that we delete certain personal information we have collected from you. Exceptions apply.,Description of Right to Delete
ra3,Opt-Out of Sale: You have the right to opt-out of the sale of your personal information.,Description of Right to Opt-out of sale of PI
ra3,"How to Submit a Request\nSubmit an access request, or call us at 1-888-BEST BUY (1-888-237-8289).\nThe report you receive containing personal information we have on file will provide instructions on how to pursue correction of applicable information.\nSubmit a deletion request, or call us at 1-888-BEST BUY (1-888-237-8289).\nMore information on opting out of the sale of your personal information, including through enabling Global Privacy Controls, is available on our Do Not Sell/Share page.",Methods to exercise rights
ra3,Limit the Use or Disclosure of Sensitive Personal Information. You have the right to request that we limit our use or disclosure of Sensitive Personal Information (as defined by California law) about you to certain uses authorized by the CCPA. We do not disclose Sensitive Personal Information beyond such authorizations. See our Limit the use of My Sensitive Personal Information page for more information.,Description of Right to Limit use of PI
ra3,Do Not Share My Personal Information. You have the right to opt out of our sharing of personal information for cross-context behavioral advertising. See our Do Not Sell/Share page for more information on how to exercise this right.,Description of Right to Opt-out of sale of PI
ra3,Last Updated: 7/1/23,Updated Privacy Policy
ra3,"If you choose to exercise any of your rights, you have the right not to receive, and will not receive, discriminatory treatment by us. ",Description of Right to Non-discrimination on exercising rights
ra5,Submit an access request.\n\nSubmit a deletion request.,Methods to exercise rights
