RANumb,Text,Label
ra3,"Effective Date: August 1, 2023",Updated Privacy Policy
ra3,"How We Collect Information\nWe may collect your Personal Information provided directly by you or a member of your household when you:\n\nCreate an account on one of our websites or mobile services;\nPlace an in-person or on-line to go order, or other transaction, with us;\nEnable your Geolocation services;\nMake a payment for products or services;\nParticipate in our eClub or any loyalty programs;\nMake a reservation;\nPurchase a Gift Card;\nParticipate in promotional sweepstakes;\nProvide feedback or participate in a survey;\nContact us with a question or request; and\n“Like,” “Follow” or otherwise connect with or post to one of our Social Media Pages.",Categories of Personal Information Collected
ra3,"We may collect your Personal Information from a device associated with you or your household:\n\nDesktop Information: We collect technical information when you visit our websites or services. This may include information such as your Internet Protocol (IP) address, your device operating system and browser type, a unique device identifier, the address of referring websites, the path you take through our websites, and other information about your session on our websites.\nMobile Information: When you use or access our Services from a mobile device, we may collect information such as your unique device ID and your location. If you download and use an App, we and our service providers may track and collect App usage data, such as the date and time the App on your device accesses our servers and what information and files have been downloaded to the App based on your device number, as well as any other Personal Information specified by the App in its terms or notices.\nGeolocation information: We may collect or infer information about your general or precise location when you access or use the Services, visit our restaurants or support center, or turn on Bluetooth, Wi-Fi or other geolocation functionality on your device.\nDevice-Based Advertising: We may also use device information, particularly in mobile advertising, to help deliver our ads and measure ad campaign effectiveness. Darden and the companies we work with may collect some certain information when you visit one of our sites or see our ads. Compiling and comparing this information creates a unique ID for individual devices and can be ""matched"" to the same information on other sites or mobile applications. Some companies we work with are also able to associate related devices into households based on common characteristics, such as IP addresses.\nDevice Usage Research: We may participate in the Adobe Marketing Cloud Device Co-op. This helps us understand how you use our website and apps across your devices so that we can better tailor promotions to you.\nWe may collect your Personal Information using automated technologies:\n\nCookies: We use a variety of technologies, including cookies, to collect information about your online/mobile activity when you visit our site(s). Cookies are small text files that a website server stores on your computer or device. They’re typically used to remember your account login preferences, monitor website traffic, provide customer support like live chat, and help us better customize our site for your individual preferences.\nPixels/Beacons: We or third-party ad servers, including Facebook, may use cookies or invisible pixels or beacons on our websites or mobile apps to count how many users visit certain pages or take certain actions to collect or receive information from our websites, mobile apps and elsewhere on the Internet. We may use this information to improve our marketing programs and content and target advertisements on this website and/or other sites.\nOnline Behavioral Advertising (OBA): There are ways we use OBA on third-party websites and mobile apps that are not affiliated with Darden.",Categories of Personal Information Collected
ra3,Interest-Based Advertising: The third parties we contract with may use cookies or other technologies to gather interest-based information to,Categories of Personal Information Shared / Disclosed
ra3,We may collect your Personal Information from our Darden family of restaurants such as:\n\nOlive Garden\nLongHorn Steakhouse\nCheddar’s Scratch Kitchen\nYard House\nThe Capital Grille\nThe Capital Burger\nSeasons 52\nBahama Breeze\nEddie V's\nRuth’s Chris,Categories of Personal Information Collected
ra3,"We may collect your Personal Information from other sources:\n\nThird Parties: We may, from time to time, supplement the information we collect about you from third-party sources from whom we collect or purchase Personal Information in order to enhance our ability to serve you, tailor content to you, and offer you products or services that we believe may be of interest to you. We may combine the information we received from those sources with the information provided directly by you.\nVendors: Our vendors may disclose your Personal Information to us. For example, if you order food or catering, order gift cards, make a purchase for merchandise, make a payment, or provide feedback on your experiences, you may submit Personal Information to one or more vendors that may disclose your information to us. Our vendors may also receive information from geolocation data providers to help us understand aggregate visit patterns in restaurant markets of interest, but these providers get the location data from sources other than our own apps and websites. Additionally, for certain features of the online services, you may log in through your third-party social media account or share content from the online Services through third-party social media platforms. When you submit information to a third party, you are subject to that third party’s terms of use and privacy policies, for which we are not responsible.\nTop of Page",Categories of Personal Information Collected
ra3,"How We Use Your Personal Information\nWe collect and use your Personal Information for the following purposes:\n\nCreate and manage your account;\nOffer and provide products and services to you;\nProcess and collect payments for goods and services;\nCommunicate about, and administer your participation in special events, programs, rewards, surveys, contests, sweepstakes, and other offers or promotions;\nFor targeted advertising and marketing services;\nSend information to others if you ask us to do so;\nRespond to and communicate with you about your requests, concerns, questions, and comments;\nOperate, evaluate, and improve our business;\nPerform data analyses;\nProtect against, identify, and prevent fraud and other criminal activity, claims, and other liabilities;\nCollect location data to enable check-in notification for curbside to-go orders when you arrive at the restaurant, even when the app is closed or not in use; and\nComply with and enforce applicable legal requirements, relevant industry standards, and our policies.\nWe comply with and enforce applicable legal requirements, relevant industry standards, and our policies. For example, we may use the information you provide when you complete an online order, transaction, or reservation. When you sign up with our eClub or rewards and provide us with your contact information, we may also use that information to contact you with news and special offers.\n\nTo the extent permitted by applicable law and with your consent where required, we also use information collected through automated means for purposes such as (i) customizing our users’ visits to our site, (ii) delivering content (including advertising) tailored to our users’ interests and the manner in which our users browse our site, and (iii) managing our site and other aspects of our business. To the extent permitted by applicable law, we also may use this information to provide you with ads about our products when you browse this and other websites or use our mobile apps.",Categories of Personal Information Collected
ra3,"How Your Personal Information Is Disclosed\nDarden Family: We may disclose your Personal Information within the Darden family of restaurants. The Darden Family currently includes Darden, Olive Garden, LongHorn Steakhouse, Cheddar's Scratch Kitchen, Yard House, The Capital Grille, The Capital Burger, Seasons 52, Bahama Breeze, Ruth’s Chris, and Eddie V's, as well as our affiliates and subsidiaries. Members of the Darden family who receive this information from us are not authorized to use or disclose the information except as set out in this privacy statement.\nThird Parties: In order to serve you, we disclose your Personal Information to service providers or third parties that perform functions on our behalf. We may disclose your Personal Information with vendors or third parties who provide services to us, such as fulfilling orders, facilitating reservations, providing data processing and other information technology services, managing promotions, managing any rewards programs, surveys, contests, prize draws, and sweepstakes, carrying out research and analysis, and personalizing individual Darden customer experiences. We do not allow these vendors to use this information or to disclose it for any purpose other than as allowed by law or to provide services on our behalf or on an aggregated basis for statistical, benchmarking, or other analytical services.\n\nAs permitted by law, we also disclose information collected about you with companies with whom we have formal agreements to conduct analysis, engage in customer research, benchmarking, and improve our products or services.\n\nWe may decide to sell or transfer all or part of our business for strategic or other business reasons. As part of that sale or transfer, we may pass the information we have collected and stored, including Personal Information, to anyone involved in the sale or transfer.\nCompliance With Laws: We may disclose your Personal Information and other information to third parties, including governmental authorities, to comply with any applicable law, regulation, legal process, or enforceable governmental request or if we believe in good faith that such disclosure is necessary to protect against harm to the rights, property or safety of Darden, our customers, or the public as required or permitted by law (especially in emergency situations).",Categories of Personal Information Shared / Disclosed
ra3,"Categories of Sources Directly from you Our business partners and affiliates Third Parties you direct to disclose information to us Social Networks ||| Categories of Sources Directly from you Our business partners and affiliates Third Parties you direct to disclose information to us Social Networks ||| Categories of Sources Directly from you Our business partners and affiliates Third Parties you direct to disclose information to us Social Networks ||| Categories of Sources Directly from you Our business partners and affiliates Third Parties you direct to disclose information to us Social Networks ||| Categories of Sources Your browser or device ||| Categories of Sources See the disclosures regarding Identifiers and Geolocation ||| Categories of Sources Your browser or device ||| Categories of Sources Directly from you ||| Categories of Sources Your browser device Information generated from your purchases, online browsing, and usage activity. ||| Categories of Sources Directly from you",Categories of Personal Information Collected
ra3,You or your authorized agent may exercise this right by submitting a verifiable consumer request to us by either:\n\nSubmitting your request here\nCalling 1-888-467-4123,Methods to exercise rights
