RANumb,Text,Label
ra5,"Effective Date:June 19, 2023",Updated Privacy Policy
ra5,"How Groupon Collects Information\nWe may collect personal information about you from a variety of sources, including:\n\nFrom you: We collect information that you submit to us. For example, when you use the Service; make a purchase; register to receive information, products, or services available through the Service; or interact with us in other ways. We will collect any information you voluntarily provide, and we may also request optional information to support your use of the Service. We also collect any information that you voluntarily enter into any postings, comments, or forums within the Service. If you send an e-mail to us, we will collect your e-mail address and the full content of your e-mail, including attached files and other information you choose to provide to us.\nFrom your device: When you use the Service, we may collect information about the devices you use to access the Service, including hardware model, operating system and version, Internet Protocol (“IP”) address, and other unique device identifiers, mobile network information, and information about the device’s interaction with our Service. We also collect information about how you use our Service, including your access times, browser types, and language. This type of data enables us to understand how often individuals use parts of the Service so we can analyze and improve it. To collect this information, we use cookies and web beacons, and other similar technologies.",Categories of Personal Information Collected
ra5,"Social media networks and other third parties: We may obtain information about you or your use of the Service from third party sources, such as our vendors, like web hosting providers, analytics providers, or advertisers. You may give us permission to access your information from services offered by third parties, including social media networks",Categories of Personal Information Collected
ra5,"When and Why Groupon Discloses Information\nWe may share your personal information as follows:\n\nas required to comply with the law or legal obligations, such as to comply with legal orders and government requests, or as needed to support auditing, compliance, and corporate governance functions;\nin response to a subpoena, or similar legal process, including to law enforcement agencies, regulators, and courts in the United States and other countries where we operate;\nwith our vendors who perform a variety of services and functions for us, such as data storage, order fulfillment, transmitting emails, and managing digital content. We may share your information with such vendors subject to confidentiality obligations consistent with this Privacy Notice and on the condition that the service providers use your information only on our behalf and pursuant to our instructions;\nwith our merchants to provide you with the Services you request (such as to facilitate and fulfill orders and to process and confirm bookings);\nin the event we go through a business transition such as a merger, acquisition by another company, bankruptcy, reorganization, or sale of all or a portion of our assets (as described below in Section 10);\nto combat fraud or criminal activity, and to protect our rights, users, and business partners, or as part of legal proceedings affecting Groupon;\nwith our affiliates and subsidiaries who may only use the personal information for the purposes described in this Privacy Notice;\nif the information has been aggregated, de-identified, or otherwise does not identify you personally; and\notherwise with your consent.",Categories of Personal Information Shared / Disclosed
ra5,"in the event we go through a business transition such as a merger, acquisition by another company, bankruptcy, reorganization, or sale of all or a portion of our assets (as described below in Section 10);",Categories of Personal Information Sold
ra5,"We may disclose your personal information to the following categories of third parties:\n\nGroupon Entities \nMerchants\nCo-marketers\nDistributors\nResellers\nAdvertising Networks\nPayment Services Providers\nInternet Service Providers\nData Analytics Providers\nOperating Systems and Platforms\nSocial Networks\nGovernment or Law Enforcement Entities\nFraud Protection and Prevention Providers\nDelivery Services Providers\nService Providers\nWe may disclose the following categories of personal information for our own business and operational purposes and have done in the 12 months prior to the Effective Date of this Privacy Notice:\n\nIdentifiers;\nDemographics;\nCommercial information;\nLocation information;\nFinancial information;\nInternet and network activity information; and\nInferences regarding preferences or characteristics.\nWe may disclose certain personal information in exchange for services, insights, or other valuable consideration. These disclosures may involve:\n\nIdentifiers;\nDemographics;\nCommercial information;\nLocation information;\nFinancial information;\nInternet and network activity information; and\nInferences regarding preferences or characteristics.",Categories of Personal Information Shared / Disclosed
ra5,"You have the right to request that Groupon delete your personal information, subject to certain exceptions allowed under applicable law.",Description of Right to Delete
ra5,You have the right to not be discriminated against for exercising any of the above-listed rights,Description of Right to Non-discrimination on exercising rights
ra5,You have the right to opt-out of certain disclosures of your personal information for valuable consideration.,Description of Right to Opt-out of sale of PI
ra5,You can exercise this right through our “Do Not Sell or Share My Personal Information” tool.,Methods to exercise rights
ra5,You may exercise these rights through the new Groupon Data Privacy Center or by sending an email to privacy@groupon.com,Methods to exercise rights
ra5,We use internet and network activity information and device data to directly serve you interest-based ads on third party websites and mobile applications.,Categories of Personal Information Collected
ra5,"We may disclose certain personal information in exchange for services, insights, or other valuable consideration. These disclosures may involve:\n\nIdentifiers;\nDemographics;\nCommercial information;\nLocation information;\nFinancial information;\nInternet and network activity information; and\nInferences regarding preferences or characteristics.",Categories of Personal Information Sold
ra4,"Effective Date:June 19, 2023",Updated Privacy Policy
ra4,"How Groupon Collects Information\nWe may collect personal information about you from a variety of sources, including:\n\nFrom you: We collect information that you submit to us. For example, when you use the Service; make a purchase; register to receive information, products, or services available through the Service; or interact with us in other ways. We will collect any information you voluntarily provide, and we may also request optional information to support your use of the Service. We also collect any information that you voluntarily enter into any postings, comments, or forums within the Service. If you send an e-mail to us, we will collect your e-mail address and the full content of your e-mail, including attached files and other information you choose to provide to us.\nFrom your device: When you use the Service, we may collect information about the devices you use to access the Service, including hardware model, operating system and version, Internet Protocol (“IP”) address, and other unique device identifiers, mobile network information, and information about the device’s interaction with our Service. We also collect information about how you use our Service, including your access times, browser types, and language. This type of data enables us to understand how often individuals use parts of the Service so we can analyze and improve it. To collect this information, we use cookies and web beacons, and other similar technologies.",Categories of Personal Information Collected
ra4,"Social media networks and other third parties: We may obtain information about you or your use of the Service from third party sources, such as our vendors, like web hosting providers, analytics providers, or advertisers. ",Categories of Personal Information Collected
ra4,"The information we obtain from third party services depends on your account/privacy settings with those third parties and the third parties’ privacy policies, so be sure to check those policies and to adjust your settings to meet your preferences.",Categories of Personal Information Collected
ra4,"How Groupon Uses Information\nWe may use information collected as described in this Privacy Notice to:\n\nOperate, maintain, and improve the Service and other programs, features, and functionality related to the Service;\nProvide you with interest-based ads, push notifications, communications, and offers for products and services from us and our business partners, including based on your precise geolocation;",Categories of Personal Information Collected
ra4,"If you use any features on the Service to send information about a product or service to another person, we will also collect the personal information of that other person to the extent disclosed by you and may contact them using the information you provided us.",Categories of Personal Information Collected
ra4,When and Why Groupon Discloses Information,Categories of Personal Information Shared / Disclosed
ra4,"We may share your personal information as follows:\n\nas required to comply with the law or legal obligations, such as to comply with legal orders and government requests, or as needed to support auditing, compliance, and corporate governance functions;\nin response to a subpoena, or similar legal process, including to law enforcement agencies, regulators, and courts in the United States and other countries where we operate;\nwith our vendors who perform a variety of services and functions for us, such as data storage, order fulfillment, transmitting emails, and managing digital content",Categories of Personal Information Shared / Disclosed
ra4,"with our merchants to provide you with the Services you request (such as to facilitate and fulfill orders and to process and confirm bookings);\nin the event we go through a business transition such as a merger, acquisition by another company, bankruptcy, reorganization, or sale of all or a portion of our assets (as described below in Section 10);\nto combat fraud or criminal activity, and to protect our rights, users, and business partners, or as part of legal proceedings affecting Groupon;\nwith our affiliates and subsidiaries who may only use the personal information for the purposes described in this Privacy Notice",Categories of Personal Information Shared / Disclosed
ra4,We may disclose your personal information to the following categories of third parties:\n\nGroupon Entities \nMerchants\nCo-marketers\nDistributors\nResellers\nAdvertising Networks\nPayment Services Providers\nInternet Service Providers\nData Analytics Providers\nOperating Systems and Platforms\nSocial Networks\nGovernment or Law Enforcement Entities\nFraud Protection and Prevention Providers\nDelivery Services Providers\nService Providers,Categories of Personal Information Shared / Disclosed
ra4,We may disclose the following categories of personal information for our own business and operational purposes and have done in the 12 months prior to the Effective Date of this Privacy Notice:\n\nIdentifiers;\nDemographics;\nCommercial information;\nLocation information;\nFinancial information;\nInternet and network activity information; and\nInferences regarding preferences or characteristics.,Categories of Personal Information Shared / Disclosed
ra4,"We may disclose certain personal information in exchange for services, insights, or other valuable consideration. These disclosures may involve:\n\nIdentifiers;\nDemographics;\nCommercial information;\nLocation information;\nFinancial information;\nInternet and network activity information; and\nInferences regarding preferences or characteristics.",Categories of Personal Information Sold
ra4,"You have the right to request that Groupon delete your personal information, subject to certain exceptions allowed under applicable law.",Description of Right to Delete
ra4,You have the right to opt-out of certain disclosures of your personal information for valuable consideration. You can exercise this right through our “Do Not Sell or Share My Personal Information” tool.,Description of Right to Opt-out of sale of PI
ra4,"You have the right to not be discriminated against for exercising any of the above-listed rights. We may, however, provide a different level of service or charge a different rate reasonably relating to the value of your personal information.",Description of Right to Non-discrimination on exercising rights
ra4,"You may exercise these rights through the new Groupon Data Privacy Center or by sending an email to privacy@groupon.com If you are a consumer under the California Consumer Privacy Act (“CCPA”) and wish to contact us through an authorized agent, the authorized agent can submit a request on your behalf at privacy@groupon.com along with a notice signed by you certifying that the agent is authorized to act on your behalf.",Methods to exercise rights
ra1,"Effective Date:June 19, 2023",Updated Privacy Policy
ra1,"How Groupon Collects Information\nWe may collect personal information about you from a variety of sources, including:\n\nFrom you: We collect information that you submit to us. For example, when you use the Service; make a purchase; register to receive information, products, or services available through the Service; or interact with us in other ways. We will collect any information you voluntarily provide, and we may also request optional information to support your use of the Service. We also collect any information that you voluntarily enter into any postings, comments, or forums within the Service. If you send an e-mail to us, we will collect your e-mail address and the full content of your e-mail, including attached files and other information you choose to provide to us.\nFrom your device: When you use the Service, we may collect information about the devices you use to access the Service, including hardware model, operating system and version, Internet Protocol (“IP”) address, and other unique device identifiers, mobile network information, and information about the device’s interaction with our Service. We also collect information about how you use our Service, including your access times, browser types, and language. This type of data enables us to understand how often individuals use parts of the Service so we can analyze and improve it. To collect this information, we use cookies and web beacons, and other similar technologies.",Categories of Personal Information Collected
ra1,"Social media networks and other third parties: We may obtain information about you or your use of the Service from third party sources, such as our vendors, like web hosting providers, analytics providers, or advertisers. You may give us permission to access your information from services offered by third parties, including social media networks.",Categories of Personal Information Collected
ra1,"When you access the Service through social media networks and other third party platforms, you are authorizing Groupon to collect, store, and use such information and content in accordance with this Privacy Notice.",Categories of Personal Information Collected
ra1,"When and Why Groupon Discloses Information\nWe may share your personal information as follows:\n\nas required to comply with the law or legal obligations, such as to comply with legal orders and government requests, or as needed to support auditing, compliance, and corporate governance functions;\nin response to a subpoena, or similar legal process, including to law enforcement agencies, regulators, and courts in the United States and other countries where we operate;\nwith our vendors who perform a variety of services and functions for us, such as data storage, order fulfillment, transmitting emails, and managing digital content. We may share your information with such vendors subject to confidentiality obligations consistent with this Privacy Notice and on the condition that the service providers use your information only on our behalf and pursuant to our instructions;\nwith our merchants to provide you with the Services you request (such as to facilitate and fulfill orders and to process and confirm bookings);\nin the event we go through a business transition such as a merger, acquisition by another company, bankruptcy, reorganization, or sale of all or a portion of our assets (as described below in Section 10);\nto combat fraud or criminal activity, and to protect our rights, users, and business partners, or as part of legal proceedings affecting Groupon;\nwith our affiliates and subsidiaries who may only use the personal information for the purposes described in this Privacy Notice;\nif the information has been aggregated, de-identified, or otherwise does not identify you personally; and\notherwise with your consent.\nWe may disclose your personal information to the following categories of third parties:\n\nGroupon Entities \nMerchants\nCo-marketers\nDistributors\nResellers\nAdvertising Networks\nPayment Services Providers\nInternet Service Providers\nData Analytics Providers\nOperating Systems and Platforms\nSocial Networks\nGovernment or Law Enforcement Entities\nFraud Protection and Prevention Providers\nDelivery Services Providers\nService Providers\nWe may disclose the following categories of personal information for our own business and operational purposes and have done in the 12 months prior to the Effective Date of this Privacy Notice:\n\nIdentifiers;\nDemographics;\nCommercial information;\nLocation information;\nFinancial information;\nInternet and network activity information; and\nInferences regarding preferences or characteristics.\nWe may disclose certain personal information in exchange for services, insights, or other valuable consideration. These disclosures may involve:\n\nIdentifiers;\nDemographics;\nCommercial information;\nLocation information;\nFinancial information;\nInternet and network activity information; and\nInferences regarding preferences or characteristics.\nSuch disclosures have been made in the 12 months prior to the Effective Date of this Privacy Notice.",Categories of Personal Information Shared / Disclosed
ra1,When and Why Groupon Discloses Information\nWe may share your personal information as follows:,Categories of Personal Information Sold
ra1,"We may disclose certain personal information in exchange for services, insights, or other valuable consideration. These disclosures may involve:\n\nIdentifiers;\nDemographics;\nCommercial information;\nLocation information;\nFinancial information;\nInternet and network activity information; and\nInferences regarding preferences or characteristics.\nSuch disclosures have been made in the 12 months prior to the Effective Date of this Privacy Notice.",Categories of Personal Information Sold
ra1,"Retention of Personal Data\nWe will retain your personal data for as long as your account is active or as needed to provide you services. If you close your account, we will retain your personal data for a period where it is necessary to continue operating our business effectively, to maintain a record of your transactions for financial reporting purposes or fraud prevention purposes until these purposes no longer exist, and to retain as necessary to comply with our legal obligations, resolve disputes, and enforce our agreements.",Categories of Personal Information Collected
ra1,"You have the right to request that Groupon delete your personal information, subject to certain exceptions allowed under applicable law.",Description of Right to Delete
ra1,You have the right to opt-out of certain disclosures of your personal information for valuable consideration.,Description of Right to Opt-out of sale of PI
ra1,You can exercise this right through our “Do Not Sell or Share My Personal Information” tool,Methods to exercise rights
ra1,"You have the right to not be discriminated against for exercising any of the above-listed rights. We may, however, provide a different level of service or charge a different rate reasonably relating to the value of your personal information.",Description of Right to Non-discrimination on exercising rights
ra1,You may exercise these rights through the new Groupon Data Privacy Center or by sending an email to privacy@groupon.com,Methods to exercise rights
