RANumb,Text,Label
ra3,"Effective Date: July 1, 2023",Updated Privacy Policy
ra3,"Types of Personal Information that we, or our service providers on our behalf, may collect:\n\nName and contact information such as postal address, email address, and phone number\nDigital information, including your device IDs, browsing/search history, referring URL, browser, operating system, IP/MAC address, and your direct interactions on our websites or mobile apps such as text typed, pages visited, links clicked, keystrokes/cadence, and mouse movements\nYour transaction information, including purchases/returns/exchanges of products and services and your loyalty program activity information\nPayment card number and other payment information\nYour Account Number or Loyalty Program ID\nIn certain situations, we, or our service providers on our behalf, may also collect data such as:\n\nDriver's license number (for example, if you return a product)\nSignatures (for proof of delivery or shipment receipt tracking)\nLocation information (such as when you manually provide your location and ask us to tell you about nearby stores or when you allow location sharing when using our mobile apps)\nDemographic and preference information (to help find products or services that may be of interest to you)\nSurvey responses, chat sessions, and feedback (regarding products/services purchased, customer service interactions, and your customer experience)\nAdvertising interactions (such as cookie IDs, device advertising IDs, which ad was served, and the URLs where the ads are served when you interact with our emails or online/mobile ads)\nVoice, Chat, Video, and CCTV Recordings (for example, calls and messaging with customer service, our sales team, or chat vendor for quality assurance, training, or analysis, or when visiting stores that use security cameras (video only))\nSchool or educator affiliations (based on program participation)\nPhotos, images, writings, and other files you provide to us (if you receive product deliveries or request certain services from us)\nEmployer name and business contact information (if your company has a business relationship with us)\nYour postal mail (if you participate in that program with us)\nYour business contact, relationship, or transactional information (if interacting with us in a business-to-business scenario)\nInferences drawn from or created based on some of the information identified above\nPersonal Information is collected from the following:\n\nInformation You Provide Us Directly.  We collect Personal Information from you directly, for example, in connection with a purchase (in-person or via our websites or mobile apps), a service, a promotion/event, a customer service request, a survey, a sweepstakes/contest, or an application for a membership program. When using our mobile apps, we may also ask you to grant us access to the camera, photo library, or microphone on your mobile device to enable certain features such as scanning bar codes and speech-enabled search.\n\nInformation Collected Through Automated Technologies.  We and our partners may use cookies, tags, web beacons and other technologies on our web properties and mobile applications to track and collect some Personal Information made available through your activity on our sites/apps, such as device/browser attributes, shopping/search activity, shopping cart abandonment, and other interactions with our online services. We, and our technology partners, may collect your direct interactions on our websites or mobile apps such as text typed, pages visited, links clicked, keystrokes/cadence, and mouse movements to monitor how you interact with our website, for fraud detection, and for troubleshooting purposes. We also use cookies to enable core site functionality, to analyze website usage so that we can measure and improve services and performance, and to serve ads that are relevant to your interests.  Cookies “remember” your device/browser when you return to a website and make your experience more personalized and user-friendly and allow us to better understand how our websites are used to improve the experience.\n\nIf you use a mobile device, your device may disclose location information (when you enable location services) with our websites, mobile applications, services, or our service providers. For example, precise geo-location can be used to help you find our nearby locations.\n\nInformation We Receive from Other Parties.  We may obtain information about you from other sources to enhance our existing information for purposes such as prospecting, marketing, fraud detection, and/or improving the information you have provided.\n\nOur sites and mobile applications may allow you to sign-in to our digital property using a social media network login and we may also include other social media features, such as a “share this” button. In these cases, we may receive information from the social media network, including your profile information, picture, user ID associated with your social media account, and other information you permit the social media network to disclose with partners. The data we receive from these social media networks is dependent upon their policies and your privacy settings on that partner site. You should always review and, if necessary, adjust your privacy settings on these websites and services before utilizing these features.",Categories of Personal Information Collected
ra3,"When We Disclose Personal Information\nWe may disclose your Personal Information within our family of companies for purposes such as preference management, marketing, customer service functions, and improved user experiences.\n\nWe may also disclose your Personal Information outside our family of companies (for example, with partners such as service providers, data processors, contractors, etc.) for various purposes such as:\n\nProviding the Products or Services you Requested: To process transactions or provide products or services on our behalf. Examples include fulfilling orders for products or services, delivering packages, sending communications, analyzing data, processing payments, transmitting content, managing credit/collections, and providing customer service. We may also disclose your Personal Information with our business partners and our business clients when you take part in certain programs or purchase from certain sites operated by us.\nSales and Marketing Purposes: To assess, develop, and administer programs, and notify you of promotions and offers for products or services that may be of interest to you.  \nCorporate Transactions: In connection with a merger, acquisition or sale involving all or a portion of our company. \nOther Reasons: Such as to enhance data and digital properties; to improve our websites/mobile apps and internal business processes; to enhance product review content on other platforms; to participate in commercial trade credit programs; to enforce the terms of use applicable to our services; to detect, prevent, or mitigate fraud and credit risk, security, or technical issues; to satisfy applicable law, regulations, legal processes, or valid governmental requests; and to protect against imminent harm to the rights, property or safety of our company, our customers or the public as required or permitted by law.\nWith Your Consent: In circumstances other than those described above.",Categories of Personal Information Shared / Disclosed
ra3,"Sales and Marketing Purposes: To assess, develop, and administer programs, and notify you of promotions and offers for products or services that may be of interest to you.  ",Categories of Personal Information Sold
ra3,". Email Marketing\nWe may use your email address to deliver marketing information, product recommendations, and non-transactional communications about us via email.\n\nc. Direct Mail Marketing\nWe may use your mailing address to deliver notices of new services/partnerships, offers/coupons, printed catalogs, etc. about us or our products or services via direct mail.\n\nd. Text-Based (SMS) or Notification Marketing\nWe may send you promotional text messages (SMS) when you opt-in to receiving them.  We may also send you push notifications to your device when you have our mobile app installed.",Categories of Personal Information Shared / Disclosed
ra3,"Right to Know and Access. You have the right to confirm whether or not we are processing your personal information and to know what personal information the business has collected about you. While our table in section 7.h. below describes the personal information we collect about you, you have the right to make a request to know and get access to information that is specific to you, should we have any.",Description of Right to Know PI Collected
ra3,"Right to Delete. You have the right to request that we delete personal information we have collected from you or obtained about you, subject to certain exceptions. For example, we will not delete any personal information required to provide our existing services to you or that we must maintain to comply with our legal/financial obligations.",Description of Right to Delete
ra3,"Right to Correct. You may request that we correct inaccurate information we maintain about you, subject to some exceptions and, if necessary, independent verification.",Description of Right to Correct Information
ra3,"Right to Opt-Out of the Sale/Sharing. If we have sold or shared personal information about you, you have the right to opt out of the sale or sharing of that personal information.",Description of Right to Opt-out of sale of PI
ra3,"Right to Non-Discrimination. You have the right not to be discriminated against if you exercise any of these rights.  Please note that a legitimate denial of a request to know or access, delete, correct, or opt out is not discriminatory, nor is charging a fee for excessive or repetitive consumer requests as permitted by the CCPA/CPRA.",Description of Right to Non-discrimination on exercising rights
