RANumb,Text,Label
ra5,Last updated: 24 October 2022,Updated Privacy Policy
ra5,"What is this Policy for?\nThis Policy explains how we protect and handle any personal information you provide to us, including via our websites, our apps, our social media pages/accounts, email, telephone and in person.",Categories of Personal Information Collected
ra5,"Subscription Services – Third Parties\nIf you take out a subscription service to I, for digital or paper products, we use Third Party companies to support us. They set you up with the subscriptions you want, on-line, print or both. These companies provide us with identity, entitlements, and subscriptions management, customer journey / audience conversion and personalisation services. The personal data that Piano, Stripe and HH&S collect on our behalf when you subscribe, creates an identity that may include your name, email, payment details (from credit/debit card or electronic payment systems, such as Apple Pay), password, newsletter preferences, payment tokens, address information and personal preferences",Categories of Personal Information Collected
ra5,"This information may be collected via your computer browser, an online web form, a data capture form, an app, by email, by telephone, or by post.\n\nWhen you visit our website or app, we shall create a unique identifier (“UID”) that allows us to recognise you when you use our website or apps, including if you log in from a different device or platform.\n\nInformation from your device:\nWe collect information from and about the device you are using when you interact with one of our websites, apps or other products/services, including adverts.\n\nThis may include:\n\nDevice Type: Information about your operating system, hardware, software, browser type in order to tailor the experience to your device (e.g. screen resolution).\n\nDevice Operations: Information about your operations and behaviours performed on your device to tailor the experience based on how you or similar users have interacted with our content.\n\nUnique Identifiers: Device IDs, UIDs and Advertiser IDs in order to save your preferences against an identifier to refer to on subsequent pages and to display advertising.\n\nDevice Settings: Information from your device’s setting (such as access to your GPS location or other information related to the location of your device) so that we know which version of the website to serve you.\n\nNetwork/Connections: Your IP address, so that we can recognise your geographical location.\n\nCookies: Data from cookies or similar technologies placed on your device which tells us about your use of our websites and/or selected third party websites. Some cookies are also placed by third parties",Categories of Personal Information Collected
ra5,"Where you have registered or created an account with one of our websites, we may obtain information about you from other companies who have obtained your permission (through their own privacy policies) to share information about you.\n\nWe may overlay demographic and lifestyle data from CACI to help us understand what you might be interested in for insight and marketing purposes (also known as profiling). CACI data are built using a variety of sources, including publicly available data (such as the electoral register and UK Census records) or from surveys and polls where you have given permission for your data to be shared",Categories of Personal Information Collected
ra5,"Social media\nIf you log-in to our websites through a social media site, such as Facebook, Twitter or Google, you are granting permission to such company to share your user information with us. This will include your name and email address plus any other information you have permitted them to share with third parties",Categories of Personal Information Collected
ra5,"Message boards, blogs and other public forums\nOur websites may provide message boards, blogs and other user generated content facilities. Anything that you share will become public information. ",Categories of Personal Information Shared / Disclosed
ra5,"We use a third-party service provider, OpenWeb Technologies Ltd, to provide our comment functionality and to moderate comments, but we remain the data controller in respect of this activity.",Categories of Personal Information Shared / Disclosed
ra5,"Our partner, Piano, assists us in understanding user journeys (e.g. which pages our users are visiting the most, which pages lead to the greatest audience conversion, etc.), user session length on our website/app, testing the effectiveness of our marketing campaigns, and optimising our website/app based on audience data.",Categories of Personal Information Shared / Disclosed
ra5,"carrying out ecommerce activities;\nmanaging your accounts, entitlements and subscriptions;",Categories of Personal Information Shared / Disclosed
ra5,"Data matching and lookalike audience building\nWe allow partners to reach audiences on our platforms via data matching where they have appropriate permissions. We use your UID (together with other associated personal data such as email address) to carry out such data matching. This is conducted at an aggregate level or an individual level, depending on how targeted our partners want to reach audiences on our platforms.",Categories of Personal Information Shared / Disclosed
ra5,"Other advertising, known as “online behavioural advertising” is shown to you based upon your likely interests, which are inferred from your browsing history. This information is collected through the use of cookies and similar technologies or your UID",Categories of Personal Information Collected
ra5,"Your IP address may also be used, in connection with our legitimate interests to tailor the advertising we arrange to be shown.",Categories of Personal Information Shared / Disclosed
ra5,Disclosures permitted or required by law\nYour data will be disclosed where we are obliged to do so by law. We may also disclose your information in order to protect or enforce our rights or the rights of others and for the prevention and detection of crime.,Categories of Personal Information Shared / Disclosed
ra5,"Regulatory compliance\nWe may share your personal data with the Audit Bureau of Circulations Ltd so they can verify aggregated statistics about circulation and usage of our products or review our policies, processes and procedures for compliance with relevant standards",Categories of Personal Information Shared / Disclosed
ra5," Promotions: Sometimes we bring you promotions in association with other companies. If you enter such promotions, the other company will use the information you submit and we provide to them as a data controller in line with their own privacy policies.",Categories of Personal Information Shared / Disclosed
ra5,"Facebook insights data: Facebook Ireland Ltd (“Facebook”) provides us with statistics and insights (“Page Insights”) that help us understand the use of our Facebook Fan Pages (e.g. Daily Mail, Daily Mail Celebrities, Daily Mail Australia, Daily Mail Sport, Daily Mail Animals, Daily Mail Videos, etc.). When you visit or interact with one of our Facebook Fan Pages, we shall process your personal data as joint controllers with Facebook.",Categories of Personal Information Collected
ra5,"However, we use Page Insights and information you provide via your Facebook profile to define our audiences, customise advertisements and create Fan Pages to match the interests of our visitors.",Categories of Personal Information Collected
ra5,request that we delete any personal information that we have collected from you unless retention of that information is permitted under applicable law.,Description of Right to Delete
ra5,opt-out of the sale of your personal information.,Description of Right to Opt-out of sale of PI
ra5,You can opt-out of the sale of your personal information by opening our California Privacy Settings tool and clicking on the “Do Not Sell My Info” button at any time.,Methods to exercise rights
ra5,"Exercising Your Rights\nTo exercise your rights under the CCPA, please contact us, or our joint controllers, at the contact details provided below in Section 17, indicating the type of right you would like to exercise and that you are making the request under the CCPA.",Methods to exercise rights
ra5,"In case of requests for deletion, please note there may be circumstances where we are legally entitled to retain certain data (see Section 13 Data retention and account deletion).",Description of Right to Delete
ra5,You can opt-out of the sale of your personal information by opening our California Privacy Settings tool and clicking on the “Do Not Sell My Info” button at any time. This will opt-you out of cookie placement and the collection of your data by online advertising service providers. ,Description of Right to Opt-out of sale of PI
ra5,We shall not discriminate against you because you have exercised your rights under the CCPA.,Description of Right to Non-discrimination on exercising rights
ra5,"Additionally, although clicking the “Do Not Sell My Info” link will opt you out of the sale of your personal information for advertising purposes, it will not opt you out of the use of previously collected and sold personal information or all context-based advertising.",Description of Right to Opt-out of sale of PI
ra5,"5. Cookies and other identifiers\nWhen you use our websites and apps or interact with our emails, we may collect information using cookies or similar technologies. We may also collect information using your email address. ",Categories of Personal Information Collected
ra5,"Do you use other technologies which are similar to cookies?\nYes, we use the following:\n\nWeb beacons: Our websites, apps and emails often contain small invisible images known as “web beacons” or “tracking pixels”. These are used in a way similar to cookies to:\nunderstand when a particular part of a webpage, email or app is viewed;\nunderstand how successful an article or an email marketing campaign has been; and\nverify any clicks through to links or advertisements contained in emails.\nTracking URLs: These are web links that allows us to measure when a link is clicked on. They help us measure the effectiveness of campaigns and advertising and the popularity of articles that are read.\nDevice identifiers: We use device identifiers on mobile devices in the same way as cookies are used on web browsers. A device identifier is a unique number on your device which allow us to remember your device.",Categories of Personal Information Collected
ra5,What do you use cookies for?\nCookies and other online tracking technologies are an important part of the internet. They make using websites much smoother and affect lots of the useful features of websites.,Categories of Personal Information Collected
