RANumb,Text,Label
ra2,"Updated June 30, 2023 at 3:59 p.m. EDT|",Updated Privacy Policy
ra2,"Information We Collect\n\nInformation You Provide to Us. We collect the information you provide to us directly when you use the Services, including when you:\n\nAdvertisement\nRegister an account or for a newsletter; register for or attend an event; subscribe to or purchase a product (such as our newspaper); participate in a contest, promotion, or survey.\nContact information such as your name, e-mail address, street address, and phone number;\nDemographic information such as year of birth, gender, general location such as city or state;\nProfessional Information such as job title, industry, and education; and\nPayment information such as your credit card number (processed by our third-party payment processor) and expiration date, where appropriate to process a financial transaction that you have requested.\nSubmit Content to the Services or Interact with Content.\nUser-Generated Content such as comments on articles, content in message boards, images, photos, videos, online ads you post, or other content you provide to the Services. Please review our Discussion and Submission Guidelines for more information about our practices applicable to content that you submit to certain areas of our Services.\nActions You Take Related to Content such as sharing content; customizing newsletters, notifications, and alerts; and liking, replying to, or reporting (and providing additional information regarding) comments.\nContact Us or Provide Feedback.\nContact information such as your name, e-mail address, street address, and phone number;\nComments, requests, and questions you submit through customer service interactions with us; and\nSurvey responses, which may include your interests, opinions, and information about you including demographic information. From time to time our surveys offer you the option to voluntarily provide information that may be considered sensitive under applicable law such as your race or ethnicity. We process such information for disclosed purposes as permitted by and in compliance with applicable law.",Categories of Personal Information Collected
ra2,"How We Use Information\n\nWe may use your information:\n\nStory continues below advertisement\nTo Provide and Manage the Services, including to:\n\nprovide account access, process your registrations and subscriptions, send you electronic newsletters, and/or enable you to participate in the features (such as commenting) provided by the Services;\ncomplete your payments and transactions;\nprovide customer service;\nunderstand and resolve technical issues, app crashes and other issues being reported;\npersonalize the Services, including content and recommendations (including via email). Through such features, we are able to bring you information and content tailored to your individual interests and needs.",Categories of Personal Information Collected
ra2,"To Contact You. We may periodically contact you with Services-related updates, new features you are entitled to access, legal information, customer service communications, newsletters and alerts (where applicable, based on your registrations and preferences), surveys, offers, promotions, and other information that may be of interest to you.",Categories of Personal Information Collected
ra2,"To Better Understand Our Readers and Users and Improve our Services. We analyze our users’ interactions with the Services along with demographics, interests, and other information to better understand and serve our users and to improve our Services.",Categories of Personal Information Collected
ra2,"We and third parties may use cookies and other tracking technologies to understand how you use the Services and facilitate serving relevant ads. This helps us determine if you have seen an ad before, tailor ads to you, including based on your activity, and avoid showing you duplicate ads. See our Cookie Notice for more information about how we use cookies and other tracking technologies and for your cookie choices, including how to opt out of personalized advertising.\n\nWe may also use other information we have collected about you, such as demographic and personal information (e.g., e-mail address) for purposes related to advertising, including personalized advertising",Categories of Personal Information Collected
ra2,"How We Disclose Information\n\nWe may disclose your information to:\n\nAffiliates within our family of affiliated companies.\nBusiness Partners to provide you with services that you participate in or request, such as co-sponsors of a promotion that runs on our Services. We are not responsible for the privacy practices of these entities.\nService Providers that provide services on our behalf, such as hosting vendors, analytics or advertising service providers, list managers and payment processors.\nOther Parties When Required by Law or As Necessary to Protect Our Users and Services including as we believe is necessary or appropriate to protect, enforce, or defend the legal rights, privacy, safety, or property of the Services, our employees or agents or users, or to comply with applicable law or legal process, including responding to requests from public and government authorities.\nSocial Media Services, if you log into the Services with a social media service or if you connect a social media account with the Services. In that case, we may disclose certain of your personal information to that social media service depending on your settings. The social media service’s privacy policy then applies to their practices regarding your information.\nThird Parties that Provide Advertising, Content, or Other Functionality. Third parties may collect or receive certain information about you and/or your use of the Services to provide ads (including targeted ads), content, or functionality, or to measure and analyze ad performance, on our Services or other websites or platforms.\nWe may share or allow third parties to collect device information (e.g., browser type, IP address, or device ID), usage information, or click information obtained through cookies or other tracking technologies. Some of this information may be combined with information collected across different websites, online services, and other linked or associated devices. We try to limit how our third parties can use the information they gather from you or that we provide. However, some advertising and analytics vendors may combine information they gather about you through our Services with information they receive from others in order to target ads to you across other services and to improve their own services. Our Cookie Notice provides more information about how these technologies are used.\nWe may also disclose information, including personal information about you (e.g., e-mail address) in hashed or other obscured format, for advertising purposes, including targeted advertising, either on our Services or for our products on other websites or platforms. Recipients may only use this information for the purposes for which it is provided.\nOther Parties in Connection with a Corporate Transaction. We may disclose information we have about you in the event that we sell or transfer all or a portion of our business or assets to a third party, such as in the event of a merger, acquisition, or in connection with a bankruptcy reorganization, or in contemplation of or due diligence related to such a corporate transaction.\nOtherwise With Your Consent or At Your Direction. We may also disclose information about you with third parties whenever you consent to or direct such sharing.\nWe also may disclose other information with third parties in a manner that does not identify particular users, including, for example, aggregated data about how users are using our Services.",Categories of Personal Information Shared / Disclosed
ra2,correction of inaccurate information that we have about you;,Description of Right to Correct Information
ra2,deletion of certain personal information we have collected from you; and/or,Description of Right to Delete
ra2,"If you would like information regarding your rights or would like to make a request (or if you are an authorized agent acting in accordance with applicable law), please click here or email us at privacy@washpost.com.",Methods to exercise rights
