RANumb,Text,Label
ra5,"The Privacy Policy has been updated as of August 14, 2023. ",Updated Privacy Policy
ra5,"Personal Information We Collect\nWe Collect Personal Information You Choose To Provide. You may visit and enjoy many elements of the MLB Properties without disclosing any personal information about yourself. However, if you choose to make use of select, special or enhanced elements of the MLB Properties, you may need to disclose with us certain personal information so those elements may function properly. When you use certain enhanced elements within the MLB Properties (e.g., create a profile, register for a promotion, make a purchase or publish a comment), the personal information we collect may include, but is not limited to:\n\nFull name,\nEmail address,\nPassword,\nStreet address,\nTelephone number(s),\nBirth date,\nPayment data,\nIP addresses,\nLocation data,\nContacts (as stored in your wireless device),\nDemographic data,\nDevice data,\nUsage data,\nVoice recordings,\nAudiovisual recordings,\nInformation about your interests and preferences,\nData specifically requested in relation to an activity or an event (e.g., emergency contact information),\nData provided by Other Companies if you choose to connect your use of our services through the Other Company’s service,\nPersonal information of a child if and only if a parent or guardian provides the child’s personal information; and\nSensitive personal information.",Categories of Personal Information Collected
ra5,"Location Data. When you use an MLB Property via a wireless device we may solicit your permission to collect your location data. Some features within our Applications (e.g., live Major League Baseball game video or location-based offers) may only function upon confirmation of your location, and therefore such features will not be available if you choose not to provide your location data to us",Categories of Personal Information Collected
ra5,"If you enable location services for our Applications, we may collect location data (e.g., zip code) periodically as you use or leave open our Applications. We use such location information for internal purposes and to improve your MLB Property experience, for example to understand where our users are most successfully accessing the MLB Properties. We may associate such location information with personal information you provide to us as described in Section 1 above, in which case we will treat such associated information as personal information.",Categories of Personal Information Collected
ra5,"To facilitate the activity described above and below, we use a Service Providers to convert your email address into a unique code (hashed email address or telephone number), which is then provided to the advertiser, Other Companies, including Other Companies that may act as third parties as defined under applicable data privacy laws, and/or Service Providers as set forth in this Privacy Policy.\n\nOther Advertising. We disclose certain data to Social Networks (as defined below) such as Twitter, Facebook, LinkedIn and Snapchat to allow us to target existing users and customers with highly relevant advertising campaigns. We will not share your name, address, email address or telephone number for the purposes of such campaigns. Instead, a unique code (hashed email address) is disclosed to the applicable Social Network in order for that identifier to be matched against existing users of the relevant Social Network and to identify potentially relevant audiences for targeted advertising. We use services such as LinkedIn Matched Audiences and Facebook Custom Audiences for these purposes",Categories of Personal Information Shared / Disclosed
ra5,"In addition to advertisements for our own goods and services, we may also facilitate Other Companies, including Other Companies that may act as third parties as defined under applicable data privacy laws, to advertise their own and/or Other Companies’ goods and services including by targeting those advertisements to those that might be most interested in them. These advertisements may be shown within our Games. This is done using information which does not include your name, address, email address or telephone number and we will not share or sell any of your personal information to third party advertisers other than as set forth in this Privacy Policy. In order to provide advertisements relevant to you, your IP address will be used, as well as your operating system and device type. Information about your particular device will be used to show you advertisements which work properly on that device.\n\nSocial Networking. When using the MLB Properties or when using certain Other Companies’ social networking services (e.g., Facebook, Twitter, Google +) (each a “Social Network”), you may have the option to connect your MLB Property information and activity with your Social Network information and activity. If you authorize such a connection, you permit us to disclose, share and/or publish information about your MLB Property activity with that Social Network and its users, and to access certain of your Social Network information, as disclosed to you at the time you consent to the connection. Information we may share with a Social Network may include, but is not limited to, technical information about your MLB Property activity, your MLB Property comments or the videos you watch on MLB Properties. Information we may access about you, with your consent, from a Social Network may include, but is not limited to, your basic Social Network information, your location data, your list of contacts, friends or followers and certain information about your activities on the Social Network. If you permit a connection between a Social Network and an MLB Property, we (and that Social Network) may be able to identify you and to associate information received pursuant to the connection with information we already have about you. ",Categories of Personal Information Shared / Disclosed
ra5,"Biometric Information. If you elect to participate in certain programs offered by the MLB Entities (e.g., Go Ahead Entry), the MLB Entities and/or their Service Provider(s) may perform a scan or collect imagery of your physical characteristics to create a unique identifier associated with you based on biometric identifiers. ",Categories of Personal Information Collected
ra5,"Aggregated and Anonymous Information. We may disclose aggregated, anonymous information to any Other Company. This information is not linked to personal information that can identify you or another individual person. Amongst other reasons, this information may be disclosed for advertising analytics purposes.\nBusiness Transfers. As time passes, MLB Advanced Media, L.P. may disclose personal information with any person or party to whom we may transfer any of our rights or obligations under any agreement, or in connection with a sale, merger or consolidation of our business or other transfer of our assets, whether voluntarily or by operation of law, or to any person who is otherwise deemed to be our successor or transferee.\nDisclosure for Legal Purposes. We may be required to disclose your personal and non-personal information pursuant to judicial or governmental subpoenas, warrants or orders. If we are required to do so, we will, of course, obey the law. In addition, notwithstanding any term to the contrary in this Privacy Policy, we reserve the right to use, disclose or share your personal and non-personal information in order to investigate, prevent or take action regarding illegal activities, suspected fraud, situations involving potential threats to the safety of any person, violations of MLB Terms of Use or as required by law.",Categories of Personal Information Shared / Disclosed
ra5,"Business Transfers. As time passes, MLB Advanced Media, L.P. may disclose personal information with any person or party to whom we may transfer any of our rights or obligations under any agreement, or in connection with a sale, merger or consolidation of our business or other transfer of our assets, whether voluntarily or by operation of law, or to any person who is otherwise deemed to be our successor or transferee.\n",Categories of Personal Information Sold
ra5,"To exercise the rights detailed in this Section 7, please click here or call us at 866-800-1275.",Methods to exercise rights
ra5," Right to Request Deletion of Personal Information\nYou also have the right to request that MLB delete any of your personal information that we collected via the MLB Properties and retained. We will not delete your information if we need it to protect the security, integrity or functionality of our operations and systems, to comply with legal obligations, to provide you with a good or service you requested, or for certain other reasons.",Description of Right to Delete
ra5, Right to Request Correction of Personal Information\nYou have the right to request that MLB correct inaccuracies in your personal information that we collect and maintain about you.,Description of Right to Correct Information
ra5,"We will not be able to update your information if we need it to protect the security or functionality of our operations, to comply with legal obligations, or for certain other reasons.",Description of Right to Delete
ra5, Right to Opt-Out of the Sale or Sharing of Personal Information\nYou have the right to direct us at any time to not sell your personal information or share your personal information for cross-context behavioral advertising.,Description of Right to Opt-out of sale of PI
ra5,"You may submit an opt-out request by clicking here, by clicking on the “Do Not Sell or Share My Personal Information” link on our homepage, or by dialing 866-800-1275.",Methods to exercise rights
ra5,Right to Opt-Out of Targeted Advertising\nYou have the right to direct us not to process your personal information for targeted advertising,Description of Right to Opt-out of sale of PI
ra5,"You may submit an opt-out request by clicking here, by clicking on the “Do Not Sell or Share My Personal Information” link on our homepage, or by dialing 866-800-1275.",Methods to exercise rights
ra5,"Your Right to Non-Discrimination for the Exercise of Your Privacy Rights\nWe will not deny services, charge different prices, offer a different quality of service or otherwise discriminate against you for exercising your California, Virginia or Colorado privacy rights, as applicable. Nothing in this section prohibits MLB from charging you a different price or rate, or from providing a different level or quality of goods or services to you, if that difference is reasonably related to the value provided to you by the use of your data.",Description of Right to Non-discrimination on exercising rights
ra5,"These are the general categories of consumer personal information that MLB Entities have collected in the last 12 months, the sources from which that information was collected, the business purpose for which the information was collected, and the categories of parties with whom MLB Entities disclose, sell, or share personal information.\n\n",Categories of Personal Information Collected
ra5,"Strictly Necessary Cookies\nAlways Active\nThese cookies are necessary for the website to function and cannot be switched off in our systems. They are usually only set in response to actions made by you which amount to a request for services, such as setting your privacy preferences, logging in or filling in forms.    ",Categories of Personal Information Collected
ra5,Performance Cookies\nPerformance Cookies\nThese cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site.    All information these cookies collect is aggregated and therefore anonymous.,Categories of Personal Information Collected
ra4,"The Privacy Policy has been updated as of August 14, 2023. ",Updated Privacy Policy
ra4,Personal Information We Collect,Categories of Personal Information Collected
ra4,We Collect Personal Information You Choose To Provide. ,Categories of Personal Information Collected
ra4,"However, if you choose to make use of select, special or enhanced elements of the MLB Properties, you may need to disclose with us certain personal information so those elements may function properly. When you use certain enhanced elements within the MLB Properties (e.g., create a profile, register for a promotion, make a purchase or publish a comment), the personal information we collect may include, but is not limited to:\n\nFull name,\nEmail address,\nPassword,\nStreet address,\nTelephone number(s),\nBirth date,\nPayment data,\nIP addresses,\nLocation data,\nContacts (as stored in your wireless device),\nDemographic data,\nDevice data,\nUsage data,\nVoice recordings,\nAudiovisual recordings,\nInformation about your interests and preferences,\nData specifically requested in relation to an activity or an event (e.g., emergency contact information),\nData provided by Other Companies if you choose to connect your use of our services through the Other Company’s service,\nPersonal information of a child if and only if a parent or guardian provides the child’s personal information; and\nSensitive personal information.",Categories of Personal Information Collected
ra4,To provide your personal information to other MLB Entities where necessary for the purposes set out in this Privacy Policy.,Categories of Personal Information Shared / Disclosed
ra4,"When the personally identifying components of your information are removed, we may use and disclose such anonymized information for internal purposes amongst MLB Entities (e.g., to learn about the age distribution of our users);",Categories of Personal Information Shared / Disclosed
ra4,"With one or more MLB Clubs or other MLB Entities, to the extent you've submitted information or accessed functionality or content that relates specifically to such MLB Club(s) or other MLB Entities (e.g., you've asked to receive the email newsletter of an MLB Club or you've made an MLB Club-specific purchase), so we and they may learn more about fans like you, add you to the MLB Club's postal mail list, and provide better services to you;",Categories of Personal Information Shared / Disclosed
ra4,"We use such technical information for internal purposes, for example to study and improve the response times of our Website.",Categories of Personal Information Collected
ra4,Location Data.,Categories of Personal Information Collected
ra4,"If you enable location services for our Applications, we may collect location data (e.g., zip code) periodically as you use or leave open our Applications. We use such location information for internal purposes and to improve your MLB Property experience, for example to understand where our users are most successfully accessing the MLB Properties.",Categories of Personal Information Collected
ra4,When you use an MLB Property via a wireless device we may solicit your permission to collect your location data.,Categories of Personal Information Collected
ra4,"Information we may share with a Social Network may include, but is not limited to, technical information about your MLB Property activity, your MLB Property comments or the videos you watch on MLB Properties.",Categories of Personal Information Shared / Disclosed
ra4,"Information we may access about you, with your consent, from a Social Network may include, but is not limited to, your basic Social Network information, your location data, your list of contacts, friends or followers and certain information about your activities on the Social Network.",Categories of Personal Information Collected
ra4,"Video and Audiovisual Recordings. While you are present at facilities, games or events operated or controlled by MLB, an MLB Club, or an MLB Entity, there may be video recording, including but not limited to for telecast, security, marketing, promotional or other purposes.",Categories of Personal Information Collected
ra4,"This video or audiovisual content may be utilized by MLB, an MLB Club or an MLB Entity pursuant to this Privacy Policy to produce, exhibit, advertise or otherwise use your image, voice or likeness in any and all media now or existing in future as part of the MLB Entities’ commercial, advertising and marketing activities. It may also be used to provide security services, to train personnel regarding security practices and in connection with legal action or regulatory investigation.",Categories of Personal Information Collected
ra4,"Biometric Information. If you elect to participate in certain programs offered by the MLB Entities (e.g., Go Ahead Entry), the MLB Entities and/or their Service Provider(s) may perform a scan or collect imagery of your physical characteristics to create a unique identifier associated with you based on biometric identifiers. ",Categories of Personal Information Collected
ra4,Other Circumstances When Your Data May Be Disclosed,Categories of Personal Information Shared / Disclosed
ra4,"Business Transfers. As time passes, MLB Advanced Media, L.P. may disclose personal information with any person or party to whom we may transfer any of our rights or obligations under any agreement, or in connection with a sale, merger or consolidation of our business or other transfer of our assets, whether voluntarily or by operation of law, or to any person who is otherwise deemed to be our successor or transferee.\nDisclosure for Legal Purposes. We may be required to disclose your personal and non-personal information pursuant to judicial or governmental subpoenas, warrants or orders. If we are required to do so, we will, of course, obey the law. In addition, notwithstanding any term to the contrary in this Privacy Policy, we reserve the right to use, disclose or share your personal and non-personal information in order to investigate, prevent or take action regarding illegal activities, suspected fraud, situations involving potential threats to the safety of any person, violations of MLB Terms of Use or as required by law.",Categories of Personal Information Shared / Disclosed
ra4,"To exercise the rights detailed in this Section 7, please click here or call us at 866-800-1275.",Methods to exercise rights
ra4,"Right to Request Deletion of Personal Information\nYou also have the right to request that MLB delete any of your personal information that we collected via the MLB Properties and retained. We will not delete your information if we need it to protect the security, integrity or functionality of our operations and systems, to comply with legal obligations, to provide you with a good or service you requested, or for certain other reasons.",Description of Right to Delete
ra4,"Right to Request Correction of Personal Information\nYou have the right to request that MLB correct inaccuracies in your personal information that we collect and maintain about you. If MLB receives a verifiable consumer request to correct inaccurate personal information, we will use commercially reasonable efforts to correct the inaccurate personal information as directed by you. We will not be able to update your information if we need it to protect the security or functionality of our operations, to comply with legal obligations, or for certain other reasons.",Description of Right to Correct Information
ra4,Right to Opt-Out of the Sale or Sharing of Personal Information\nYou have the right to direct us at any time to not sell your personal information or share your personal information for cross-context behavioral advertising.,Description of Right to Opt-out of sale of PI
ra4,"You may submit an opt-out request by clicking here, by clicking on the “Do Not Sell or Share My Personal Information” link on our homepage, or by dialing 866-800-1275.",Methods to exercise rights
ra4,Right to Opt-Out of Targeted Advertising\nYou have the right to direct us not to process your personal information for targeted advertising.,Description of Right to Opt-out of sale of PI
ra4,"You may submit an opt-out request by clicking here, by clicking on the “Do Not Sell or Share My Personal Information” link on our homepage, or by dialing 866-800-1275.",Methods to exercise rights
ra4,"Your Right to Non-Discrimination for the Exercise of Your Privacy Rights\nWe will not deny services, charge different prices, offer a different quality of service or otherwise discriminate against you for exercising your California, Virginia or Colorado privacy rights, as applicable. Nothing in this section prohibits MLB from charging you a different price or rate, or from providing a different level or quality of goods or services to you, if that difference is reasonably related to the value provided to you by the use of your data. With your consent, MLB may choose to offer you financial incentives directly related to the value of your personal information for the collection, sale, or deletion of your personal information.",Description of Right to Non-discrimination on exercising rights
ra4," MLB typically limits its use and disclosure of sensitive personal information to the following purposes: (1) to perform services, such as to provide benefits to consumers; (2) to resist deceptive, fraudulent, or illegal actions; (3) to ensure the physical safety of our personnel, customers, visitors, and others; and (4) to provide short-term, transient and non-personalized advertising.",Categories of Personal Information Collected
ra1,"The Privacy Policy has been updated as of August 14, 2023",Updated Privacy Policy
ra1,"Personal Information We Collect\nWe Collect Personal Information You Choose To Provide. You may visit and enjoy many elements of the MLB Properties without disclosing any personal information about yourself. However, if you choose to make use of select, special or enhanced elements of the MLB Properties, you may need to disclose with us certain personal information so those elements may function properly. When you use certain enhanced elements within the MLB Properties (e.g., create a profile, register for a promotion, make a purchase or publish a comment), the personal information we collect may include, but is not limited to:\n\nFull name,\nEmail address,\nPassword,\nStreet address,\nTelephone number(s),\nBirth date,\nPayment data,\nIP addresses,\nLocation data,\nContacts (as stored in your wireless device),\nDemographic data,\nDevice data,\nUsage data,\nVoice recordings,\nAudiovisual recordings,\nInformation about your interests and preferences,\nData specifically requested in relation to an activity or an event (e.g., emergency contact information),\nData provided by Other Companies if you choose to connect your use of our services through the Other Company’s service,\nPersonal information of a child if and only if a parent or guardian provides the child’s personal information; and\nSensitive personal information.\nIf we collect your information, in most instances, the applicable page(s) or location(s) within the MLB Property will include statements regarding what information is required and functionality for you to submit required or requested information.",Categories of Personal Information Collected
ra1,"Location Data. When you use an MLB Property via a wireless device we may solicit your permission to collect your location data. Some features within our Applications (e.g., live Major League Baseball game video or location-based offers) may only function upon confirmation of your location, and therefore such features will not be available if you choose not to provide your location data to us. The specificity of the location data collected may depend on a number of factors, including the device you are using (e.g., laptop, smartphone, tablet) and how you are connected to the Internet (e.g., via cable broadband connection, Wi-Fi). If you enable location services for our Applications, we may collect location data (e.g., zip code) periodically as you use or leave open our Applications. We use such location information for internal purposes and to improve your MLB Property experience, for example to understand where our users are most successfully accessing the MLB Properties. We may associate such location information with personal information you provide to us as described in Section 1 above, in which case we will treat such associated information as personal information.",Categories of Personal Information Collected
ra1,"Other Companies’ Cookies and Web Beacons; Network Advertisers; Targeted Advertising. We allow and use select Service Providers and/or Other Companies that may act as third parties as defined under applicable data privacy laws, such as those who deliver advertisements, content, or social networking or which provide other services associated with the MLB Properties, to collect data and/or serve ads when you visit MLB Properties.",Categories of Personal Information Collected
ra1,"We may also make available certain data you have given to us (e.g., IP address) or that we have collected through publicly available means to third parties engaged in targeting advertisements on the MLB Properties including for use in accordance with such third party's privacy policy.",Categories of Personal Information Shared / Disclosed
