RANumb,Text,Label
ra2,"Effective Date: January 1, 2020\nLast Updated: June 28, 2023",Updated Privacy Policy
ra2,"('Category', 'Category'): Identifiers ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Clients'): Name, alias, postal address, email address, telephone number, social media profile, social media address, username, unique personal identifier, online identifier, Internet Protocol (IP) address, device IDs, account name, and other similar identifiers. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Job Seekers'): Name, alias, physical address, email address, telephone number, social media profile, social media address, username, unique personal identifier, online identifier, IP address, device IDs, account name, and other similar identifiers. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Marketplace Clients'): Name, alias, physical address, email address, telephone number, social media profile, social media address, username, unique personal identifier, online identifier, IP address, device IDs, account name, and other similar identifiers. We will also process your Social Security Number (SSN) if you provide us with a W-9 and your SSN is used as the Tax Identification Number. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Website Visitors / Other'): Name, email address, postal address, telephone number, social media profile, social media address, unique personal identifier, online identifier, IP address, device IDs, and other similar identifiers.\n\n('Category', 'Category'): Personal information categories listed in the California Customer Records statute (Cal. Civ. Code § 1798.80(e)). ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Clients'): A name, signature, address, telephone number, employment, and bank account number, credit card number, debit card number, or any other financial information. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Job Seekers'): A name, address, telephone number, education, employment, and employment history. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Marketplace Clients'): A name, signature, SSN (see above), address, telephone number, employment, and bank account number, credit card number, debit card number, or any other financial information. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Website Visitors / Other'): A name, address, telephone number, or employment information.\n\n('Category', 'Category'): Protected classification characteristics under California or federal law ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Clients'): nan ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Job Seekers'): ZipRecruiter does not request or require you to provide protected classification characteristics. However, please carefully consider the information contained within your resume/CV and application materials to ensure that you are not providing any protected classification characteristics that are not necessary for your job application or job search. Protected classification characteristics include your age (40 years or older), race, color, ancestry, national origin, citizenship, religion or creed, marital status, medical condition, physical or mental disability, sex (including gender, gender identity, gender expression, pregnancy or childbirth and related medical conditions), sexual orientation, genetic information (including familial genetic information), and veteran or military status. Employers or hiring managers may request a veteran or military status in accordance with applicable law, and you may choose whether to submit that information with your job application on our Website. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Marketplace Clients'): nan ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Website Visitors / Other'): nan\n\n('Category', 'Category'): Commercial information ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Clients'): Records of products or Services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies (such as details about payments to and from you), details regarding the Services that you have subscribed to or purchased, and details about your company or organization (such as contact information and website URL). ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Job Seekers'): Records of Services obtained or considered, or other consuming histories or tendencies, and details regarding the Services that you have used. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Marketplace Clients'): Records of products or Services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies (such as details about payments to and from you), details regarding the Services that you have subscribed to or purchased, and details about your company or organization (such as contact information and website URL). ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Website Visitors / Other'): Records or details of Services considered, or other consuming histories or tendencies.\n\n('Category', 'Category'): Internet or other similar network activity ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Clients'): Login data, search history, access dates and times, browsing history, browser type and version, device information, cookie data, browser plug-in types and versions, operating system and platform and other technology on the devices used to access the Website, and other similar activity concerning an interaction with our Services. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Job Seekers'): Login data, search history, access dates and times, browsing history, browser type and version, device information, cookie data, browser plug-in types and versions, operating system and platform and other technology on the devices used to access the Website, and other similar activity concerning an interaction with our Services. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Marketplace Clients'): Login data, search history, access dates and times, browsing history, browser type and version, device information, cookie data, browser plug-in types and versions, operating system and platform and other technology on the devices used to access the Website, and other similar activity concerning an interaction with our Services. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Website Visitors / Other'): Access dates and times, browsing history, browser type and version, device information, cookie data, browser plug-in types and versions, operating system and platform and other technology on the devices used to access the Website, and other similar activity concerning an interaction with our Services.\n\n('Category', 'Category'): Geolocation data ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Clients'): Time zone setting and approximate location; latitude and longitude. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Job Seekers'): Time zone setting and approximate location; latitude and longitude. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Marketplace Clients'): Time zone setting and approximate location; latitude and longitude. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Website Visitors / Other'): Time zone setting and approximate location; latitude and longitude.\n\n('Category', 'Category'): Professional or employment-related information ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Clients'): Job title and company name ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Job Seekers'): Job searches, candidate searches, job applications, any information provided in a resume/CV or job seeker profile (including, but not limited to, executive summary, objective, current or prior work experience and education), answers to screening questions provided by employers, and job application status. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Marketplace Clients'): Job title and company name ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Website Visitors / Other'): Job title and company name\n\n('Category', 'Category'): Inferences drawn from other personal information to create a profile ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Clients'): Inferences used to reflect a consumer’s preferences or behavior on our Website. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Job Seekers'): Inferences used to reflect a consumer’s preferences or behavior on our Website. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Marketplace Clients'): Inferences used to reflect a consumer’s preferences or behavior on our Website. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Website Visitors / Other'): Inferences used to reflect a consumer’s preferences or behavior on our Website.\n\n('Category', 'Category'): Sensitive Personal Information ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Clients'): Account log-in and password to the User’s ZipRecruiter account. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Job Seekers'): Account log-in and password to the User’s ZipRecruiter account. ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Marketplace Clients'): Account log-in and password to the User’s ZipRecruiter account; and SSN (as described above). ||| ('Examples of Specific Pieces of Personal Information We May Collect from Users', 'Website Visitors / Other'): nan",Categories of Personal Information Collected
ra2,"NOTE: ZipRecruiter has not collected any of the following categories of personal information from consumers within the last twelve (12) months:\n\nBiometric information (such as genetic, physiological, behavioral, and biological characteristics, or activity patterns used to extract a template or other identifier or identifying information, such as, fingerprints, faceprints, and voiceprints, iris or retina scans, keystroke, gait, or other physical patterns, and sleep, health, or exercise data)\nSensory data (such as audio, electronic, visual, thermal, olfactory, or similar information)\nNon-public education information, per the Family Educational Rights and Privacy Act (20 U.S.C. Section 1232g, 34 C.F.R. Part 99)) (such as education records directly related to a student maintained by an educational institution or party acting on its behalf, such as grades, transcripts, class lists, student schedules, student identification codes, student financial information, or student disciplinary records.\nOther sensitive personal information, as defined in the CCPA, that is not otherwise identified above (for example, in the preceding twelve (12) months, we have not collected precise geolocation, genetic data, or personal information concerning a consumer’s health, sex life, or sexual orientation).",Categories of Personal Information Collected
ra2,"We obtain the categories of personal information listed above from the following categories of sources:\n\nDirectly from you. For example, when you fill in forms, create an account, submit your resume/CV, or correspond with us by post, phone, e-mail or otherwise.\nIndirectly from you. For example, through automated technologies or your interactions with us, including from observing your actions when you use our Website.\nFrom Your Company. If your company is a Client or Marketplace Client, we may receive personal information about you from your company for purposes of setting you up with a User account on our Website.\nThird Parties. We may receive personal information about you from various third parties, such as data analytics providers, data brokers (for business-related data), advertising networks, service providers, third parties you directly interact with on our Website (such as your job application status), or other third parties that you direct to disclose information to us.\nIn our capacity as a service provider (see Section 7 below).",Categories of Personal Information Collected
ra2,"Specifically, ZipRecruiter collects or uses your sensitive personal information for the following purposes:\n\nFor all Users, where we collect an account log-in and password, this information is used to permit you to access your ZipRecruiter User account, authenticate you as a User, and for other security-related purposes.\nFor Marketplace Clients, we will collect and use your SSN (if you provide us with a W-9 and your SSN is used as the Tax Identification Number) to make payments to you and comply with our tax and financial obligations.",Categories of Personal Information Collected
ra2,We disclose your personal information when you intentionally interact with third parties and when you direct us or intentionally use ZipRecruiter to disclose your personal information in connection with the Services that we provide to you. For example:,Categories of Personal Information Shared / Disclosed
ra2,"Pursuant to the CCPA, in the preceding twelve (12) months, we may have disclosed the following categories of personal information at your direction, depending on the information that you include in your ZipRecruiter job seeker profile, resume/CV, and/or job application materials:\n\nCategory A: Identifiers\nCategory B: California Customer Records personal information categories\nCategory C: Protected classification characteristics under California or federal law\nCategory F: Geolocation data\nCategory G: Professional or employment-related information",Categories of Personal Information Shared / Disclosed
ra2,"In addition, ZipRecruiter may disclose any or all of the personal information identified in the categories above to the following categories of third parties for a business purpose, depending on how you interact with our Services and/or where ZipRecruiter has an obligation to make such disclosure:\n\nSocial networks, where you interact with such parties directly.\nThird party partners that are integrated into our Services, where you interact with such partners directly.\nGovernment entities, where required by law or in order to comply with our legal or regulatory obligations.\nOther third parties, where required by law or in order to protect our rights, or the rights of our customers or others.\nThird parties, in connection with a merger, sale, or asset transfer.\nThird parties, where you have expressly consented to the disclosure of your personal information.",Categories of Personal Information Shared / Disclosed
ra2,"Your privacy is our priority, and we do not monetize your personal information by selling it to third parties.",Categories of Personal Information Sold
ra2,Right to Delete\n\nThe right to request that ZipRecruiter delete your personal information that we have collected from you.,Description of Right to Delete
