RANumb,Text,Label
ra3,"LAST UPDATED:  September 5, 2023",Updated Privacy Policy
ra3,"Right to Opt-Out\n\nYou have the right to exercise control over the processing of certain personal information. This includes the right to opt out from the sale, sharing, processing, and use of personal information for sales, certain profiling or targeted advertising, and from the use of sensitive personal information. Opting out also includes your right to limit generation, use, and disclosure of sensitive personal information. You can choose to opt-out of the sale, and/or opt out of processing of data for targeted advertising, and certain profiling activities and limit the use of your sensitive information. This is not related to your credit report, and will not affect your credit score.",Description of Right to Opt-out of sale of PI
ra3,"Right to Opt-Out or Limit the Use of Sensitive Personal Information\n\nResidents of certain states have the right to opt-out of or limit the use or disclosure of sensitive personal information that Experian has collected or maintains about them.  Opting-out includes the consumer's right to limit generation, use, and disclosure of sensitive personal information about them.",Description of Right to Limit use of PI
ra3,Right to Non-Discrimination\n\nYou have the right not to be discriminated against for exercising any of your consumer rights granted by applicable state privacy laws.,Description of Right to Non-discrimination on exercising rights
ra3,"How to Exercise Your Rights\n\nTo exercise any of the above rights, please contact us using the following information and submit the required verifying information, as further described below:\n\nOnline at consumerprivacy.experian.com\nBy phone at 1-833-210-4615\nBy mail at PO Box 703, Allen, TX 75013",Methods to exercise rights
ra2,"LAST UPDATED:  September 5, 2023",Updated Privacy Policy
ra2,"You have the right to exercise control over the processing of certain personal information. This includes the right to opt out from the sale, sharing, processing, and use of personal information for sales, certain profiling or targeted advertising, and from the use of sensitive personal information. Opting out also includes your right to limit generation, use, and disclosure of sensitive personal information. You can choose to opt-out of the sale, and/or opt out of processing of data for targeted advertising, and certain profiling activities and limit the use of your sensitive information. This is not related to your credit report, and will not affect your credit score.",Description of Right to Opt-out of sale of PI
ra2,"Residents of certain states have the right to opt-out of or limit the use or disclosure of sensitive personal information that Experian has collected or maintains about them.  Opting-out includes the consumer's right to limit generation, use, and disclosure of sensitive personal information about them.",Description of Right to Limit use of PI
ra2,You have the right not to be discriminated against for exercising any of your consumer rights granted by applicable state privacy laws.,Description of Right to Non-discrimination on exercising rights
ra2,"To exercise any of the above rights, please contact us using the following information and submit the required verifying information, as further described below:\n\nOnline at consumerprivacy.experian.com\nBy phone at 1-833-210-4615\nBy mail at PO Box 703, Allen, TX 75013",Methods to exercise rights
