RANumb,Text,Label
ra2,"Personal Information You Provide Through The Sites And How We May Use ItTop\nYou are not required to provide Personal Information to browse the Sites. If you choose to purchase products and/or services from the Sites, you may be asked to provide your name, credit card information, telephone number (in case our customer service personnel need to reach you about your order), mailing and/or shipping address, email address. If you choose to create an online account, you may provide your name, address, telephone number, email address or other information you choose to provide. To participate in or submit content to one of our Sites or to view exclusive content on the Sites, you will be required to have an online account. If you request a catalog, we may ask for your mailing address. If you ask to receive our newsletters or send a Wish List or Email-A-Friend message, we may ask for an email address. If you participate in surveys or contests, we may ask for your contact information, qualifying information, opinion and background information, such as your age, gender, approximate household income, type of outdoor sport you enjoy, frequency in which you engage in your sport, and where you go to enjoy your sport. Those seeking Career Opportunities may be asked to provide contact, background, education and employment information. If you participate in our online communities, any information you post is publicly accessible. If you download one of our mobile applications (“App”), we will collect your name and contact information, as well as information about your device, so that we can identify you when you connect with us. If you enroll in one of our text message programs we will collect your mobile phone number in order to send text messages to you; we do not share mobile subscriber data with third parties other than our text message service provider who is not permitted to use it for their own purposes.",Categories of Personal Information Collected
ra2,"Personal Information We May Collect From Other Sources Top\nWe may receive information about you from third-party sources when you allow us access to your data through a third-party service to create a Site profile or when a friend provides us your information. We may also receive information about you from third parties in connection with your use of our Apps. For example, if you enroll in the Pay with Rewards program on our App, we may receive transaction information from your payment card network (e.g., Mastercard), which we use to operate that program so that you may redeem points under that program’s terms. In addition, we may receive information from social networking sites, databases, online marketing firms, and ad targeting firms, including:\n\nPersonal information about you, including user name and connection list, email address and password, if you access any of the Sites using a third-party social networking application or feature, such as Facebook Connect, through which you allow us to collect (or the third party to share) information about you;\nPersonal information about you if other users of a third-party website give us access to their profiles and you are one of their ""connections"" or information about you is otherwise accessible through your ""connections"" web page, profile page, or similar page on a social networking or other third-party website or interactive service;\nDemographic data, such as your age range, gender, and interests;\nInformation about your advertising interaction and viewing data, such as if you click on certain advertisements;\nYour name and email address if a Site user gives information about the Sites to you, such as through the ""Email-a-Friend"" feature; and\nReferences and background checks for job applicants.",Categories of Personal Information Collected
ra2,"We may also sell, transfer or otherwise disclose Personal Information, including, but not limited to, your name and mailing address, in connection with a corporate transaction, such as a merger, consolidation or sale of some or substantially all of our assets.",Categories of Personal Information Sold
ra2,"Pay With Rewards Program. If you enroll in the Pay with Rewards program, we may share your information with Mastercard in order to allow you to redeem points in accordance with that program. You can opt out of this sharing by unenrolling in the Pay with Rewards program.",Categories of Personal Information Shared / Disclosed
ra2,"Amway Purchases. If you purchase our goods or services on Amway.com, we will share with Amway the Amway IBO number and the dollar amount of each purchase. If you are a member of the Amway program and you do not want us to disclose that information, then you must contact Amway directly. ",Categories of Personal Information Shared / Disclosed
ra2,"We may collect information about how users navigate through a Site during thousands of Site visits. For example, we use Cookie technology:\n\nto track which pages on Sites our visitors view and which web browsers they use. We analyze this information in aggregate to improve the Sites by making them more responsive to the needs and preferences of our users.\nwhen you register on the Sites so that each time you visit the Sites we can remember your specified area of interest and any other information you have voluntarily provided and saved.\nto track the items you placed in your shopping cart during a single shopping session and to enable us to provide better service to you by maintaining your shopping cart between visits (so you do not have to enter each item again) and to send cart reminders to you if you are enrolled in our text message program.\nto help us understand our Site traffic patterns to determine our visitors’ interests and needs.",Categories of Personal Information Collected
ra2,"We may use a software technology called clear gifs (a.k.a. Web Beacons/Web Bugs) that helps us better manage content on the Sites by informing us about the content that is of interest to our customers. Clear gifs are tiny graphics with a unique identifier, similar in function to cookies, and are used to track the online movements of web users by collecting information such as a visitor's cookie number, the time, date, duration and number of page views, a description of the page where the web beacon is placed, and details about any items that were purchased.",Categories of Personal Information Collected
ra2,"In addition, we may use clear gifs in our HTML-based emails to let us know which emails the recipients have opened. This allows us to gauge the effectiveness of certain communications and our marketing campaigns. ",Categories of Personal Information Collected
ra2,"Attention current, former and prospective employees residing in California: please learn about your Privacy Law rights and how to exercise them by contacting us by phone at 888-720-7975, by email at hrcompliance@basspro.com or by visiting our web page here.",Methods to exercise rights
ra2,"From time to time we disclose Consumer information as described below. This includes disclosing information to service providers (such as payment processors, mail houses, marketing partners, shipping partners, employee benefits partner); affiliated companies; strategically aligned businesses; professional advisers (such as lawyers, bankers, staffing partners, auditors and accountants); and, when required by law, to regulators or law enforcement.\n\nA. Disclosure of Personal Information for a Business Purpose.\nWe may disclose your personal information to service providers and others for a business purpose. The business purposes are listed above. When we disclose Consumer personal information for a business purpose, we enter into a contract that describes the purpose and requires the recipient to both keep that personal information confidential and not use it for any purpose except performing the contract.\n\nIn the preceding twelve (12) months, we may have disclosed the following categories of Consumer personal information to service providers (such as payment processors, mail houses, marketing partners, shipping partners, employee benefits partner); affiliated companies; strategically aligned businesses; professional advisers (such as lawyers, bankers, staffing partners, auditors and accountants); and, when required by law, to regulators or law enforcement. Not all information is disclosed to the above; photographs posted by site users are available to the public:\n\nCategory A: Identifiers.\nCategory B: Protected personal information.\nCategory C: Protected anti-discrimination classification information.\nCategory D: Commercial Information\nCategory E: Electronic network activity information\nCategory F: Audio, video or similar information\nCategory H: Geolocation\nCategory I: Professional or employment-related information.\nCategory K: Sensitive personal information\nCategory L: Inferences",Categories of Personal Information Shared / Disclosed
ra2,In the preceding twelve (12) months we may have disclosed the following categories of information for a business purpose which falls within the definition of a ‘sale.’\n\nCategory A: Identifiers.\nCategory D: Commercial Information\nCategory E: Electronic network activity information\nCategory H: Geolocation\nCategory L: Inferences,Categories of Personal Information Sold
ra2," In the preceding twelve (12) months, We have shared the following categories of personal information of non-minors for behavioral or cross context or targeted advertising.\n\nCategory A: Identifiers.\nCategory D: Commercial Information\nCategory E: Electronic network activity information\nCategory H: Geolocation",Categories of Personal Information Sold
ra2,"Consumers have the right to request that we delete any of your personal information that we collected from them and retained, subject to certain exceptions. Once we receive and confirm a verifiable Consumer request, we will delete (and direct our service providers to delete) your personal information from our records, unless an exception applies. We may deny your deletion request if retaining the information is necessary for us or our service provider(s) to:\n\nComplete the transaction for which we collected the personal information, provide a good or service that you requested, take actions reasonably anticipated within the context of our ongoing business relationship with you, or otherwise perform our contract with you.\nDetect security incidents, protect against malicious, deceptive, fraudulent, or illegal activity, or prosecute those responsible for such activities and to help to ensure security and integrity to the extent the use of your personal information is reasonably necessary and proportionate for those purposes.\nDebug products to identify and repair errors that impair existing intended functionality.\nExercise free speech, ensure the right of another consumer to exercise their free speech rights, or exercise another right provided for by law.\nComply with the California Electronic Communications Privacy Act (Cal. Penal Code § 1546 et. seq.).\nEngage in public or peer-reviewed scientific, historical, or statistical research that conforms or adheres to all other applicable ethics and privacy laws, when the information’s deletion may likely render impossible or seriously impair the research’s ability to complete such research, if you previously provided informed consent.\nEnable solely internal uses that are reasonably aligned with consumer expectations based on your relationship with us and compatible with the context in which you provided the information.\nComply with a legal obligation.\nMake other internal and lawful uses of that information that are compatible with the context in which you provided it",Description of Right to Delete
ra2,"Consumers have the right to request that we correct information that we hold which is inaccurate. We will require that you provide information about yourself so that we can verify your identity before we can make any change in the information we hold about you and we will use commercially reasonable efforts to make the requested corrections. In some cases, for instance if you have an account with us, you can update your information by logging into your account.",Description of Right to Correct Information
ra2,"Consumers’ Opt-Out Rights\nDo Not Sell My Personal Information. If you are 16 years of age or older, you have the right, at any time, to direct us to not sell your personal information.",Description of Right to Opt-out of sale of PI
ra2,Do Not Share My Personal Information; Targeted Advertising. Consumers have the right to opt out of having their personal information shared for cross context behavioral advertising purposes and having their information used for targeted advertisements. ,Description of Right to Opt-out of sale of PI
ra2,Limit Processing of Sensitive Personal Information. Consumers have the right to tell us not to process Sensitive Personal Information for any purpose other than the purpose for which we originally collected it.,Description of Right to Limit use of PI
ra2,"Access, Correction and Deletion. To exercise the access, correction, and deletion rights Consumers may contact us by calling us at 888-720-7975 or visiting our disclosure request page here. ",Methods to exercise rights
ra2,"Opt-Out Rights. To opt out of the sale of your personal information or the sharing of your personal information or to ask us to limit processing of your Sensitive Personal Information, you may submit a request to us by visiting our Do-Not-Sell or Share/ Limit Processing web page here. You may also call us toll free at 888-720-7975.",Methods to exercise rights
ra2,"We will not discriminate against you as a result of your exercise of any of these rights. Unless permitted by the Privacy Laws, we will not:\n\nDeny you goods or services.\nCharge you different prices or rates for goods or services, including through granting discounts or other benefits, or imposing penalties.\nProvide you a different level or quality of goods or services.\nSuggest that you may receive a different price or rate for goods or services or a different level or quality of goods or services.",Description of Right to Non-discrimination on exercising rights
ra2,"Updates To This StatementTop\nWe reserve the right to make changes at any time to this Statement and/or alter the look, content and functionality of our Sites. However, if we change how we use your Personal Information, we will post the policy change notification here, update this Statement accordingly and post a new effective date. We encourage you to periodically review this Statement for the latest information on our privacy and security policies.",Updated Privacy Policy
ra2,"Effective Date: May 22, 2023",Updated Privacy Policy
ra6,"If you choose to purchase products and/or services from the Sites, you may be asked to provide your name, credit card information, telephone number (in case our customer service personnel need to reach you about your order), mailing and/or shipping address, email address. If you choose to create an online account, you may provide your name, address, telephone number, email address or other information you choose to provide. To participate in or submit content to one of our Sites or to view exclusive content on the Sites, you will be required to have an online account. If you request a catalog, we may ask for your mailing address. If you ask to receive our newsletters or send a Wish List or Email-A-Friend message, we may ask for an email address. If you participate in surveys or contests, we may ask for your contact information, qualifying information, opinion and background information, such as your age, gender, approximate household income, type of outdoor sport you enjoy, frequency in which you engage in your sport, and where you go to enjoy your sport.",Categories of Personal Information Collected
ra6,"If you download one of our mobile applications (“App”), we will collect your name and contact information, as well as information about your device, so that we can identify you when you connect with us. If you enroll in one of our text message programs we will collect your mobile phone number in order to send text messages to you; we do not share mobile subscriber data with third parties other than our text message service provider who is not permitted to use it for their own purposes.",Categories of Personal Information Collected
ra6,We may receive information about you from third-party sources when you allow us access to your data through a third-party service to create a Site profile or when a friend provides us your information. We may also receive information about you from third parties in connection with your use of our Apps.,Categories of Personal Information Collected
ra6," In addition, we may receive information from social networking sites, databases, online marketing firms, and ad targeting firms, including:\n\nPersonal information about you, including user name and connection list, email address and password, if you access any of the Sites using a third-party social networking application or feature, such as Facebook Connect, through which you allow us to collect (or the third party to share) information about you;\nPersonal information about you if other users of a third-party website give us access to their profiles and you are one of their ""connections"" or information about you is otherwise accessible through your ""connections"" web page, profile page, or similar page on a social networking or other third-party website or interactive service;\nDemographic data, such as your age range, gender, and interests;\nInformation about your advertising interaction and viewing data, such as if you click on certain advertisements;\nYour name and email address if a Site user gives information about the Sites to you, such as through the ""Email-a-Friend"" feature; and\nReferences and background checks for job applicants.",Categories of Personal Information Collected
ra6,"We do on occasion share your name and mailing address with other companies that, in our judgment, are similar to us or our Corporate Affiliates for marketing and promotions of their products and services where we believe that their products and services would be of interest to you.\nWe may also sell, transfer or otherwise disclose Personal Information, including, but not limited to, your name and mailing address, in connection with a corporate transaction, such as a merger, consolidation or sale of some or substantially all of our assets.",Categories of Personal Information Shared / Disclosed
ra6,We may share aggregated or anonymized information with third parties without restriction.,Categories of Personal Information Sold
ra6,"If you enroll in the Pay with Rewards program, we may share your information with Mastercard in order to allow you to redeem points in accordance with that program.",Categories of Personal Information Shared / Disclosed
ra6,"If you enroll in the Pay with Rewards program, you authorize your payment card network (e.g., Mastercard) to monitor activity on your selected payment card(s) and to share certain transaction data with us and our service providers so that you may redeem points under that program’s terms.",Categories of Personal Information Shared / Disclosed
ra6," If you purchase our goods or services on Amway.com, we will share with Amway the Amway IBO number and the dollar amount of each purchase.",Categories of Personal Information Shared / Disclosed
