RANumb,Text,Label
ra2,"The right to opt out of our sale of your personal information. You can choose to opt-out of the sale of your personal information and data, opt out of processing your data for targeted advertising, and limit the use of your sensitive information. This is not related to your credit report, and will not affect your credit score.",Description of Right to Opt-out of sale of PI
ra2,The right to request that we delete the personal information we have collected directly from you. ,Description of Right to Delete
ra2,The right not to receive discriminatory treatment for the exercise of the privacy rights conferred by the CCPA.,Description of Right to Non-discrimination on exercising rights
ra2,"In order to exercise your rights through our online portal, please click the link below.\n\nOnline Portal",Methods to exercise rights
ra2,Exercise your consumer data rights with Experian (opt-out and others),Methods to exercise rights
ra2,"Updated:February 9, 2023",Updated Privacy Policy
ra5,The right to request that we delete the personal information we have collected directly from you. ,Description of Right to Delete
ra5,The right not to receive discriminatory treatment for the exercise of the privacy rights conferred by the CCPA.,Description of Right to Non-discrimination on exercising rights
ra5,"In order to exercise your rights through our online portal, please click the link below.\n\nOnline Portal",Methods to exercise rights
ra5,"If you prefer to submit your request via phone you may contact Experian at: 833-210-4615\n\nIf you prefer to submit a written request, please mail your request to the following address:\n\nExperian\nPO Box 703\nAllen, TX 75013",Methods to exercise rights
ra1,The right to request that we delete the personal information we have collected directly from you. ,Description of Right to Delete
ra1,The right not to receive discriminatory treatment for the exercise of the privacy rights conferred by the CCPA.,Description of Right to Non-discrimination on exercising rights
ra1,"In order to exercise your rights through our online portal, please click the link below.\n\nOnline Portal",Methods to exercise rights
ra1,"If you prefer to submit your request via phone you may contact Experian at: 833-210-4615\n\nIf you prefer to submit a written request, please mail your request to the following address:\n\nExperian\nPO Box 703\nAllen, TX 75013",Methods to exercise rights
ra1,"Experian may periodically change its privacy policies as new products and services are offered or as its existing products and services evolve to meet customer needs. Privacy policies are typically dated to reflect the most recent update.\n\nRecent updates to any Experian U.S. privacy policy will be posted to this section.\n\nUpdated:February 9, 2023\n\nRemoved Data Select Policy due to decomissioning of the product\n\nUpdated: February 28, 2023\n\nConsumerInfo.com, Inc. Policy",Updated Privacy Policy
ra1,"Policy Details\nExperian may periodically change its privacy policies as new products and services are offered or as its existing products and services evolve to meet customer needs. Privacy policies are typically dated to reflect the most recent update. To review Updates to Experian's privacy policies, visit the Recent Updates section.",Updated Privacy Policy
