RANumb,Text,Label
ra2,"If any consumer seeks to submit such an inquiry with BusinessWatch Network, please email at: support@bizwatchnetwork.com",Methods to exercise rights
ra2,"The BusinessWatch Network does not collect any Personally Identifiable Information from you except when you expressly volunteer the information and after you acknowledge your consent through the use of the website. This includes when you:\n\nRegister for a seminar, become a Member, purchase or download a BusinessWatch Network product or service.\nRequest information (electronically) about BusinessWatch Network products and services, subscribe to newsletters, or enter a promotional contest.\nUse or participate in various services or features made available on the Website (including, for example and without limitation, blogs and other user communities)\nUse various tools to select BusinessWatch Network products and services that are suitable for your website visit.\nRequest contact with a BusinessWatch Network sales representative.\nProvide BusinessWatch Network with comments, questions or feedback about BusinessWatch Network products and services or your website experience.",Categories of Personal Information Collected
ra2,"These cookies do not identify, monitor or track any Personally Identifiable Information. BusinessWatch Network uses this information to analyze trends, track visitors' movements and gather broad demographic information for aggregate use. If a visitor rejects the cookie, the visitor may be limited in some areas of the Website. ",Categories of Personal Information Collected
ra2,"While these cookies remain on your hard drive after the conclusion of your site visit, they do not contain or collect any Personally Identifiable Information and do not read any other information on your computer’s hard drive.",Categories of Personal Information Collected
ra2,We may share certain aggregate and non-personally identifiable information about our users in order to help deliver more relevant advertisements over their ad networks.,Categories of Personal Information Shared / Disclosed
ra2,Our information practices may change at some time in the future. Privacy Policy changes will be updated and noted on the Privacy Policy page. ,Updated Privacy Policy
ra2,"If you register for a seminar or pay for products and services using a credit card, Personally Identifiable Information (such as your name and shipping address) and financial information (such as your credit card number and expiration date) may be required. This information may be used for billing purposes and to fill orders. If we have trouble processing an order, this contact information may be used to get in touch with you.",Categories of Personal Information Collected
ra2,"The Personally Identifiable Information you give us via the website and information about your order may be combined with other Personally Identifiable Information (such as demographic information and past purchase history) available from our records and other sources (including, without limitation, our worldwide databases). This information may be used to make our future marketing efforts more efficient and will help us to improve the operations and maintenance of our website and business.",Categories of Personal Information Collected
ra2,0: nan ||| 1: A. Identifiers. ||| 2: YES ||| 3: nan\n\n0: nan ||| 1: B. Personal information categories listed in the CCPA (Cal. Civ. Code § 1798.80(e)). ||| 2: YES ||| 3: nan\n\n0: nan ||| 1: C. Protected classification characteristics under California or federal law. ||| 2: NO ||| 3: nan\n\n0: nan ||| 1: D. Commercial information. ||| 2: YES ||| 3: nan\n\n0: nan ||| 1: E. Biometric information. ||| 2: NO ||| 3: nan\n\n0: nan ||| 1: F. Internet or other similar network activity. ||| 2: YES ||| 3: nan\n\n0: nan ||| 1: G. Geolocation data. ||| 2: YES ||| 3: nan\n\n0: nan ||| 1: H. Sensory data. ||| 2: NO ||| 3: nan\n\n0: nan ||| 1: I. Professional or employment-related information. ||| 2: YES ||| 3: nan\n\n0: nan ||| 1: J. Inferences drawn from other Personal Information. ||| 2: YES ||| 3: nan,Categories of Personal Information Collected
ra2,"Personal Information does not include publicly available information from government records, deidentified or aggregated consumer information, or information excluded from the CCPA’s scope, like:\n\nHealth or medical information covered by the Health Insurance Portability and Accountability Act of 1996 (HIPAA) and the California Confidentiality of Medical Information Act (CMIA) or clinical trial data;\nPersonal Information covered by certain sector-specific privacy laws, including the Fair Credit Reporting Act (FRCA), the Gramm-Leach-Bliley Act (GLBA) or California Financial Information Privacy Act (FIPA), and the Driver’s Privacy Protection Act of 1994.\nBusinessWatch Network obtains the following categories of Personal Information listed above from the following source:\n\nDirectly from you. For example, from forms you complete on our website.\nIndirectly from you. For example, from observing your actions on our website.\nFrom third-party business partners such as marketing automation tools, social media sites, and analytics providers.",Categories of Personal Information Collected
ra2,"To respond to law enforcement requests and as required by applicable law, court order, or governmental regulations.",Categories of Personal Information Shared / Disclosed
ra2,"BusinessWatch Network may disclose your Personal Information to a third party for a business purpose. When we disclose Personal Information for a business purpose, we enter a contract that describes the purpose and requires the recipient to both keep that Personal Information confidential and not use it for any purpose except performing the contract. We share your Personal Information with the following categories of third parties:\n\nService providers, such as payment processors and accounting services\nData aggregators, such as Google Analytics",Categories of Personal Information Shared / Disclosed
