RANumb,Text,Label
ra5,"Last Updated: November 3rd, 2022",Updated Privacy Policy
ra5,"OVERVIEW

Information about our data collection during the prior 12 months is described below.",Categories of Personal Information Collected
ra5,"OVERVIEW

Information about our data collection during the prior 12 months is described below.

You can access, delete and control certain uses of your information as set forth in the “What other rights do I have to my personal information?” section below.



As used in this Privacy Policy, “personal information” does not include:

·         Information that is lawfully made available from federal, state or local government records.

·         Deidentified or aggregated information.

·         Information excluded from the scope of the California Consumer Privacy Act of 2018 (“CCPA”). ",Others
ra5,"What types of information does Datonics collect?

In order to increase the relevance of online advertisements, our technology collects information about users as they visit websites that partner with us. Datonics typically collects this information when a User visits a website where our technology is used or enters a word or phrase into a search engine or conducts a search for a product or service where our technology is used. Datonics also collects data provided by select data partners, including demographic information (e.g., area code, city, gender, age), life stage data, and business-to-business data. This data may have been originally collected either online or offline. Datonics also collects information about users’ mobile devices, including the advertising identifiers assigned to their devices (on iOS devices, the IDFA, and on Android devices, the Advertising Identifier) from its data partners, and may associate those identifiers with data that it collects directly and other devices it has associated with you.",Categories of Personal Information Collected
ra5,"Datonics does NOT intentionally collect or store any data that can be used to directly identify a User such as name, address, telephone number, social security number or e-mail. ",Categories of Personal Information Collected
ra5,"We do collect, store, and share personally identifiable information that has been hashed so that it does not identify a User.",Categories of Personal Information Collected
ra5,"Does Datonics use Cookies?

Yes, Datonics uses cookies and similar technologies. A cookie is a small text file that a browser stores on a user’s computer for record-keeping purposes and future recognition of that user’s computer by the server that placed the cookie. The Datonics tracking cookie contains a unique value (a series of letters, numbers and characters) and may contain other information as well.",Categories of Personal Information Collected
ra5,"To whom is the information you collect disclosed?

Datonics discloses the information collected by our technology on a limited basis, including the following:

We share the information we collect with our advertising partners so they may deliver relevant online advertisements to users.

We may append our data to the data of our clients in order to enrich their data sets. For example, we may provide attributes and behavioral data to our clients so that they can associate it with their email marketing database and enhance the data they already have about you.

We may grant our partner websites and advertising partners access to reports that aggregate information about the ads presented by the Datonics system. The information in these reports does not identify anyone personally.

We may also disclose to third parties the information we collect through our technology when we have a good faith belief that it is necessary to do so in response to legal process, to protect and defend Datonics’ rights or property, to prevent fraud or in cases of imminent danger, or in the event of a merger, acquisition or sale of all or a part of Datonics’ assets. ",Categories of Personal Information Shared / Disclosed
ra5,"Does Datonics sell my personal information to other parties?

Datonics may sell your personal information to third parties, subject to your right to opt-out of those sales (See “What other rights do I have to my personal information?”).

In the preceding twelve (12) months, Datonics has sold the categories of personal information in the chart set forth above.",Categories of Personal Information Sold
ra5,"In addition, your mobile device gives you the option to opt out of the use of information about your mobile app usage collected by our data partners for purposes of showing ads that are more likely to be of interest to you",Description of Right to Opt-out of sale of PI
ra5,"For iOS devices, you may opt out of such collection by turning on the “Limit Ad Tracking” flag in the Advertising subsection of the Privacy section of your Settings. For Android devices, select the “Opt-out of Interest-Based Ads” or “Opt out of Ads Personalization” in the Ads section of the Google Settings App. For more information on how to configure the settings on these and other devices, please see https://www.networkadvertising.org/mobile-choice/.

Please note that each opt out is specific to the browser or device where it is exercised, and you will need to repeat these processes on every browser or device where you wish to opt out.",Methods to exercise rights
ra5,"Right to Request Deletion. You have the right to request that Datonics delete any of your personal information that we collected from you and retained, subject to certain exceptions. Once we receive and confirm your verifiable consumer request (see Exercising Access, and Deletion Rights), we will delete (and direct our service providers to delete) your personal information from our records. However, we may retain personal information that has been de-identified or aggregated. Furthermore, we may deny your deletion request if retaining the information is necessary for us or our service provider(s) in order to perform certain actions set forth under CCPA, such as detecting security incidents and protecting as illegal activity.  ",Description of Right to Delete
ra5," Exercising Access and Deletion Rights.

To exercise the access and deletion rights described above, please submit a request to us via email to privacy@datonics.com or call 1 800-569-8617.",Methods to exercise rights
ra5,"Personal Information Sales Opt-Out and Opt-In Rights. You have the right to direct us to not sell your personal information at any time (the ""right to opt-out"")",Description of Right to Opt-out of sale of PI
ra5," To exercise your right to opt-out, click here.",Methods to exercise rights
ra5,"Non-Discrimination. We will not discriminate against you for exercising any of your CCPA rights, including, but not limited to, by:

o   Denying you goods or services.

o   Charging you different prices or rates for goods or services, including through granting discounts or other benefits, or imposing penalties.

o   Providing you a different level or quality of goods or services.

o   Suggesting that you may receive a different price or rate for goods or services or a different level or quality of goods or services.",Description of Right to Non-discrimination on exercising rights
ra5,"Privacy Policy Updates: We reserve the right, at our discretion, to change, modify, add, or remove portions from this Privacy Policy at any time by posting the modified policy on this page, provided that any such modifications will only be applied prospectively. ",Updated Privacy Policy
ra4,"What types of information does Datonics collect?\n\nIn order to increase the relevance of online advertisements, our technology collects information about users as they visit websites that partner with us. Datonics typically collects this information when a User visits a website where our technology is used or enters a word or phrase into a search engine or conducts a search for a product or service where our technology is used. Datonics also collects data provided by select data partners, including demographic information (e.g., area code, city, gender, age), life stage data, and business-to-business data. This data may have been originally collected either online or offline. Datonics also collects information about users’ mobile devices, including the advertising identifiers assigned to their devices (on iOS devices, the IDFA, and on Android devices, the Advertising Identifier) from its data partners, and may associate those identifiers with data that it collects directly and other devices it has associated with you.\n\nDatonics stores, uses, and may share both raw search terms and websites visited as well as segment categories inferred from such raw data to help deliver relevant online advertisements.",Categories of Personal Information Collected
ra4,"Datonics stores, uses, and may share both raw search terms and websites visited as well as segment categories inferred from such raw data to help deliver relevant online advertisements.",Categories of Personal Information Shared / Disclosed
ra4,"Datonics does NOT intentionally collect or store any data that can be used to directly identify a User such as name, address, telephone number, social security number or e-mail. We do not attempt to identify Users using the information we collect, and we forbid our partners from using the data we share with them to attempt to identify a User’s real-life identity. We do collect, store, and share personally identifiable information that has been hashed so that it does not identify a User.",Categories of Personal Information Collected
ra4,"Does Datonics use Cookies?\n\nYes, Datonics uses cookies and similar technologies.",Categories of Personal Information Collected
ra4,"To whom is the information you collect disclosed?\n\nDatonics discloses the information collected by our technology on a limited basis, including the following:\n\nWe share the information we collect with our advertising partners so they may deliver relevant online advertisements to users.\n\nWe may append our data to the data of our clients in order to enrich their data sets.",Categories of Personal Information Shared / Disclosed
ra4,"We may also disclose to third parties the information we collect through our technology when we have a good faith belief that it is necessary to do so in response to legal process, to protect and defend Datonics’ rights or property, to prevent fraud or in cases of imminent danger, or in the event of a merger, acquisition or sale of all or a part of Datonics’ assets. ",Categories of Personal Information Shared / Disclosed
ra4,We share the information we collect with our advertising partners so they may deliver relevant online advertisements to users.,Categories of Personal Information Sold
ra4,We may append our data to the data of our clients in order to enrich their data sets.,Categories of Personal Information Sold
ra4,"Does Datonics sell my personal information to other parties?\n\nDatonics may sell your personal information to third parties, subject to your right to opt-out of those sales",Categories of Personal Information Sold
