RANumb,Text,Label
ra2,"Consent. You have the right to object to and change your preferences or opt out of certain uses and disclosures of your personal information. Where you have consented to our processing of your personal information, you may withdraw that consent at any time and prevent further processing by contacting us as described below subject to certain exceptions as described to you and/or allowed by law. Even if you opt out, we, our Clients and third parties may still collect and use information regarding your activities on the Services, Properties, websites and/or applications and/or information from advertisements for other legal purposes as described herein. Click here to see the list of Mobilewalla clients and data providers that may process your data.
\nE",Updated Privacy Policy
ra2,"receive an electronic copy of personal information that you have provided to us or ask us to send that information to another company (the “right of data portability”);
restrict our uses of your personal data or object to those uses;
seek correction of inaccurate, untrue or incomplete personal data;
request erasure of personal data about you;
",Categories of Personal Information Collected
ra2,"lodge a complaint with your supervisory authority, subject to certain exceptions prescribed by law.
If you would like information about how to exercise any of these rights or if you have concerns about the way Mobilewalla processes your personal information, you are welcome to contact Mobilewalla at: privacy@mobilewalla.com. Mobilewalla will look into your enquiry and make good-faith efforts to resolve any existing or potential dispute with you.

In compliance with the Privacy Shield Principles, Mobilewalla commits to resolve complaints about our collection or use of your personal information. Individuals from the EEA, Switzerland and the United Kingdom with inquiries or complaints regarding our Privacy Shield policy should first contact Mobilewalla at privacy@mobilewalla.com.
\nMobilewalla has further committed to refer unresolved Privacy Shield complaints to JAMS, an alternative dispute resolution provider located in the United States. If you do not receive timely acknowledgment of your complaint from us, or if we have not addressed your complaint to your satisfaction, please visit the JAMS complaint link at https://www.jamsadr.com/eu-us-privacy-shield for more information or to file a complaint. The services of JAMS are provided at no cost to you.
\nSuch independent dispute resolution mechanisms are available to citizens free of charge. If any request remains unresolved, you may contact your national data protection authority.
\nYou may also have a right, under certain conditions, to invoke binding arbitration under Privacy Shield; for additional information, see https://www.privacyshield.gov/article?id=ANNEX-I-introduction. The Federal Trade Commission has jurisdiction over Mobilewalla’s compliance with the Privacy Shield.
\n8. Your California Privacy Rights
This section of the Privacy Policy applies solely to visitors, users, and others who reside in the State of California.
\nPersonal Information We Collect & Share Under the CCPA
\nWe adopt this section to comply with the California Consumer Privacy Act of 2018 (“CCPA”). Any terms defined in the CCPA have the same meaning when used in this notice.
",Categories of Personal Information Collected
ra2,Internet or other electronic netw,Categories of Personal Information Collected
ra2,"Unrolling Table Method 1
",Categories of Personal Information Shared / Disclosed
ra2,"11. Information Security\nMobilewalla is committed to safeguarding the confidentiality of personal information it collects and its Clients’ business data. Mobilewalla and its hosting services make reasonable efforts to secure personal information, to minimize the risks of theft, damage, loss of information, or unauthorized access or use of information. However, Mobilewalla cannot guarantee that the Business Services will be immune from any wrongdoings, malfunctions, unlawful interceptions or access, or other kinds of abuse and misuse.\n\n12. ",Categories of Personal Information Shared / Disclosed
ra5,"Effective: May 15, 2020",Updated Privacy Policy
ra5,"When interacting with the Property or providing the Business Services, Mobilewalla may receive the following:

Device Information, such as device type and model, network provider and connection type, browser type, language, operating system, cookie identifiers, mobile carrier, mobile IDs, MAC address, IMEI, unique identifiers, hardware type, device specifications, operating system, IP address, location, Internet service provider, and other actions taken through the use of the Business Services.
Information about the Property, such as Property ID, app name, website, mobile website URL, app ID, and bundle ID.
Information Provided By Clients and Other Third Parties, such as demographics, age, interests, preferences, gender, zip or postal code, advertiser ID, and Device Information.
3. What Do We Do with Business Data?
Mobilewalla uses business data to:

provide the Business Services,
enable and optimize the Business Services’ tools and features,
study and analyze the functionality of the Business Services, Clients’ and individuals' interactions with the Property and activities,
provide support and help desk services and verify identity,
measure the Business Services’ activity for pricing, efficacy, accuracy and other purposes,
maintain, improve and develop the Business Services,
ensure internal quality control and identify and repair any errors or bugs,
pursue our legitimate interests (e.g., direct marketing (including profiling), research (including marketing research), network and information security, and fraud prevention), and/or
carry out activities per the instructions of our Clients.",Categories of Personal Information Collected
ra5,"When interacting with the Property or providing the Business Services, Mobilewalla may receive the following:

Device Information, such as device type and model, network provider and connection type, browser type, language, operating system, cookie identifiers, mobile carrier, mobile IDs, MAC address, IMEI, unique identifiers, hardware type, device specifications, operating system, IP address, location, Internet service provider, and other actions taken through the use of the Business Services.
Information about the Property, such as Property ID, app name, website, mobile website URL, app ID, and bundle ID.
Information Provided By Clients and Other Third Parties, such as demographics, age, interests, preferences, gender, zip or postal code, advertiser ID, and Device Information.
3. What Do We Do with Business Data?
Mobilewalla uses business data to:

provide the Business Services,",Categories of Personal Information Shared / Disclosed
ra5,"Market Our Products and Business Services. We may use personal information to provide you with materials about our Business Services, and offers, products, and services that may be of interest, including new content or services. We may provide you with these materials by phone, postal mail, facsimile, or email, as permitted by applicable law. Such uses include:

To tailor content, advertisements, and offers;
To notify you about offers, products, and services that may be of interest to you;
To provide the Business Services to you and our sponsors;
To enable and optimize the Business Services’ tools and features and to audit current transaction;
To study and analyze the functionality of the Business Services, Clients’ and individuals' activities;
To maintain, improve and develop the Business Services;
To pursue our legitimate interests (e.g., direct marketing (including profiling), research (including marketing research), network and information security, and fraud prevention); and/or
Other purposes you consent to or are disclosed when you provide personal information.",Categories of Personal Information Collected
