RANumb,Text,Label
ra3,"These terms were last updated on March 7, 2023.",Updated Privacy Policy
ra3,"We use the information described in this subsection for the purposes identified below, including without limitation auditing, security, debugging, internal research and development, maintaining the quality and safety of our Services, and service performance purposes. For example, we use information to measure web traffic and usage activity on our Site for purposes of improving and enhancing the functionality of our Site, to look for possible fraudulent activity, and to better understand the sources of traffic and transactions on our Site. Cookies also allow our servers to remember your account information for future visits and to provide personalized and streamlined information across related pages on our Site. In order to understand and improve the effectiveness of our advertising, we may also use web beacons, cookies, and other technology to identify the fact that you have visited our Site or seen one of our advertisements.",Categories of Personal Information Collected
ra3,"We collect Personal Information you provide to us:\n‍\n- Registration and profile and virtual business card information. When you register for an account, we collect your username, password and email address. Once you register for an account, you may also be able to create a profile and virtual business card that other users can see. Your profile and virtual business card may include information you choose to add such as your profile photo, job title and other work-related information, your approximate location, links to your profiles on various social networks, and other preferences and information. We use this information to administer your account, provide you with the relevant services and information, communicate with you regarding your account, the Service, and for customer support purposes.\n‍\n- Billing information. If you make a payment to Warmly, we require you to provide your billing details, such as a name, address, email address and, in some instances, financial information corresponding to your selected method of payment. If you provide a billing address, we will regard that as the location of the account holder.\n‍\n- Account settings. You can set various preferences and personal details on pages like your account settings page.\n\n- Calendar Information. We offer enhanced functionality to users who opt in to providing us with access to their calendar application, as described in more detail in the Warmly Privacy Policy – Calendar Supplement. Please note that our enterprise customers may choose to permit or restrict calendar integration access at the enterprise level. ",Categories of Personal Information Collected
ra3,CRM information. We offer enhanced functionality to organizations who opt in to providing us with access to their CRM Application.,Categories of Personal Information Collected
ra3,"Feedback or Contact Us. When you provide us feedback or contact us via email, other electronic communications, or our Site, we will collect your name and email address, as well as any other content included in your communication, in order to send you a reply and to act on the feedback or information you have provided to us.",Categories of Personal Information Collected
ra3,"Support. We also collect other types of Personal Information that you provide to us voluntarily, such as any information you provide to us if you contact us regarding support for our Services in order for us to respond to your support request or provide to us in person at an event (either manually or electronically).\n",Categories of Personal Information Collected
ra3,"Other data you intentionally share. We also collect Personal Information at such other points on our Services that state that Personal Information is being collected so that we may provide the features or functionality for which we collected the Personal Information and for other purposes described in this Privacy Policy. We may also collect your Personal Information or data if you submit it to us in other contexts. For example, if you provide us with a testimonial.",Categories of Personal Information Collected
ra3,"Linking Information. To the extent we are able to do so, we may link your non-personally identifiable information with your personally identifiable information and we may also link information collected online with information we collect offline or information collected online by third parties.Information we collect about you indirectly or passively when you interact with us- Usage data. We collect usage data about you whenever you interact with our Services. This may include which webpages you visit, what you click on, when you performed those actions, and so on. Additionally, like most websites today, our web servers keep log files that record data each time a device accesses those servers. The log files contain data about the nature of each access, including originating IP addresses, internet service providers, the files viewed on our Site (e.g., HTML pages, graphics, etc.), operating system versions, and timestamps. Personal Information gathered through tracking technologies may include internet or other electronic network activity information for the purposes of cross-device tracking for targeted advertising, the date and time of visits, the pages viewed, links to/from any page, and time spent at a site.\n‍\n- Device data. We collect data from the device and application you use to access our Services, such as your IP address, operating system version, device type, system and performance information, and browser type. We may also infer your geographic location based on your IP address.\n‍\n- Referral data. If you arrive at our Site from an external source (such as a link on another website or in an email), we record information about the source that referred you to us.\n‍\n- Cookies. Like many online services, we and our third-party partners and providers may use cookies to automatically collect certain types of usage information when you visit or interact with our email communications and Services. “Cookies” are small pieces of information that a website sends to your computer’s hard drive while you are viewing the website. We may use both session Cookies (which expire once you close your web browser) and persistent Cookies (which stay on your computer until you delete them) to provide you with a more personal and interactive experience on our Services. This type of information is collected to make the Services more useful to you and to tailor the experience with us to meet your special interests and needs. We also use or may use the data collected through cookies to:  (a) remember information so that you will not have to re-enter it during your visit or the next time you visit our Services; (b) provide and monitor the effectiveness of our Services; (c) monitor online usage and activities of our Services; (d) diagnose errors and problems with our Services; (e) otherwise plan for and enhance our Services; and (f) facilitate the purposes identified in the “How We Use the Personal Information We Collect” section below. We and our advertising partners also use the information we collect through cookies to understand your browsing activities, including across unaffiliated third-party sites, so that we can deliver ads and information about products and services that may be of interest to you.  Please note that we link some of the Personal Information we collect through cookies with the other Personal Information that we collect about you and for the purposes described in this Privacy Policy.",Categories of Personal Information Collected
ra3,"Web Beacons (tracking pixels). Web beacons (also known as tracking pixels) are bits of data that count the number of users who access a website or open an email and can also allow us to see if a cookie has been activated. Web beacons used on web pages or in emails allow us to see how successful an article has been, or whether an email message was successfully delivered and read in a marketing campaign. ",Categories of Personal Information Collected
ra3,"Information from third parties. We may collect your Personal Information or data from third parties if you give permission to those third parties to share your information with us. For example, you have the option of registering and signing into Warmly with a third- party authentication provider.",Categories of Personal Information Collected
