RANumb,Text,Label
ra3,"Last updated January 1, 2022",Updated Privacy Policy
ra3,"WHAT INFORMATION DO WE COLLECT?\nPersonal information you disclose to us\n\nIn Short: We collect information that you provide to us.\n\nWe collect personal information that you voluntarily provide to us when you express an interest in obtaining information about us or our Services, when you participate in activities on the Website or otherwise when you contact us.\n\nThe personal information that we collect depends on the context of your interactions with us and the Website and the choices you make. The personal information we collect may include the following:\n\nPersonal Information Provided by You. We collect names; phone numbers; email addresses; company; job titles; and other similar information.\n\nInformation automatically collected\n\nIn Short: Some information — such as your Internet Protocol (IP) address and/or browser and device characteristics — is collected automatically when you visit our Website.\n\nWe automatically collect certain information when you visit, use, or navigate the Website. This information does not reveal your specific identity (like your name or contact information) but may include device and usage information, such as your IP address, browser and device characteristics, operating system, language preferences, referring URLs, device name, country, location, information about who and when you use our Website, and other technical information. This information is primarily needed to maintain the security and operation of our Website, and for our internal analytics and reporting purposes.\n\nLike many businesses, we also collect information through cookies and similar technologies.\n\nThe information we collect includes:\n\nLog and Usage Data. Log and usage data is service-related, diagnostic usage and performance information our servers automatically collect when you access or use our Website and which we record in log files. Depending on how you interact with us, this log data may include your IP address, device information, browser type, and settings and information about your activity in the Website (such as the date/time stamps associated with your usage, pages and files viewed, searches and other actions you take such as which features you use), device event information such as system activity, error reports (sometimes called ‘crash dumps’), and hardware settings.\nDevice Data. We collect device data such as information about your computer, phone, tablet, or other device you use to access the Website. Depending on the device used, this device data may include information such as your IP address (or proxy server), device application identification numbers, location, browser type, hardware model, Internet service provider and/or mobile carrier, and operating system configuration information.\nLocation Data. We collect location data such as information about your device’s location, which can be either precise or imprecise. How much information we collect depends on the type of settings of the device you use to access the Website. For example, we may use GPS and other technologies to collect geolocation data that tells us your current location (based on your IP address). You can opt out of allowing us to collect this information either by refusing access to the information or by disabling your Locations settings on your device.",Categories of Personal Information Collected
ra3,DO WE USE COOKIES AND OTHER TRACKING TECHNOLOGIES?\nIn Short: We may use cookies and other tracking technologies to collect and store your information.\n\nWe may use cookies and similar tracking technologies (like web beacons and pixels) to access or store information. Specific information about how we use such technologies and how you can refuse certain cookies is outlined in our Cookie Policy.,Categories of Personal Information Collected
ra3,"We may also collect other personal information outside of these categories in instances where you interact with us in-person, online, or by phone or mail in the context of:\n\nReceiving help through our customer support channels\nParticipation in customer surveys; and\nFacilitation in the delivery of our Services and to respond to your inquiries",Categories of Personal Information Collected
ra3,"Right to request deletion of the data – Request to delete\n\nYou can ask for the deletion of your personal information. If you ask us to delete your personal information, we will respect your request and delete your personal information, subject to certain exceptions provided by law, such as (but not limited to) the exercise by another consumer of his or her right to free speech, our compliance requirements resulting from a legal obligation or any processing that may be required to protect against illegal activities.",Description of Right to Delete
ra3,Right to Non-Discrimination for the Exercise of a Consumer’s Privacy Rights\n\nWe will not discriminate against you if you exercise your privacy rights.,Description of Right to Non-discrimination on exercising rights
ra3,"you may request correction of your personal data if it is incorrect or no longer relevant, or ask to restrict the processing of the data",Description of Right to Correct Information
ra3,"You may request to opt-out from future selling of your information to third parties. Upon receiving a request to opt-out, we will act upon the request as soon as feasibly possible, but no later than 15 days from the date of the request submission.",Description of Right to Opt-out of sale of PI
ra3,"To exercise these rights, you can contact us by email at datagroup@kalibrate.com , by visiting www.esiteanalytics.com/contact-us/, or by referring to the contact details at the bottom of this document.",Methods to exercise rights
ra3,"DO WE MAKE UPDATES TO THIS NOTICE?\nIn Short: Yes, we will update this notice as necessary to stay compliant with relevant laws.\n\nWe may update this privacy notice from time to time. The updated version will be indicated by an updated “Revised” date and the updated version will be effective as soon as it is accessible. If we make material changes to this privacy notice, we may notify you either by prominently posting a notice of such changes or by directly sending you a notification. We encourage you to review this privacy notice frequently to be informed of how we are protecting your information.",Updated Privacy Policy
ra5,"Last updated January 1, 2022",Updated Privacy Policy
ra5,"WHAT INFORMATION DO WE COLLECT?\nPersonal information you disclose to us\n\nIn Short: We collect information that you provide to us.\n\nWe collect personal information that you voluntarily provide to us when you express an interest in obtaining information about us or our Services, when you participate in activities on the Website or otherwise when you contact us.",Categories of Personal Information Collected
ra5,"To enforce our terms, conditions, and policies for business purposes, to comply with legal and regulatory requirements or in connection with our contract.\n\nTo respond to legal requests and prevent harm. If we receive a subpoena or other legal request, we may need to inspect the data we hold to determine how to respond.\n\nTo send you marketing and promotional communications. We and/or our third-party marketing partners may use the personal information you send to us for our marketing purposes, if this is in accordance with your marketing preferences. For example, when expressing an interest in obtaining information about us or our Website, subscribing to marketing or otherwise contacting us, we will collect personal information from you",Categories of Personal Information Shared / Disclosed
ra5,"Deliver targeted advertising to you. We may use your information to develop and display personalized content and advertising (and work with third parties who do so) tailored to your interests and/or location and to measure its effectiveness.\n\nFor other business purposes. We may use your information for other business purposes, such as data analysis, identifying usage trends, determining the effectiveness of our promotional campaigns, and to evaluate and improve our Website, products, marketing, and your experience. We may use and store this information in aggregated and anonymized form so that it is not associated with individual visitors and does not include personal information. We will not use identifiable personal information without your consent.\n\n ",Categories of Personal Information Collected
ra5,Legitimate Interests: We may process your data when it is reasonably necessary to achieve our legitimate business interests.,Categories of Personal Information Sold
ra5,WHO WILL YOUR INFORMATION BE SHARED WITH?\nIn Short: We only share information with the following third parties.\n\nWe only share and disclose your information with the following third parties. ,Categories of Personal Information Shared / Disclosed
ra5,"The personal information we collect may include the following:\n\nPersonal Information Provided by You. We collect names; phone numbers; email addresses; company; job titles; and other similar information.\n\nInformation automatically collected\n\nIn Short: Some information — such as your Internet Protocol (IP) address and/or browser and device characteristics — is collected automatically when you visit our Website.\n\nWe automatically collect certain information when you visit, use, or navigate the Website. This information does not reveal your specific identity (like your name or contact information) but may include device and usage information, such as your IP address, browser and device characteristics, operating system, language preferences, referring URLs, device name, country, location, information about who and when you use our Website, and other technical information. This information is primarily needed to maintain the security and operation of our Website, and for our internal analytics and reporting purposes.\n\nLike many businesses, we also collect information through cookies and similar technologies.\n\nThe information we collect includes:\n\nLog and Usage Data. Log and usage data is service-related, diagnostic usage and performance information our servers automatically collect when you access or use our Website and which we record in log files. Depending on how you interact with us, this log data may include your IP address, device information, browser type, and settings and information about your activity in the Website (such as the date/time stamps associated with your usage, pages and files viewed, searches and other actions you take such as which features you use), device event information such as system activity, error reports (sometimes called ‘crash dumps’), and hardware settings.\nDevice Data. We collect device data such as information about your computer, phone, tablet, or other device you use to access the Website. Depending on the device used, this device data may include information such as your IP address (or proxy server), device application identification numbers, location, browser type, hardware model, Internet service provider and/or mobile carrier, and operating system configuration information.\nLocation Data. We collect location data such as information about your device’s location, which can be either precise or imprecise. How much information we collect depends on the type of settings of the device you use to access the Website. For example, we may use GPS and other technologies to collect geolocation data that tells us your current location (based on your IP address). ",Categories of Personal Information Collected
ra5,DO WE USE COOKIES AND OTHER TRACKING TECHNOLOGIES?\nIn Short: We may use cookies and other tracking technologies to collect and store your information.\n\nWe may use cookies and similar tracking technologies (like web beacons and pixels) to access or store information,Categories of Personal Information Collected
ra5,WHAT ARE YOUR PRIVACY RIGHTS?,Description of Right to Know PI Collected
ra5,"We may also collect other personal information outside of these categories in instances where you interact with us in-person, online, or by phone or mail in the context of:\n\nReceiving help through our customer support channels\nParticipation in customer surveys; and\nFacilitation in the delivery of our Services and to respond to your inquiries",Categories of Personal Information Collected
ra5,Will your information be shared with anyone else?\n\nWe may disclose your personal information with our service providers pursuant to a written contract between us and each service provider. ,Categories of Personal Information Shared / Disclosed
ra5,"We may use your personal information for our own business purposes, such as for undertaking internal research for technological development and demonstration. ",Categories of Personal Information Collected
ra5,"Your rights with respect to your personal data\n\nRight to request deletion of the data – Request to delete\n\nYou can ask for the deletion of your personal information. If you ask us to delete your personal information, we will respect your request and delete your personal information, subject to certain exceptions provided by law, such as (but not limited to) the exercise by another consumer of his or her right to free speech, our compliance requirements resulting from a legal obligation or any processing that may be required to protect against illegal activities.",Description of Right to Delete
ra5,Right to Non-Discrimination for the Exercise of a Consumer’s Privacy Rights\n\nWe will not discriminate against you if you exercise your privacy rights.,Description of Right to Non-discrimination on exercising rights
ra5,"you may request correction of your personal data if it is incorrect or no longer relevant, or ask to restrict the processing of the data",Description of Right to Correct Information
ra5,You may request to opt-out from future selling of your information to third parties,Description of Right to Opt-out of sale of PI
ra5,"To exercise these rights, you can contact us by email at datagroup@kalibrate.com , by visiting www.esiteanalytics.com/contact-us/, or by referring to the contact details at the bottom of this document.",Methods to exercise rights
ra5," To request to review, update, or delete your personal information, please email us at datagroup@kalibrate.com. ",Methods to exercise rights
ra5,"We use cookies on this site to improve our service, perform analytics, personalize content and remember website preferences. By using this site, you consent to these cookies. eSite may collect and use personal information that you submit in any manner consistent with our privacy policy. ",Categories of Personal Information Collected
ra4,"Last updated January 1, 2022",Updated Privacy Policy
ra4,"WHAT INFORMATION DO WE COLLECT?\nPersonal information you disclose to us\n\nIn Short: We collect information that you provide to us.\n\nWe collect personal information that you voluntarily provide to us when you express an interest in obtaining information about us or our Services, when you participate in activities on the Website or otherwise when you contact us.\n\nThe personal information that we collect depends on the context of your interactions with us and the Website and the choices you make. The personal information we collect may include the following:\n\nPersonal Information Provided by You. We collect names; phone numbers; email addresses; company; job titles; and other similar information.\n\nInformation automatically collected\n\nIn Short: Some information — such as your Internet Protocol (IP) address and/or browser and device characteristics — is collected automatically when you visit our Website.\n\nWe automatically collect certain information when you visit, use, or navigate the Website. This information does not reveal your specific identity (like your name or contact information) but may include device and usage information, such as your IP address, browser and device characteristics, operating system, language preferences, referring URLs, device name, country, location, information about who and when you use our Website, and other technical information. This information is primarily needed to maintain the security and operation of our Website, and for our internal analytics and reporting purposes.\n\nLike many businesses, we also collect information through cookies and similar technologies.\n\nThe information we collect includes:\n\nLog and Usage Data. Log and usage data is service-related, diagnostic usage and performance information our servers automatically collect when you access or use our Website and which we record in log files. Depending on how you interact with us, this log data may include your IP address, device information, browser type, and settings and information about your activity in the Website (such as the date/time stamps associated with your usage, pages and files viewed, searches and other actions you take such as which features you use), device event information such as system activity, error reports (sometimes called ‘crash dumps’), and hardware settings.\nDevice Data. We collect device data such as information about your computer, phone, tablet, or other device you use to access the Website. Depending on the device used, this device data may include information such as your IP address (or proxy server), device application identification numbers, location, browser type, hardware model, Internet service provider and/or mobile carrier, and operating system configuration information.\nLocation Data. We collect location data such as information about your device’s location, which can be either precise or imprecise. How much information we collect depends on the type of settings of the device you use to access the Website. For example, we may use GPS and other technologies to collect geolocation data that tells us your current location (based on your IP address). You can opt out of allowing us to collect this information either by refusing access to the information or by disabling your Locations settings on your device.",Categories of Personal Information Collected
