RANumb,Text,Label
ra2,"We and our partners/suppliers receive data, including personal information, from a variety of sources, including websites and mobile apps, public sources, and other data compilers.",Categories of Personal Information Collected
ra2,"Our (or other companies’) servers send your device a cookie when you visit a website. A pixel tag (also commonly known as a web beacon or clear GIF) is an invisible 1 x 1 pixel that is placed on certain web pages. When you access web pages (such as the website of a marketer), pixel tags may generate a generic notice of the visit and permit our partners (or sometimes, us) to read the cookies that a respective company or server has deployed. Pixel tags are used in combination with cookies to track the activity on a site by a particular device. When you turn off cookies, pixel tags simply detect a given website visit.",Categories of Personal Information Collected
ra2,"We or our service providers, and other online marketing platforms that we or they work with, may use cookies to, among other things, “remember” you, determine visitor patterns and trends, collect information about your activities on our clients’ sites, or interact with the advertising you see. Cookies are used in this way to provide relevant content to you and replace non-relevant communications with ads that better match your interests.",Categories of Personal Information Collected
ra2,"We may sometimes share or otherwise disclose the Information we collect about you, as described in this Privacy Policy or otherwise disclosed to you when you provide us with the information, including as follows:\n\nWe may share the Information with service providers who help us deliver the services you request or we provide. For instance, we share the Information with tech and customer support providers, marketing and advertising providers, other data providers (such as to enhance or verify our Information), security and data hygiene vendors, payment vendors (as to our business to business information), and other companies that may help us deliver or develop Services.\n\nWe may share the Information to communicate with you and market to you, including through email, direct mail, or display media.\n\nWe will disclose your PII (or other Information) if we believe in good faith that we are required to do so by law, regulation, or other government authority or to protect the rights, safety, or property of ourselves or any person or entity. We may also cooperate with law enforcement agencies in any official investigation and we may disclose any Information to the requesting agency in doing so.\n\nIf we, or all, or substantially all of our assets or stock are purchased by another entity (such as in a merger, consolidation, restructuring, the sale of stock and/or assets, or other corporate change or financing transaction), the Information in our possession will likely be transferred to the successor entity. We also may share the Information during the course of any due diligence process in connection with any such transaction.\n\nOur website(s) use cookies and similar technologies, both for its internal and operational purposes and to market to you (such as to retarget ads to you when you visit other sites across the Internet).",Categories of Personal Information Shared / Disclosed
ra2,Changes to this Privacy Policy\n\nWe may update this Privacy Policy from time to time. Any changes to it will become effective when it is posted to our website. Please check back to learn of any changes to this Privacy Policy if you are interested in our privacy practices.,Updated Privacy Policy
ra2,"We also may share any of the personal information we collect as follows:\n\nSharing for Legal Purposes: In addition, we may share personal information with third parties in order to: (a) comply with legal process or a regulatory investigation (e.g. a subpoena or court order); (b) enforce our Terms of Service, this Privacy Policy, or other contracts with you, including investigation of potential violations thereof; (c) respond to claims that any content violates the rights of third parties; and/or (d) protect the rights, property or personal safety of us, our platform, our customers, our agents and affiliates, its users and/or the public. We likewise may provide information to other companies and organizations (including law enforcement) for fraud protection, and spam/malware prevention, and similar purposes.\n\nSharing In Event of a Corporate Transaction: We may also share personal information in the event of a major corporate transaction, including for example a merger, investment, acquisition, reorganization, consolidation, bankruptcy, liquidation, or sale of some or all of our assets, or for purposes of due diligence connected with any such transaction.\n\nSharing With Service Providers: We share any personal information we collect with our service providers, which may include (for instance) providers involved in tech or customer support, operations, web or data hosting, billing, accounting, security, marketing, data management, validation, enhancement or hygiene, or otherwise assisting us to provide, develop, maintain, and improve our services.\n\nSharing of Aggregate Information: We may aggregate and/or de-identify any information collected so that such information can no longer be linked to you or your device (“Aggregate/De-Identified Information”). We may use Aggregate/De-Identified Information for any purpose, including without limitation for research and marketing purposes, and may also share such data with any third parties, including advertisers, promotional partners, and sponsors, at our discretion.",Categories of Personal Information Shared / Disclosed
ra2,California residents have the right to opt-out of the “sale” of their personal information.,Description of Right to Opt-out of sale of PI
ra2,"If you would like to opt out, you may follow the link at the bottom of our website or click here: “Do Not Sell My Personal Information” or email us at info@HealthWiseData.com.",Methods to exercise rights
ra2,California residents may exercise their California access rights by going to our Privacy Portal within the “Do Not Sell My Personal Information” page or email us at info@HealthWiseData.com. ,Methods to exercise rights
ra2,"You may also request that we “delete” any personal information that we collected directly from you, such as if you are a customer of ours, or interacted with us at a trade show.",Description of Right to Delete
ra2,California residents may exercise their California deletion rights by going to our Privacy Portal within the “Do Not Sell My Personal Information” page or email us at info@HealthWiseData.com. ,Methods to exercise rights
ra2,"Also note that when we “delete” your information (e.g., if you are a former customer of ours), we may (and are permitted to) retain personal information for certain important purposes, such as (a) to ensure your deleted information is not reintroduced to our systems, (b) to protect our business, systems, and users from fraudulent activity, (c) to address technical issues that impair existing functionality (such as debugging purposes), (d) as necessary for us, or others, to exercise their free speech or other rights, (e) to comply with law enforcement requests pursuant to lawful process, (f) for scientific or historical research, (g) for our own internal purposes reasonably related to your relationship with us, or to comply with legal obligations.",Description of Right to Delete
ra2,"Right to Nondiscrimination\n\nWe will not deny, charge different prices for, or provide a different level of quality of goods or services if you choose to exercise these rights.",Description of Right to Non-discrimination on exercising rights
ra5,"Information That We Collect and Use in Our Services\n\nWe and our partners/suppliers receive data, including personal information, from a variety of sources, including websites and mobile apps, public sources, and other data compilers",Categories of Personal Information Collected
ra5,"To Operate Our Services\n\nWe also use the Information for our own internal purposes – such as to improve, test, update, and verify our own database; to develop new products; and to operate, analyze, improve, and secure our Services and our databases and servers.",Categories of Personal Information Collected
ra5,"Cookies and Similar Technologies\n\nCookies and How We Use Them\n\nHWD and its business partners use certain industry-standard technologies, including cookies and similarly functioning technologies, which we describe below. (We and/or our service providers use these technologies on our website, for instance, and our partners may use these technologies in their own marketing services.)",Categories of Personal Information Collected
ra5,"Cookies and Similar Technologies\n\nCookies and How We Use Them\n\nHWD and its business partners use certain industry-standard technologies, including cookies and similarly functioning technologies, which we describe below. (We and/or our service providers use these technologies on our website, for instance, and our partners may use these technologies in their own marketing services.)\n\nWe may work with third parties or service providers to provide or enhance our services (e.g. for purposes of tailoring ads or placing browser cookies), or to offer marketers ways to access or use our Information, often in de-identified form. These partners may set and access their own cookies, pixel tags and similar technologies on your device, which may have cookies with varying expiration periods. Those partners may, likewise, collect various types of information about your browser, device, or browsing activities through use of these cookies.",Categories of Personal Information Shared / Disclosed
ra5,Our (or other companies’) servers send your device a cookie when you visit a website.,Categories of Personal Information Collected
ra5," When you access web pages (such as the website of a marketer), pixel tags may generate a generic notice of the visit and permit our partners (or sometimes, us) to read the cookies that a respective company or server has deployed.",Categories of Personal Information Collected
ra5,"We or our service providers, and other online marketing platforms that we or they work with, may use cookies to, among other things, “remember” you, determine visitor patterns and trends, collect information about your activities on our clients’ sites, or interact with the advertising you see. Cookies are used in this way to provide relevant content to you and replace non-relevant communications with ads that better match your interests.",Categories of Personal Information Collected
ra5,"How HWD Shares the Information We Collect Through Our Websites\n\nWe may sometimes share or otherwise disclose the Information we collect about you, as described in this Privacy Policy or otherwise disclosed to you when you provide us with the information, including as follows:\n\nWe may share the Information with service providers who help us deliver the services you request or we provide. For instance, we share the Information with tech and customer support providers, marketing and advertising providers, other data providers (such as to enhance or verify our Information), security and data hygiene vendors, payment vendors (as to our business to business information), and other companies that may help us deliver or develop Services.\n\nWe may share the Information to communicate with you and market to you, including through email, direct mail, or display media.\n\nWe will disclose your PII (or other Information) if we believe in good faith that we are required to do so by law, regulation, or other government authority or to protect the rights, safety, or property of ourselves or any person or entity. We may also cooperate with law enforcement agencies in any official investigation and we may disclose any Information to the requesting agency in doing so.\n\nIf we, or all, or substantially all of our assets or stock are purchased by another entity (such as in a merger, consolidation, restructuring, the sale of stock and/or assets, or other corporate change or financing transaction), the Information in our possession will likely be transferred to the successor entity. We also may share the Information during the course of any due diligence process in connection with any such transaction.\n\n",Categories of Personal Information Shared / Disclosed
ra5,"How HWD Shares the Information We Collect Through Our Websites\n\nWe may sometimes share or otherwise disclose the Information we collect about you, as described in this Privacy Policy or otherwise disclosed to you when you provide us with the information, including as follows:\n\nWe may share the Information with service providers who help us deliver the services you request or we provide. For instance, we share the Information with tech and customer support providers, marketing and advertising providers, other data providers (such as to enhance or verify our Information), security and data hygiene vendors, payment vendors (as to our business to business information), and other companies that may help us deliver or develop Services.",Categories of Personal Information Sold
ra5,"If we, or all, or substantially all of our assets or stock are purchased by another entity (such as in a merger, consolidation, restructuring, the sale of stock and/or assets, or other corporate change or financing transaction), the Information in our possession will likely be transferred to the successor entity. We also may share the Information during the course of any due diligence process in connection with any such transaction.",Categories of Personal Information Sold
ra5,Changes to this Privacy Policy\n\nWe may update this Privacy Policy from time to time. Any changes to it will become effective when it is posted to our website. Please check back to learn of any changes to this Privacy Policy if you are interested in our privacy practices.,Updated Privacy Policy
ra5,"Operating our Services, for example:\n\nImproving, testing, updating and verifying our own database.\n\nDeveloping new products.\n\nOperating, analyzing, improving, and securing our Services.\n\nOther internal purposes, for example:\n\nFor internal research, internal operations, auditing, detecting security incidents, debugging, short-term and transient use, quality control, and legal compliance.\n\nWe sometimes use the information collected from our own website, from social networks, from other “business to business” interactions (such as at trade shows) or from data compilers for the above, as well as for our own marketing purposes.",Categories of Personal Information Collected
ra5,"Sharing In Event of a Corporate Transaction: We may also share personal information in the event of a major corporate transaction, including for example a merger, investment, acquisition, reorganization, consolidation, bankruptcy, liquidation, or sale of some or all of our assets, or for purposes of due diligence connected with any such transaction.\n\n",Categories of Personal Information Sold
ra5,"Providing “verification” or data “hygiene” services, which is how companies update and/or “clean” their databases by either verifying or removing or correcting old, incorrect, or outdated information.",Categories of Personal Information Sold
ra5,our right to “opt out” of the sale of your personal information\n\nCalifornia residents have the right to opt-out of the “sale” of their personal information. C,Description of Right to Opt-out of sale of PI
ra5,"If you would like to opt out, you may follow the link at the bottom of our website or click here: “Do Not Sell My Personal Information” or email us at info@HealthWiseData.com.",Methods to exercise rights
ra5,California residents may exercise their California access rights by going to our Privacy Portal within the “Do Not Sell My Personal Information” page or email us at info@HealthWiseData.com,Methods to exercise rights
ra5,". Right to request deletion of your personal information\n\nYou may also request that we “delete” any personal information that we collected directly from you, such as if you are a customer of ours, or interacted with us at a trade show.",Description of Right to Delete
ra5,California residents may exercise their California deletion rights by going to our Privacy Portal within the “Do Not Sell My Personal Information” page or email us at info@HealthWiseData.com,Methods to exercise rights
ra5,"Also note that when we “delete” your information (e.g., if you are a former customer of ours), we may (and are permitted to) retain personal information for certain important purposes, such as (a) to ensure your deleted information is not reintroduced to our systems, (b) to protect our business, systems, and users from fraudulent activity, (c) to address technical issues that impair existing functionality (such as debugging purposes), (d) as necessary for us, or others, to exercise their free speech or other rights, (e) to comply with law enforcement requests pursuant to lawful process, (f) for scientific or historical research, (g) for our own internal purposes reasonably related to your relationship with us, or to comply with legal obligations.",Description of Right to Delete
ra5,"Right to Nondiscrimination\n\nWe will not deny, charge different prices for, or provide a different level of quality of goods or services if you choose to exercise these rights.",Description of Right to Non-discrimination on exercising rights
ra5,"However, ‘deletion” is different from “opting out” of sale (or exercising your “do not sell” rights), as it only pertains to information we collected “from” you – not the data in our commercial database. ",Description of Right to Delete
ra1,"First, if you would like to opt out, you may email us at info@HealthWiseData.com or follow the link here: “Do Not Sell My Personal Information” or to have your personal information removed from our database.",Methods to exercise rights
ra1,"Cookies and Similar Technologies\n\nCookies and How We Use Them\n\nHWD and its business partners use certain industry-standard technologies, including cookies and similarly functioning technologies, which we describe below.",Categories of Personal Information Collected
ra1,"Cookies, in turn, are small data files that contain a string of characters, such as a unique browser identifier. Cookies are stored on your computer or other device and act as tags that identify your device. Our (or other companies’) servers send your device a cookie when you visit a website. A pixel tag (also commonly known as a web beacon or clear GIF) is an invisible 1 x 1 pixel that is placed on certain web pages. When you access web pages (such as the website of a marketer), pixel tags may generate a generic notice of the visit and permit our partners (or sometimes, us) to read the cookies that a respective company or server has deployed. Pixel tags are used in combination with cookies to track the activity on a site by a particular device. When you turn off cookies, pixel tags simply detect a given website visit.",Categories of Personal Information Collected
ra1,"We or our service providers, and other online marketing platforms that we or they work with, may use cookies to, among other things, “remember” you, determine visitor patterns and trends, collect information about your activities on our clients’ sites, or interact with the advertising you see. Cookies are used in this way to provide relevant content to you and replace non-relevant communications with ads that better match your interests.",Categories of Personal Information Collected
ra1,"How HWD Shares the Information We Collect Through Our Websites\n\nWe may sometimes share or otherwise disclose the Information we collect about you, as described in this Privacy Policy or otherwise disclosed to you when you provide us with the information, including as follows:\n\nWe may share the Information with service providers who help us deliver the services you request or we provide. For instance, we share the Information with tech and customer support providers, marketing and advertising providers, other data providers (such as to enhance or verify our Information), security and data hygiene vendors, payment vendors (as to our business to business information), and other companies that may help us deliver or develop Services.\n\nWe may share the Information to communicate with you and market to you, including through email, direct mail, or display media.\n\nWe will disclose your PII (or other Information) if we believe in good faith that we are required to do so by law, regulation, or other government authority or to protect the rights, safety, or property of ourselves or any person or entity. We may also cooperate with law enforcement agencies in any official investigation and we may disclose any Information to the requesting agency in doing so.\n\nIf we, or all, or substantially all of our assets or stock are purchased by another entity (such as in a merger, consolidation, restructuring, the sale of stock and/or assets, or other corporate change or financing transaction), the Information in our possession will likely be transferred to the successor entity. We also may share the Information during the course of any due diligence process in connection with any such transaction.\n\nOur website(s) use cookies and similar technologies, both for its internal and operational purposes and to market to you (such as to retarget ads to you when you visit other sites across the Internet).",Categories of Personal Information Shared / Disclosed
ra1,Changes to this Privacy Policy\n\nWe may update this Privacy Policy from time to time. Any changes to it will become effective when it is posted to our website.,Updated Privacy Policy
ra1,"Our Collection of Personal Information – the types of Personal Information (which the CCPA defines broadly) that we collect, the types of sources we collect it from.",Categories of Personal Information Collected
