RANumb,Text,Label
ra2,ETE,Categories of Personal Information Collected
ra2,"California resident, or provide us with the Personal ",Categories of Personal Information Collected
ra2,Information of a ,Categories of Personal Information Collected
ra2,California resident please see the following additional terms:\n\n,Categories of Personal Information Collected
ra2,You may ,Categories of Personal Information Collected
ra2,"We do, however, require advertisers and publishers with whom we partner to inform us if you opt-out of receiving their ads so that you are not sent those ads from our Platform.\n\nSince we are a member of the NAI, you may also use the NAI’s opt-out tool to opt-out of our collection of data online for IBA and the placement of interest based ads. You may access the NAI’s opt-out tool here.",Categories of Personal Information Shared / Disclosed
ra2,"If you would like to access, correct, update, or re",Categories of Personal Information Collected
ra2,P,Description of Right to Delete
ra2,"II we have on file, ",Description of Right to Correct Information
ra2,you may submit such re,Description of Right to Opt-out of sale of PI
ra2,e. Alternatively,Description of Right to Non-discrimination on exercising rights
ra2,Updated: December 2022,Updated Privacy Policy
ra2,"Changes to this Privacy Notice\n\nWe reserve the right to change or modify this privacy notice and any of our Services at any time and any changes will be effective upon being posted unless we advise otherwise. By continuing to use the Services after changes are made to this privacy notice, you agree to such changes.  We encourage you to periodically review this privacy notice for the latest information on our privacy practices.\n\nUpdated: December 2022",Updated Privacy Policy
ra5,"By clicking ""Accept"", you agree to the storage of cookies on your device to improve website navigation, analyze website usage and assist with our marketing efforts",Categories of Personal Information Collected
ra5,Updated: December 2022,Updated Privacy Policy
ra5,"Through the serving of those advertisements or through other Platform analytics, we and our partners, including website or application publishers, advertising partners, or third-party data providers from whom we license data, may automatically collect information that is linked to your computer or device that may reflect how you interact with a webpage, the advertisements you view or click, or other information from your mobile device.",Categories of Personal Information Collected
ra5,"We may acquire PII from our publishers, advertising partners, or other third parties, but only where we have contractually required that these third parties have obtained your consent or are otherwise legally permitted or required to disclose your PII to us. Depending on the source, the PII may include information such as your email address or certain specific demographic information. More precise location positioning, or location information combined with other data, may make it possible to pinpoint an exact location, which in some instances could be considered PII.",Categories of Personal Information Collected
ra5,"We also may contract with third parties to collect information that is de-identified for our purposes but is data related to past, present or future medical conditions and treatment of those conditions, including filled prescription data.",Categories of Personal Information Collected
