RANumb,Text,Label
ra2,"We collect usage data in order to increase the relevancy of the ads being displayed to you i.e. advertisements of products they may be likely interested it, and other advertising-related purposes. ",Categories of Personal Information Collected
ra2,"We do not collect, use and process any personal data, including personal data of users such as name, gender, age, address, place of residence, personal identification numbers, phone numbers, e-mail etc. Also, we do not receive any additional data from our partners, which, along with data collected by our technology, would enable us to directly identify you.",Categories of Personal Information Collected
ra2,"The usage data do not directly identify an individual and is not considered to be personal information, however specific types of the information such as non-anonymized IP address or cookies file, may be considered personal information in EU/EEA or if combined with other information.",Categories of Personal Information Collected
ra2,"We may exchange the usage data with third parties including:
Agencies such as:
Omnicom Media Group https://www.omnicommediagroup.com/disclaimer.htm
Xaxis https://www.xaxis.com/privacy-notice/
DMP partners, including the following entities:
Adobe https://www.adobe.com/pl/privacy/policy.html
Eyeota https://www.eyeota.com/privacy-policy/
Liveramp https://liveramp.com/privacy/
Lotame https://www.lotame.com/about-lotame/privacy/
Nielsen https://www.nielsen.com/legal/privacy-principles/nielsen-marketing-cloud-services-privacy-statement/
Oracle https://www.oracle.com/legal/privacy/marketing-cloud-data-cloud-privacy-policy.html
AdSquare https://www.adsquare.com/privacy/
Zeotap https://zeotap.com/privacy_policy
DSP partners, including the following entities:
Adform https://site.adform.com/privacy-center/overview/
AppNexus https://www.appnexus.com/platform-privacy-policy
BidTheatre https://www.bidtheatre.com/privacy-policy
Google https://policies.google.com/privacy?gl=pl
MediaMath https://www.mediamath.com/privacy-policy/
The Tradedesk https://www.thetradedesk.com/general/privacy
SSP partners, including the following entities:\nAdOcean https://adocean-global.com/pl/company/privacy-policy/\nAdThink https://adthink.com/terms/privacy/\nADX https://www.adx.ae/English/Pages/privacypolicy.aspx\nAppnexus https://www.appnexus.com/platform-privacy-policy
Bidswitch https://www.bidswitch.com/privacy-policy/
Epom https://epom.com/privacy-policy
Exoclick https://www.exoclick.com/privacy-and-cookies-policy/
Gamoshi https://www.gamoshi.com/privacy-policy
GothamAds https://gothamads.com/privacy-policy
iBillboard http://www.ibillboard.com/scripts/block/cookies_and_privacy_en.php
Improve Digital https://www.improvedigital.com/privacy-policy/
OpenX https://www.openx.com/legal/privacy-policy/
Pubmatic https://pubmatic.com/legal/privacy-policy/
Pulsepoint https://www.pulsepoint.com/privacy-policy/platform
Smart Ad Server http://rtbplus.smartadserver.com/privacy-policy
Stroer https://www.stroeer.com/en/service/privacy-policy.html
other entities to which we provide our services and entities providing services to us, such as our tech providers. We underline that we never share any personal data, we may only share usage data. Please consider checking the privacy policies of the above entities.
14. We may share the data collected within the capital group including Cloud Technologies S.A., Online Advertising Network sp. z o.o, Audience Network sp. z o.o.
15. We follow the IAB Transparency & Consent 2.0 framework (https://iabeurope.eu/tcf-2-0/).
16. Notwithstanding any other provision, we partner with third parties that collect information across various channels, including offline and online, for purposes of delivering more relevant advertising to you or your business. Our partners may place or recognize a cookie on your computer, device, and we may share personal information with them if you have submitted such information about your device ID. Our partners may link the hashed or obfuscated personal information we share with them to the cookie stored on your browser or device, and they may collect information such as your browser or operating system type and version, and demographic or inferred-interest information. Our partners use this information to recognize you across different channels and platforms, including but not limited to, computers, mobile devices, over time for advertising (including addressable TV), analytics, attribution, and reporting purposes. For example, our partners may deliver an ad to you in your web browser based on a purchase you made in a physical retail store or based on the fact that you visited a particular website. Your data may be transferred outside of the country from which it was originally collected. To learn more about interest-based advertising in general and to opt-out, please visit http://www.aboutads.info/choices. To opt-out of the use of your mobile device ID for targeted advertising, please see http://www.aboutads.info/appchoices.
\n \n§ III. Cookies and other technical means
We are storing on users’ computer systems telephone or other device from which you access cookie files (small text files) containing anonymous identifier (alphanumerical).
We are also using other technical means necessary to provide its advertising services, such as tracking pixels (accessing cookie files) and mobile identifiers.
Cookie files:
collect data regarding your use of the website, and their main purpose is to facilitate the use of the website and customize the website to your needs and expectations;
are placed on the user’s end device and may also be placed on behalf advertisers and partners cooperating with us;
do not store information constituting personal data of the user;
are not used to determine the identity of the user;
are used on the website, based on the acceptance of recommended settings of the website user expressed through appropriate software settings, in particular through a web browser.
",Categories of Personal Information Shared / Disclosed
ra2,"the right to object to data processing;
the right to data transfer, i.e. receive data you provided us with in a structured, commonly used and machine-readable format and if necessary to request transmitting those data to another controller;
the right to complain to a supervisory authority;
and the right to withdraw consent.
If you consider that our processing of your information infringes data protection laws, you have a legal right to lodge a complaint with a supervisory authority responsible for data protection. You may do so in the EU member state of your habitual residence, your place of work or the place of the alleged infringement.
To the extent that the legal basis for our processing of your information is consent, you have the right to withdraw that consent at any time. Withdrawal will not affect the lawfulness of processing before the withdrawal.
",Categories of Personal Information Collected
ra2,l in,Methods to exercise rights
ra2,We may update this policy from time to time by publishing a latest version on our website. A new policy enters into force immediately after its publication on the website.\nWe will inform you of any such changes via email notification or notification on our website.,Updated Privacy Policy
ra5,The source of the usage data is our analytics system or our partners’ systems,Categories of Personal Information Collected
ra5,"We collect usage data in order to increase the relevancy of the ads being displayed to you i.e. advertisements of products they may be likely interested it, and other advertising-related purposes. Estimation of advertisements which may be of interest to a user is made by checking past browsing behavior of a user based on a cookie stored by the user’s web browser, and by assigning the user to one or more categories. Information collected through ads are also used for subsequent use in targeting or re-marketing.",Categories of Personal Information Collected
ra5,"We do not collect, use and process any personal data, including personal data of users such as name, gender, age, address, place of residence, personal identification numbers, phone numbers, e-mail etc. Also, we do not receive any additional data from our partners, which, along with data collected by our technology, would enable us to directly identify you.",Categories of Personal Information Collected
ra5," Opting out\nYou may prevent data collection, processing and transmission to third parties by clicking the link: https://www.onaudience.com/opt-out. If you are using more than one web browser or more than one computer system, a cookie must be downloaded and stored in each of the browsers.",Description of Right to Opt-out of sale of PI
ra5,"You may prevent data collection, processing and transmission to third parties by clicking the link: https://www.onaudience.com/opt-out.",Methods to exercise rights
ra5,"the right to rectify (amend) their data, i.e. request to amend inaccurate personal data;",Description of Right to Correct Information
ra5,"the right to delete data, restrict the processing of data, provided that one of relevant ground for such action apply;",Description of Right to Delete
ra5,You may exercise any of your rights in relation to your personal data by written or e-mail notice to us as indicated in Section 1.,Methods to exercise rights
ra5,and the right to withdraw consent.,Description of Right to Opt-out of sale of PI
ra5,Amendments\nWe may update this policy from time to time by publishing a latest version on our website. A new policy enters into force immediately after its publication on the website.\nWe will inform you of any such changes via email notification or notification on our website.,Updated Privacy Policy
ra1,We will also pass data if required by applicable law.,Categories of Personal Information Shared / Disclosed
ra1,"We will take reasonable steps to ensure that end user is provided with clear and comprehensive information about, and gives consent to, the storing and accessing of cookies and other information on the end user's device where such activity occurs and where providing such information and obtaining such consent is required by law.",Categories of Personal Information Collected
ra1,"We collect usage data in order to increase the relevancy of the ads being displayed to you i.e. advertisements of products they may be likely interested it, and other advertising-related purposes. Estimation of advertisements which may be of interest to a user is made by checking past browsing behavior of a user based on a cookie stored by the user’s web browser, and by assigning the user to one or more categories. Information collected through ads are also used for subsequent use in targeting or re-marketing.",Categories of Personal Information Collected
ra1,"We do not collect, use and process any personal data, including personal data of users such as name, gender, age, address, place of residence, personal identification numbers, phone numbers, e-mail etc. Also, we do not receive any additional data from our partners, which, along with data collected by our technology, would enable us to directly identify you.\n",Categories of Personal Information Collected
ra1,"The usage data do not directly identify an individual and is not considered to be personal information, however specific types of the information such as non-anonymized IP address or cookies file, may be considered personal information in EU/EEA or if combined with other information. If such information may be considered personal information we treat this information as personal information.",Categories of Personal Information Collected
ra1,We will retain cookie files for a maximum period of 12 months. Please refer to our partners’ privacy policies for more information on our partners’ retention period.,Categories of Personal Information Collected
