RANumb,Text,Label
ra3,"Effective on: May 18, 2022",Updated Privacy Policy
ra3,"How We Receive Personal Data\n\nWe may receive your Personal Data when:\n\nyou provide it directly to us through our websites;\nour clients (including their employees, contractors, and other representatives) provide it to us;\nwe receive it from other companies within our corporate group;\nour service providers provide it to us;\nwe purchase lists of individuals who might be interested in becoming customers of our clients;\nyou provide it on publicly accessible sources, such as on LinkedIn or your company website; or\nsuch information is captured as cookies, as outlined in the “Cookie” section below.",Categories of Personal Information Collected
ra3,"Other Disclosure of Your Personal Data\n\nWe may disclose your Personal Data to the extent required by law, or if we have a good-faith belief that we need to disclose it in order to comply with official investigations or legal proceedings (whether initiated by governmental/law enforcement officials, or private parties). We may also disclose your Personal Data if we sell or transfer all or some of our company’s business interests, assets, or both, or in connection with a corporate restructuring. Finally, we may disclose your Personal Data to our subsidiaries or affiliates, but only if necessary for business purposes, as described in the section above.\n\nWe reserve the right to use, transfer, sell, and share aggregated, anonymous data for any legal business purpose. Such data does not include any Personal Data. The purposes may include analyzing usage trends or seeking compatible advertisers, sponsors, and customers.\n\nIf we have to disclose your Personal Data to governmental/law enforcement officials, we may not be able to ensure that those officials will maintain the privacy and security of your Personal Data.",Categories of Personal Information Shared / Disclosed
ra3,"Cookies\n\nA “cookie” is a small file stored on your device that contains information about your device. We may use cookies to provide basic relevant ads, website functionality, authentication (session management), usage analytics (web analytics), and to remember your settings, and generally improve our websites and services.",Categories of Personal Information Collected
ra3,"We use session and persistent cookies. Session cookies are deleted when you close your browser. Persistent cookies may remain even after you close your browser, but always have an expiration date. Please refer to the policies of these third parties to learn more about the way in which they collect and process information about you.",Categories of Personal Information Collected
ra3,"Right to Delete. You have a right to request that we delete personal information, subject to certain exceptions.",Description of Right to Delete
ra3,"Right to Opt Out. You have a right to opt out of the sale of your personal information to third parties. To opt out of the sale of your personal information, please click the “Do Not Sell My Info” link or submit a request using one of the methods outlined below.",Description of Right to Opt-out of sale of PI
ra3,"To opt out of the sale of your personal information, please click the “Do Not Sell My Info” link or submit a request using one of the methods outlined below.",Methods to exercise rights
ra3,"To submit a request to exercise any of your California privacy rights, please contact us by emailing privacy@intentgine.com.",Methods to exercise rights
ra3,We will not discriminate against you for exercising any of your rights under the CCPA.,Description of Right to Non-discrimination on exercising rights
ra3,"You may also have the right to ask that we limit our processing of such Personal Data, as well as the right to object to our processing of such Personal Data. ",Description of Right to Limit use of PI
ra3,We sometimes use computers to study your Personal Data. We might use this Personal Data so we can attempt to predict your buying behavior and interests. ,Categories of Personal Information Collected
ra3,"If you object to our processing of your Personal Data, we will stop processing the relevant Personal Data unless: (i) we have compelling legitimate grounds for the processing that override your interests, rights, or freedoms; or (ii) we need to continue processing your Personal Data to establish, exercise, or defend a legal claim.",Description of Right to Opt-out of sale of PI
ra3,"Changes to this Notice\n\nIf we make any material change to this Notice, we will post the revised Notice to this web page. We will also update the “Effective” date.",Updated Privacy Policy
ra2,mplies with the princip,Categories of Personal Information Collected
ra2,es of the ,Categories of Personal Information Collected
ra2,"European Union Supervisory Authority Oversight\n\nIf you are a data subject whose Personal Data we process, you may also have the right to lodge a complaint with a data protection regulator in one or more of the European Union member states.\n\nAffiliates and Newsletter Domains\n\nIntentgine is affiliated with IntentMacro.\n\nIntentgine also operates under several aliases, which it refers to as its “Newsletter Domains”. The following Newsletter Domains are owned and operated by the companies in our corporate group:\n\nAnalytics Platform Solutions ;\nB2B Demand Gen Solutions ;\nBlockchain Software Solutions ;\nCloud Info Hub ;\nContentreads ;\nHuman Resources Briefings ;\nInfo Business Tech ; \nIT Local Gov ;\nIT Security World ;\nIT Solutions Report ;\nSales CRM Solutions ;\nTech Marketing Web ; and\nVideo Conference Solutions .\nAdditional Newsletter Domains may be adopted from time-to-time, without notice to you.\n\nChanges to this Notice\n\nIf we make any material change to this Notice, we will post the revised Notice to this web page. We will also update the “Effective” date.\n\nContact Us\n\nIf you have any questions about this Notice or our processing of your Personal Data, please write to us by email at privacy@intentgine.com or by postal mail at:\n\n Intentgine, Inc.",Methods to exercise rights
ra2,A,Description of Right to Non-discrimination on exercising rights
ra2,C,Updated Privacy Policy
ra1,"Effective on: May 18, 2022",Updated Privacy Policy
ra1,"Data Retention\n\nWhen the purposes of processing are satisfied, we will delete the related Personal Data within six months, unless applicable laws require otherwise.",Categories of Personal Information Collected
ra1,"Other Disclosure of Your Personal Data\n\nWe may disclose your Personal Data to the extent required by law, or if we have a good-faith belief that we need to disclose it in order to comply with official investigations or legal proceedings (whether initiated by governmental/law enforcement officials, or private parties). We may also disclose your Personal Data if we sell or transfer all or some of our company’s business interests, assets, or both, or in connection with a corporate restructuring. Finally, we may disclose your Personal Data to our subsidiaries or affiliates, but only if necessary for business purposes, as described in the section above.\n\nWe reserve the right to use, transfer, sell, and share aggregated, anonymous data for any legal business purpose. Such data does not include any Personal Data. The purposes may include analyzing usage trends or seeking compatible advertisers, sponsors, and customers.\n\nIf we have to disclose your Personal Data to governmental/law enforcement officials, we may not be able to ensure that those officials will maintain the privacy and security of your Personal Data.",Categories of Personal Information Shared / Disclosed
ra1,"We reserve the right to use, transfer, sell, and share aggregated, anonymous data for any legal business purpose. Such data does not include any Personal Data. The purposes may include analyzing usage trends or seeking compatible advertisers, sponsors, and customers.",Categories of Personal Information Sold
ra1,"Cookies\n\nA “cookie” is a small file stored on your device that contains information about your device. We may use cookies to provide basic relevant ads, website functionality, authentication (session management), usage analytics (web analytics), and to remember your settings, and generally improve our websites and services.\n\nWe use session and persistent cookies. Session cookies are deleted when you close your browser. Persistent cookies may remain even after you close your browser, but always have an expiration date. Please refer to the policies of these third parties to learn more about the way in which they collect and process information about you.",Categories of Personal Information Collected
ra1,The below table explains our practices in the preceding 12 months related to the categories and types of personal information that we collect about you and the categories of third parties that we disclosed and/or sold this information to.,Categories of Personal Information Collected
ra1,the business of commercial purposes for collecting personal information;\ncategories of third parties to whom the personal information was disclosed for a business purpose; and\ncategories of personal information disclosed about you for a business purpose.,Description of Right to Know PI sold / shared
ra1,"Right to Delete. You have a right to request that we delete personal information, subject to certain exceptions.",Description of Right to Delete
ra1,Right to Opt Out. You have a right to opt out of the sale of your personal information to third parties. ,Description of Right to Opt-out of sale of PI
ra1,"To opt out of the sale of your personal information, please click the “Do Not Sell My Info” link or submit a request using one of the methods outlined below.\nTo submit a request to exercise any of your California privacy rights, please contact us by emailing privacy@intentgine.com.",Methods to exercise rights
ra1,We will not discriminate against you for exercising any of your rights under the CCPA.,Description of Right to Non-discrimination on exercising rights
ra1,"You may also have the right to ask that we limit our processing of such Personal Data, as well as the right to object to our processing of such Personal Data.",Description of Right to Limit use of PI
ra1,"You may also have the right to data portability, meaning that you can request that your data be transferred to you in a structured, commonly-used and machine-readable format.",Description of Right to Know PI Collected
ra1,"If we have received your Personal Data in reliance on the Privacy Shield, you may also have the right to opt out of having your Personal Data shared with third parties and to revoke your consent to our sharing your Personal Data with third parties. You may also have the right to opt out if your Personal Data is used for any purpose that is materially different from the purpose(s) for which it was originally collected or which you originally authorized. ",Description of Right to Opt-out of sale of PI
ra1,"To submit these requests or raise any other questions, please contact us by using the information in the “Contact Us” section below.",Methods to exercise rights
ra1,"Changes to this Notice\n\nIf we make any material change to this Notice, we will post the revised Notice to this web page. We will also update the “Effective” date.",Updated Privacy Policy
