RANumb,Text,Label
ra3,We may use your email address to send you information and updates on relevant business products and services. ,Categories of Personal Information Collected
ra3,"If you make a purchase on our website, you will need to provide us with credit card information. LimeLeads will use this information to fulfill your purchase. Credit card information will be stored in an encrypted form and will not be sold, shared or used without your consent with the exception of a Legal Reasons for Disclosure and Acquisition Disclosure, for the purposes of fraud detection and prevention in addition to sharing this personal information with third-party service providers for such purposes.",Categories of Personal Information Collected
ra3,"LimeLeads will use personal information in a way that complies with the purpose it was collected and authorized for use by the individual it pertains to. We will make efforts to ensure personal information is for its intended purpose, accurate and updated. \n\nLimeLeads collects information using cookies as described in section below. ",Categories of Personal Information Shared / Disclosed
ra3,"LimeLeads may share information collected if we believe that such sharing of information is necessary: (1) in response to a violation of laws, (2) to comply with legal requests and law enforcement, (3) protect the rights, property and interests of LimeLeads, users or customers, (4) to respond to legal claims.",Categories of Personal Information Shared / Disclosed
ra3,"In the event that LimeLeads or substantially all assets are acquired, or a merger or bankruptcy, information about you may be part of the transferred assets. If a change in ownership impacts the use of your personal information you will be notified via email or a notification on the website, and presented with choices about your personal information.",Categories of Personal Information Shared / Disclosed
ra3,LimeLeads reserves the right to modify this Privacy Policy. Make sure to regularly review this Privacy Policy. We will provide a notification for significant changes to this policy via email or a notification on our website’s homepage. ,Updated Privacy Policy
ra3, To request your information please submit a Data Access Request or email privacy@limeleads.com.,Methods to exercise rights
ra3,LimeLeads provides the ability to opt out of having your information used for certain purposes. ,Description of Right to Limit use of PI
ra5,"Other Collection Methods and Uses

Visitors to our website may submit information that includes their name, email address and other business information to learn more about our services, products, participate in surveys, webinars, and other activities. By accessing, using and submitting information through the LimeLeads website, you consent to the practices described in this Privacy Policy with regard to the information collected and described herein. If you do not agree to this Privacy Policy, you must not visit the LimeLeads website and delete all cookies from your web browser’s cache. 

LimeLeads requires you to register as a user to access products and services. We may use your email address to send you information and updates on relevant business products and services. All users have the choice to opt out of receiving these emails. LimeLeads may also need to use your information to contact you about your use of the website and changes to this Privacy Policy. Additional information about how we use user and customer information is available in the section titled Customer Information Collected.",Description of Right to Know PI Collected
ra5,"If you make a purchase on our website, you will need to provide us with credit card information",Categories of Personal Information Collected
ra5,"If you make a purchase on our website, you will need to provide us with credit card information. LimeLeads will use this information to fulfill your purchase. Credit card information will be stored in an encrypted form and will not be sold, shared or used without your consent with the exception of a Legal Reasons for Disclosure and Acquisition Disclosure, for the purposes of fraud detection and prevention in addition to sharing this personal information with third-party service providers for such purposes.

If participating in LimeLeads referral service we may ask for information about companies and business people that includes names and emails. LimeLeads will use this information for the sole purpose of tracking customer referrals and sharing information about relevant products and services. 

LimeLeads may aggregate collected information about visitors and users in a way that prevents users from being personally identified to understand our customers and make changes to our services and customers and strategic partners. 

LimeLeads will use personal information in a way that complies with the purpose it was collected and authorized for use by the individual it pertains to. We will make efforts to ensure personal information is for its intended purpose, accurate and updated. 

LimeLeads collects information using cookies as described in section below. ",Description of Right to Know PI Collected
ra5,"Affiliates, partners and service providers may use cookies to:

Personalize your website and product experience
Measure advertising effectiveness
Track activity on our websites and products
Track activity for remarking after leaving the website
Provide additional website features and functionality",Categories of Personal Information Shared / Disclosed
ra5,"Using Customer Information

LimeLeads does not disclose customer information to third parties, except for legitimate use that includes (1) required by law (2) legal dispute to which the information is relevant (3) complying with compulsory legal processes. Whenever possible, LimeLeads will try to obtain a confidentiality agreement from anyone receiving customer information when possible. ",Description of Right to Know PI sold / shared
ra5,"Access, Change, Opt-Out or Delete Your Information

Business People Profiles

To discover if you are in LimeLeads database, please submit a Data Access Request or email privacy@limeleads.com. Once we have identified your LimeLeads profile(s) you will have the following options to manage your business information available on LimeLeads:

Data Access Request

To view the data available on your business profile in LimeLeads database, please submit a Data Access Request or email privacy@limeleads.com. Once we identify your LimeLeads profile(s) we will comply with your data access request. 

Do Not Sell My Info Request

To opt out of having your business profile available for sale on LimeLeads, please submit a Do Not Sell My Info Request or email privacy@limeleads.com. Once we identify your LimeLeads profile(s) we will comply with your request to not sell them.

Remove and Delete My Info Request

To have your business profile removed and deleted from LimeLeads database, please submit a Remove/Delete Data Request or email privacy@limeleads.com. Once we verify your identity we will comply with your removal and deletion request. 

Unsubscribe Request

LimeLeads provides the ability to opt out of having your information used for certain purposes. If you want to opt out of receiving newsletters and promotional offers, please unsubscribe via the link in the email messages or email us at privacy@limeleads.com.",Methods to exercise rights
ra5,"Changes to policy

LimeLeads reserves the right to modify this Privacy Policy. Make sure to regularly review this Privacy Policy. We will provide a notification for significant changes to this policy via email or a notification on our website’s homepage. ",Updated Privacy Policy
ra4,We may use your email address to send you information and updates on relevant business products and services.,Categories of Personal Information Collected
ra4,LimeLeads may also need to use your information to contact you about your use of the website and changes to this Privacy Policy.,Categories of Personal Information Collected
ra4,"If you make a purchase on our website, you will need to provide us with credit card information. LimeLeads will use this information to fulfill your purchase.",Categories of Personal Information Collected
ra4,"LimeLeads uses reasonable security and back up procedures to protect customer information. In the event that customer information is lost or corrupted, LimeLeads is not responsible or liable. ",Others
ra4,"Users in Europe and Outside the U.S.\n\nWhen accessing the LimeLeads website, products and services you accept we may collect, process and store personal information in the United States and other countries. Personal data laws are different between states and country and any such information transfers will comply with regulations and follow reasonable industry safeguards.",Others
ra4,Right to Access and Correct\n\nYou have the right to request access and receive a copy of your personal data and processing activities related to your LimeLead profile(s) for no charge. ,Description of Right to Know PI Collected
ra4,You have the right to request your personal information be corrected if it is inappropriate or incomplete.,Description of Right to Correct Information
ra4,You have the right to request that LimeLeads restrict its processing of your personal information.,Description of Right to Limit use of PI
ra4,Please submit a Data Access Request or email privacy@limeleads.com.,Methods to exercise rights
ra4,Right to Remove and Delete\n\nYou have the right to request that your personal data and profile(s) be removed and deleted from LimeLeads database and website.,Description of Right to Delete
ra4,To request your information be removed and deleted please submit a Data Removal/Deletion Request or email privacy@limeleads.com.,Methods to exercise rights
ra4,To request your information please submit a Data Access Request or email privacy@limeleads.com.,Methods to exercise rights
ra4,Changes to policy\n\nLimeLeads reserves the right to modify this Privacy Policy. Make sure to regularly review this Privacy Policy. We will provide a notification for significant changes to this policy via email or a notification on our website’s homepage.,Updated Privacy Policy
