RANumb,Text,Label
ra3,"LAST UPDATED:  July 7, 2022",Updated Privacy Policy
ra3,"The right to know:\n\nThe categories and specific pieces of personal information we collect, use, disclose and sell about you;\nThe categories of sources of the personal information;",Description of Right to Know PI Collected
ra3,"The categories of personal information that we have disclosed to third parties for a business purpose, and the categories of recipients to whom this information was disclosed;\nThe categories of personal information we have sold and the categories of third parties to whom the information was sold; and\nThe business or commercial purposes for collecting or selling the personal information.",Description of Right to Know PI sold / shared
ra3,"The right to opt out of our sale(s) of your personal information.\n\nPlease note that if you opt out of certain types of sales, we will be unable to provide you with the services that rely on such sales.",Description of Right to Opt-out of sale of PI
ra3,The right not to receive discriminatory treatment for the exercise of the privacy rights conferred by the CCPA.,Description of Right to Non-discrimination on exercising rights
ra3,"To exercise any of the above rights, please contact us using the following information and submit the required verifying information, as further described below:\n\nOnline at experian.com/ccpa\nBy phone at 1-833-210-4615\nBy mail at PO Box 703, Allen, TX 75013",Methods to exercise rights
ra2,Other product or company names mentioned herein are the property of their respective owners.,Description of Right to Opt-out of sale of PI
ra2,"LAST UPDATED:  July 7, 2022",Updated Privacy Policy
ra2,"To exercise any of the above rights, please contact us using the following information and submit the required verifying information, as further described below:\n\nOnline at experian.com/ccpa\nBy phone at 1-833-210-4615\nBy mail at PO Box 703, Allen, TX 75013",Methods to exercise rights
ra2,Other product or company names mentioned herein are the property of their respective owners.,Description of Right to Opt-out of sale of PI
ra2,"LAST UPDATED:  July 7, 2022",Updated Privacy Policy
ra2,"To exercise any of the above rights, please contact us using the following information and submit the required verifying information, as further described below:\n\nOnline at experian.com/ccpa\nBy phone at 1-833-210-4615\nBy mail at PO Box 703, Allen, TX 75013",Methods to exercise rights
ra5,"LAST UPDATED:  July 7, 2022",Updated Privacy Policy
ra5,"The right to opt out of our sale(s) of your personal information.

Please note that if you opt out of certain types of sales, we will be unable to provide you with the services that rely on such sales.",Description of Right to Opt-out of sale of PI
ra5,"Verification Process and Required Information. Note that we may need to request additional information from you to verify your identity or understand the scope of your request, although you will not be required to create an account with us to submit a request or have it fulfilled. In order to exercise your rights under the CCPA, we will require you to provide, at a minimum first name, last name, social security number, and address. For requests submitted by mail, you will need to send copies of two forms of identification that include your first name, last name and current address.

In certain circumstances, we may decline a request to exercise the right to know and/or right to deletion, particularly where we are unable to verify your identity.",Methods to exercise rights
ra5,The right not to receive discriminatory treatment for the exercise of the privacy rights conferred by the CCPA.,Description of Right to Non-discrimination on exercising rights
ra5,"To exercise any of the above rights, please contact us using the following information and submit the required verifying information, as further described below:\n\nOnline at experian.com/ccpa\nBy phone at 1-833-210-4615\nBy mail at PO Box 703, Allen, TX 75013",Methods to exercise rights
ra1,"LAST UPDATED:  July 7, 2022",Updated Privacy Policy
ra1,"California law requires us to disclose to California residents’ certain information regarding the categories of personal information we collect. For purposes of this section, “personal information” has the meaning provided by the California Consumer Privacy Act (the “CCPA”) and may exclude certain information that is publicly available, deidentified, aggregated, subject to the Fair Credit Reporting Act, GLBA, HIPAA, or the Driver’s Privacy Protection Act of 1994, or otherwise exempt or excluded from the CCPA. ",Categories of Personal Information Collected
ra1,"The right to know:\n\nThe categories and specific pieces of personal information we collect, use, disclose and sell about you;\nThe categories of sources of the personal information;",Description of Right to Know PI Collected
ra1,"The categories and specific pieces of personal information we collect, use, disclose and sell about you;",Description of Right to Know PI sold / shared
ra1,"The categories of personal information that we have disclosed to third parties for a business purpose, and the categories of recipients to whom this information was disclosed;\nThe categories of personal information we have sold and the categories of third parties to whom the information was sold; and\nThe business or commercial purposes for collecting or selling the personal information.",Description of Right to Know PI sold / shared
ra1,The right to request that we delete the personal information we have collected from you.,Description of Right to Delete
ra1,The right to opt out of our sale(s) of your personal information.,Description of Right to Opt-out of sale of PI
ra1,The right not to receive discriminatory treatment for the exercise of the privacy rights conferred by the CCPA.,Description of Right to Non-discrimination on exercising rights
ra1,"To exercise any of the above rights, please contact us using the following information and submit the required verifying information, as further described below:\n\nOnline at experian.com/ccpa\nBy phone at 1-833-210-4615\nBy mail at PO Box 703, Allen, TX 75013",Methods to exercise rights
ra1,"Verification Process and Required Information. Note that we may need to request additional information from you to verify your identity or understand the scope of your request, although you will not be required to create an account with us to submit a request or have it fulfilled. In order to exercise your rights under the CCPA, we will require you to provide, at a minimum first name, last name, social security number, and address. For requests submitted by mail, you will need to send copies of two forms of identification that include your first name, last name and current address.",Methods to exercise rights
ra1,"	\nExperian\n\nTapad\n\nGabi\n\nRequests to Know\n\nRequests to Delete\n\nRequests to Opt-Out\n\nRequests to Know\n\nRequests to Delete\n\nRequests to Opt-Out [1]\n\nRequests to Delete\n\nTotal Requests Received\n\n1029\n\n707\n\n1300\n\n29\n\n182\n\n1,591,681 [2]\n\n213\n\nNumber of requests complied with in whole\n\n1029\n\n707\n\n1300\n\n3\n\n0\n\n1,591,681\n\n213\n\nNumber of requests complied with in part\n\n0\n\n0\n\n0\n\n0\n\n0\n\n0\n\n0\n\nNumber of requests denied due to inability to verify consumer [3]\n\n0\n\n0\n\n0\n\n26\n\n182\n\n0\n\n0\n\nAverage number of days to substantively respond [4]\n\n3.11\n\n3.11\n\n3.11\n\n5\n\n5\n\nImmediately\n\n5",Others
ra1,"LAST UPDATED:  July 7, 2022",Updated Privacy Policy
ra1,"The right to know:\n\nThe categories and specific pieces of personal information we collect, use, disclose and sell about you;\nThe categories of sources of the personal information;",Description of Right to Know PI Collected
ra1,"The categories of personal information that we have disclosed to third parties for a business purpose, and the categories of recipients to whom this information was disclosed;\nThe categories of personal information we have sold and the categories of third parties to whom the information was sold; and",Description of Right to Know PI sold / shared
ra1,"The right to opt out of our sale(s) of your personal information.\n\nPlease note that if you opt out of certain types of sales, we will be unable to provide you with the services that rely on such sales.",Description of Right to Opt-out of sale of PI
ra1,The right not to receive discriminatory treatment for the exercise of the privacy rights conferred by the CCPA.,Description of Right to Non-discrimination on exercising rights
