RANumb,Text,Label
ra2,"questions or comments about this Privacy Policy, you can contact us at: privacy",Categories of Personal Information Collected
ra2,"Select All Vendors
All Consent Allowed
33Across
host description
View Cookies
REPLACE-WITH-DYANMIC-HOST-ID
Name
cookie name
",Categories of Personal Information Collected
ra2,Host\ncookie host,Categories of Personal Information Collected
ra2,"cookie duration
Type
coo",Categories of Personal Information Shared / Disclosed
ra2,xperience an,Categories of Personal Information Collected
ra2,d to analy,Categories of Personal Information Shared / Disclosed
ra2,ze performance and traffic on our website.,Others
ra2,"bout your use of our site with our social media, advertising and analytics partners.",Categories of Personal Information Collected
ra2,"To exercise the access,data portability, and deletion rights described above, please submit a verifiable consumer request to us by either:\n\nCalling us at + 1 (855) WALLAH1 or +1 (855) 925-5241 or by emailing us at privacy@mediawallah.com",Methods to exercise rights
ra2,"Changes to This Privacy Policy\n\nWe may change this California Privacy Notice from time to time in response to changing legal, technical or business developments. Such changes will be effective as soon as we post the revised policy on this page, unless a different date is stated. If we are required by applicable data protection laws to obtain your consent to any material changes before they come into effect, then we will do so in accordance with such data protection laws.",Updated Privacy Policy
ra5,"Information We Collect Related to Use of Our Website\nThe term “PII”refers to information that identifies you as a specific individual, such as your name, mailing address, email address, phone number, or other information that identifies you as a natural person",Categories of Personal Information Collected
ra5,"We may also collect information (including PII) about you from third parties. For example, if you are on another website and you opt-in to receive information from MediaWallah on that website, that website will provide your contact and other information to us so that we may contact you as requested. We may supplement the information we collect directly with information we collect from third parties. \n\nWe and our third-party service providers may automatically collect certain information when you interact with our Website, such as the browser and operating system you are using, the URL or advertisement that referred you to our Website, any search terms you entered into a search engine that led you to our Website, the are as within our Website that you visited, the time of day you visited our Website, the IP address of the network that you use to connect to the Website and unique identifiers for any computer, mobile phone, or other device used to access our Websites",Categories of Personal Information Collected
ra5,"We and our third-party service providers may automatically collect certain information when you interact with our Website, such as the browser and operating system you are using, the URL or advertisement that referred you to our Website, any search terms you entered into a search engine that led you to our Website, the are as within our Website that you visited, the time of day you visited our Website, the IP address of the network that you use to connect to the Website and unique identifiers for any computer, mobile phone, or other device used to access our Websites",Categories of Personal Information Shared / Disclosed
ra5,"Cookies and Similar Tracking Technologies\nWe and our third-party service providers, including third-party advertisers and analytics providers, may use cookies or similar technologies to collect Usage Information when you visit our Website",Categories of Personal Information Collected
ra5,We may also employ software technology known as “web beacons” or “tracking tags” to help us keep track of what content on our Website is effective and to serve relevant advertising to you.,Categories of Personal Information Collected
ra5,"Analytics Providers, Ad Servers, and Similar Third Parties\nWe work with network advertisers, ad agencies, analytics service providers and other vendors to provide us with information regarding traffic on our Website, including pages viewed and the actions taken when visiting our Website, to serve advertisements for our Services on other digital media properties, and to provide us with information regarding the use of our Website and the effectiveness of our advertisements",Categories of Personal Information Collected
ra5,Tracking Technologies Used\n\nThe technologies that we may use to collect information for our Services include: \n\nCookies. A cookie is information that is stored on a user’s computer or device that can uniquely identify the browser utilized by the user. ,Categories of Personal Information Collected
ra5,"Session cookies” store information that is only relevant for your current activity and are no longer accessible after you shut down your browser. “Persistent cookies” remain after you close your browser and may be accessed by your browser on subsequent visits.\nPixels. A pixel is a piece of code that may be used on a website you visit or email messages that you view or receive,which allows our clients, partners and us to record the types of information specified above (see the section entitled “Data Elements We Collect)",Categories of Personal Information Collected
