RANumb,Text,Label
ra3,"Effective on: April 11, 2022",Updated Privacy Policy
ra3,"How We Receive Personal Data\n\nWe may receive your Personal Data when:\n\nyou provide it directly to us through our websites;\nour clients (including their employees, contractors, and other representatives) provide it to us;\nwe receive it from other companies within our corporate group;\nour service providers provide it to us;\nwe purchase lists of individuals who might be interested in becoming customers of our clients;\nyou provide it on publicly accessible sources, such as on LinkedIn or your company website; or\nsuch information is captured as cookies, as outlined in the “Cookie” section below.",Categories of Personal Information Collected
ra3,"Basis of Processing\n\nWe may process your Personal Data on the basis of:\n\nyour consent;\nour legitimate interests in providing Lead Generation Services to our clients;\nthe need to comply with the law; or\nany other ground, as required or permitted by law.",Categories of Personal Information Collected
ra3,"Other Disclosure of Your Personal Data\n\nWe may disclose your Personal Data to the extent required by law, or if we have a good-faith belief that we need to disclose it in order to comply with official investigations or legal proceedings (whether initiated by governmental/law enforcement officials, or private parties). We may also disclose your Personal Data if we sell or transfer all or some of our company’s business interests, assets, or both, or in connection with a corporate restructuring. Finally, we may disclose your Personal Data to our subsidiaries or affiliates, but only if necessary for business purposes, as described in the section above.\n\nWe reserve the right to use, transfer, sell, and share aggregated, anonymous data for any legal business purpose. Such data does not include any Personal Data. The purposes may include analyzing usage trends or seeking compatible advertisers, sponsors, and customers.\n\nIf we have to disclose your Personal Data to governmental/law enforcement officials, we may not be able to ensure that those officials will maintain the privacy and security of your Personal Data.",Categories of Personal Information Shared / Disclosed
ra3,"Cookies\n\nA “cookie” is a small file stored on your device that contains information about your device. We may use cookies to provide basic relevant ads, website functionality, authentication (session management), usage analytics (web analytics), and to remember your settings, and generally improve our websites and services.\n\nWe use session and persistent cookies. Session cookies are deleted when you close your browser. Persistent cookies may remain even after you close your browser, but always have an expiration date. Please refer to the policies of these third parties to learn more about the way in which they collect and process information about you.",Categories of Personal Information Collected
ra3,"Right to Delete.You have a right to request that we delete personal information, subject to certain exceptions.",Description of Right to Delete
ra3,"To submit a request to exercise any of your California privacy rights, please contact us by emailing [email protected].",Methods to exercise rights
ra3,We will not discriminate against you for exercising any of your rights under the CCPA.,Description of Right to Non-discrimination on exercising rights
ra3,"You may also have the right to ask that we limit our processing of such Personal Data, as well as the right to object to our processing of such Personal Data.",Description of Right to Limit use of PI
ra3,"You may also have the right to data portability, meaning that you can request that your data be transferred to you in a structured, commonly-used and machine-readable format.",Description of Right to Know PI Collected
ra3,We sometimes use computers to study your Personal Data. We might use this Personal Data so we can attempt to predict your buying behavior and interests.,Categories of Personal Information Collected
ra3,"Changes to this Notice\n\nIf we make any material change to this Notice, we will post the revised Notice to this web page. We will also update the “Effective” date.",Updated Privacy Policy
ra2,mplies with the princip,Categories of Personal Information Collected
ra2,es of the ,Categories of Personal Information Collected
ra2,-,Categories of Personal Information Shared / Disclosed
ra2,If ,Methods to exercise rights
ra2,"your dispute or complaint related to your Personal Data that we received on Privacy Shield can’t be resolved by us, nor through the dispute resolution program established by VeraSafe, you may have the right to require that we enter into binding arbitration with you under the Privacy Shield’s “Recourse, Enforcement and Liability Principle” and Annex I of the Privacy Shield.\n\nU.S. Regulatory Oversight\n\nIntentMacro is subject to the investigatory and enforcement powers of the United States Federal Trade Commission.\n\nEuropean Union Supervisory Authority Oversight\n\nIf you are a data subject whose Personal Data we process, you may also have the right to lodge a complaint with a data protection regulator in one or more of the European Union member states.\n\nAffiliates and Newsletter Domains\n\nIntentMacro is affiliated with Intengine.\n\nIntentMacro also operates under several aliases, which it refers to as its “Newsletter Domains”. The following Newsletter Domains are owned and operated by the companies in our corporate group:\n\nAnalytics Platform Solutions <analyticsplatformsolutions.com>;\nB2B Demand Gen Solutions <b2bdemandgensolutions.com>;\nBlockchain Software Solutions <Blockchainsoftwaresolutions.com>;\nCloud Info Hub <cloudinfohub.com>;\nContentreads <contentreads.com>;\nHuman Resources Briefings <humanresourcesbriefings.com>;\nInfo Business Tech <infobusinesstech.com>; \nIT Local Gov <itlocalgov.com>;\nIT Security World <it-securityworld.com>;\nIT Solutions Report <itsolutionsreport.com>;\nSales CRM Solutions <salescrmsolutions.com>;\nTech Marketing Web <techmarketingweb.com>; and\nVideo Conference Solutions <vidconferencesolutions.com>.\nAdditional Newsletter Domains may be adopted from time-to-time, without notice to you.\n\nChanges to this Notice\n\nIf we make any material change to this Notice, we will post the revised Notice to this web page. We will also update the “Effective” date.\n\nContact Us\n\nIf you have any questions about this Notice or our processing of your Personal Data, please write to us by email at [email protected] or by postal mail at:\n\nIntentMacro, Inc.",Methods to exercise rights
ra2,A,Description of Right to Non-discrimination on exercising rights
ra2,C,Updated Privacy Policy
ra4,"Effective on: April 11, 2022",Updated Privacy Policy
ra4,"How We Receive Personal Data\n\nWe may receive your Personal Data when:\n\nyou provide it directly to us through our websites;\nour clients (including their employees, contractors, and other representatives) provide it to us;\nwe receive it from other companies within our corporate group;\nour service providers provide it to us;\nwe purchase lists of individuals who might be interested in becoming customers of our clients;\nyou provide it on publicly accessible sources, such as on LinkedIn or your company website; or\nsuch information is captured as cookies, as outlined in the “Cookie” section below.",Categories of Personal Information Collected
ra4,enable Service Providers to perform certain responsibilities and provide certain services in connection with the Lead Generation Services and our business and operations;,Categories of Personal Information Shared / Disclosed
ra4,"carry out our obligations and enforce our rights arising from any contracts entered into between you and us, including for billing and collection; and",Categories of Personal Information Shared / Disclosed
ra4,"Other Disclosure of Your Personal Data\n\nWe may disclose your Personal Data to the extent required by law, or if we have a good-faith belief that we need to disclose it in order to comply with official investigations or legal proceedings (whether initiated by governmental/law enforcement officials, or private parties). We may also disclose your Personal Data if we sell or transfer all or some of our company’s business interests, assets, or both, or in connection with a corporate restructuring. Finally, we may disclose your Personal Data to our subsidiaries or affiliates, but only if necessary for business purposes, as described in the section above.",Categories of Personal Information Shared / Disclosed
ra4,"We reserve the right to use, transfer, sell, and share aggregated, anonymous data for any legal business purpose. Such data does not include any Personal Data. The purposes may include analyzing usage trends or seeking compatible advertisers, sponsors, and customers.\n\nIf we have to disclose your Personal Data to governmental/law enforcement officials, we may not be able to ensure that those officials will maintain the privacy and security of your Personal Data.",Categories of Personal Information Shared / Disclosed
ra4,"We reserve the right to use, transfer, sell, and share aggregated, anonymous data for any legal business purpose. Such data does not include any Personal Data. The purposes may include analyzing usage trends or seeking compatible advertisers, sponsors, and customers.",Categories of Personal Information Sold
ra4,"Cookies\n\nA “cookie” is a small file stored on your device that contains information about your device. We may use cookies to provide basic relevant ads, website functionality, authentication (session management), usage analytics (web analytics), and to remember your settings, and generally improve our websites and services.",Categories of Personal Information Collected
ra4,"Identifiers ||| 1: Name, title, business email address, business address, business phone number, ||| 2: Our affiliates, cloud storage providers, payment processors, security vendors, website hosting vendors ||| 3: Customers (to provide the Lead Generation Services)",Categories of Personal Information Shared / Disclosed
ra4,Customers (to provide the Lead Generation Services),Categories of Personal Information Sold
